"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
  -1.27597656250E+01  -2.46298828125E+01  C_2765_16   
  -1.33471679688E+01  -2.51298828125E+01  C_2765_17   
   2.26714868164E+03   2.23325195312E+03  C_2788_1    
   3.18505859375E+00  -1.22998046875E+00  C_2788_2    
   4.51171875000E+00  -1.98999023438E+00  C_2788_3    
   5.63159179688E+00  -2.55004882812E+00  C_2788_4    
   6.22851562500E+00  -3.69995117188E+00  C_2788_5    
   6.43505859375E+00  -4.29003906250E+00  C_2788_6    
   6.32861328125E+00  -4.67993164062E+00  C_2788_7    
   6.02685546875E+00  -5.57983398438E+00  C_2788_8    
   5.61645507812E+00  -6.11987304688E+00  C_2788_9    
   5.02148437500E+00  -6.55004882812E+00  C_2788_10   
   4.37548828125E+00  -6.69995117188E+00  C_2788_11   
   4.04125976562E+00  -7.05004882812E+00  C_2788_12   
   3.26416015625E+00  -7.75000000000E+00  C_2788_13   
   2.61914062500E+00  -9.71997070312E+00  C_2788_14   
   1.74414062500E+00  -1.11799316406E+01  C_2788_15   
   5.42480468750E-01  -6.71997070312E+00  C_2788_16   
  -6.16943359375E-01  -7.10986328125E+00  C_2788_17   
  -1.67211914062E+00  -6.10986328125E+00  C_2788_18   
  -2.87231445312E+00  -6.77001953125E+00  C_2788_19   
  -4.05493164062E+00  -1.16098632812E+01  C_2788_20   
  -4.89550781250E+00  -1.37399902344E+01  C_2788_21   
  -5.49145507812E+00  -9.25000000000E+00  C_2788_22   
  -6.16650390625E+00  -1.15100097656E+01  C_2788_23   
  -6.89794921875E+00  -1.65200195312E+01  C_2788_24   
  -7.40551757812E+00  -9.25000000000E+00  C_2788_25   
  -8.01757812500E+00  -9.98999023438E+00  C_2788_26   
  -8.74462890625E+00  -8.94995117188E+00  C_2788_27   
  -9.23315429688E+00  -1.00798339844E+01  C_2788_28   
   2.21652978516E+03   2.22016992188E+03  C_2798V_1   
  -3.38134765625E-01  -3.10986328125E+00  C_2798V_2   
  -7.23388671875E-01  -3.34985351562E+00  C_2798V_3   
  -1.33178710938E+00  -5.42993164062E+00  C_2798V_4   
  -2.04809570312E+00  -7.86987304688E+00  C_2798V_5   
  -2.75317382812E+00  -9.91992187500E+00  C_2798V_6   
  -3.20849609375E+00  -8.58984375000E+00  C_2798V_7   
  -4.18774414062E+00  -1.02700195312E+01  C_2798V_8   
  -4.76831054688E+00  -8.97998046875E+00  C_2798V_9   
  -4.89990234375E+00  -6.98999023438E+00  C_2798V_10  
  -5.07128906250E+00  -3.30981445312E+00  C_2798V_11  
  -5.45800781250E+00  -3.46997070312E+00  C_2798V_12  
  -6.04785156250E+00  -4.48999023438E+00  C_2798V_13  
  -6.20117187500E+00  -4.97998046875E+00  C_2798V_14  
  -7.05053710938E+00   5.83007812500E+00  C_2798V_15  
  -8.88818359375E+00  -5.35986328125E+00  C_2798V_16  
  -1.05195312500E+01   1.64201660156E+01  C_2798V_17  
  -1.15063476562E+01   4.72998046875E+00  C_2798V_18  
  -1.20510253906E+01   4.29003906250E+00  C_2798V_19  
  -1.31665039062E+01   4.13012695312E+00  C_2798V_20  
  -1.37268066406E+01   2.90039062500E-01  C_2798V_21  
  -1.35954589844E+01  -1.21997070312E+00  C_2798V_22  
  -1.46118164062E+01   3.80004882812E+00  C_2798V_23  
  -1.42353515625E+01   3.95019531250E+00  C_2798V_24  
  -1.58562011719E+01   4.06005859375E+00  C_2798V_25  
  -1.63820800781E+01   3.07006835938E+00  C_2798V_26  
   2.21274951172E+03   2.19900000000E+03  C_5311_1    
  -9.19677734375E-01  -2.11010742188E+00  C_5311_2    
  -1.57299804688E+00  -2.76000976562E+00  C_5311_3    
  -2.28979492188E+00  -4.11010742188E+00  C_5311_4    
  -3.03564453125E+00  -6.39990234375E+00  C_5311_5    
  -3.77050781250E+00  -8.35009765625E+00  C_5311_6    
  -4.52172851562E+00  -9.00000000000E+00  C_5311_7    
  -5.29565429688E+00  -1.13898925781E+01  C_5311_8    
  -5.85424804688E+00  -1.26201171875E+01  C_5311_9    
  -6.09057617188E+00  -1.32900390625E+01  C_5311_10   
  -5.91357421875E+00  -1.28601074219E+01  C_5311_11   
  -6.35327148438E+00  -1.46101074219E+01  C_5311_12   
  -6.85937500000E+00  -1.52900390625E+01  C_5311_13   
  -9.34082031250E+00  -1.78798828125E+01  C_5311_14   
  -1.08435058594E+01  -1.83898925781E+01  C_5311_15   
  -1.26137695312E+01  -2.01000976562E+01  C_5311_16   
  -1.37465820312E+01  -2.27700195312E+01  C_5311_17   
  -1.39313964844E+01  -2.28500976562E+01  C_5311_18   
  -1.38234863281E+01  -3.38300781250E+01  C_5311_19   
  -1.59611816406E+01  -3.62600097656E+01  C_5311_20   
   2.21333862305E+03   2.19869995117E+03  C_5545_1    
  -8.02734375000E-01  -2.28002929688E+00  C_5545_2    
  -1.40917968750E+00  -4.27001953125E+00  C_5545_3    
  -2.09057617188E+00  -4.71997070312E+00  C_5545_4    
  -2.85644531250E+00  -8.32006835938E+00  C_5545_5    
  -3.58715820312E+00  -9.89990234375E+00  C_5545_6    
  -4.24853515625E+00  -1.13698730469E+01  C_5545_7    
  -5.08496093750E+00  -1.28000488281E+01  C_5545_8    
  -5.64086914062E+00  -1.49499511719E+01  C_5545_9    
  -5.82080078125E+00  -1.47700195312E+01  C_5545_10   
  -5.75732421875E+00  -1.53898925781E+01  C_5545_11   
  -5.78295898438E+00  -1.57299804688E+01  C_5545_12   
  -6.36547851562E+00  -1.56198730469E+01  C_5545_13   
  -6.77270507812E+00  -1.58298339844E+01  C_5545_14   
  -7.65039062500E+00  -1.72900390625E+01  C_5545_15   
  -9.29443359375E+00  -1.81799316406E+01  C_5545_16   
  -1.07988281250E+01  -1.89599609375E+01  C_5545_17   
  -1.18288574219E+01  -1.96198730469E+01  C_5545_18   
  -1.25058593750E+01  -2.04899902344E+01  C_5545_19   
  -1.36259765625E+01  -2.05500488281E+01  C_5545_20   
  -1.38994140625E+01  -2.53298339844E+01  C_5545_21   
  -1.36623535156E+01  -2.63698730469E+01  C_5545_22   
  -1.37583007812E+01  -2.58698730469E+01  C_5545_23   
  -1.41152343750E+01  -2.60898437500E+01  C_5545_24   
  -1.43879394531E+01  -1.36999511719E+01  C_5545_25   
   2.21287622070E+03   2.22365991211E+03  C_5821_1    
  -6.74804687500E-01  -1.65991210938E+00  C_5821_2    
  -1.15405273438E+00  -1.15991210938E+00  C_5821_3    
  -7.60253906250E-01  -1.60986328125E+00  C_5821_4    
  -1.39794921875E+00   8.40087890625E-01  C_5821_5    
  -2.90429687500E+00  -2.97998046875E+00  C_5821_6    
  -5.11303710938E+00  -3.35986328125E+00  C_5821_7    
  -5.75634765625E+00  -3.02001953125E+00  C_5821_8    
  -6.26318359375E+00  -3.33984375000E+00  C_5821_9    
  -6.59130859375E+00  -3.65991210938E+00  C_5821_10   
  -7.01318359375E+00  -3.55981445312E+00  C_5821_11   
  -4.72436523438E+00   2.57006835938E+00  C_5821_12   
  -5.34814453125E+00  -3.85986328125E+00  C_5821_13   
  -6.16943359375E+00  -3.92993164062E+00  C_5821_14   
  -9.41455078125E+00  -5.63989257812E+00  C_5821_15   
  -1.09472656250E+01  -1.10898437500E+01  C_5821_16   
  -1.17790527344E+01  -1.30898437500E+01  C_5821_17   
  -1.28989257812E+01  -9.30981445312E+00  C_5821_18   
  -1.63186035156E+01  -1.20100097656E+01  C_5821_19   
  -1.55266113281E+01  -1.33298339844E+01  C_5821_20   
  -1.53662109375E+01  -1.40498046875E+01  C_5821_21   
  -1.47968750000E+01  -1.56298828125E+01  C_5821_22   
  -1.40031738281E+01  -1.75200195312E+01  C_5821_23   
  -1.61948242188E+01  -1.78798828125E+01  C_5821_24   
   2.21341040039E+03   2.20892993164E+03  C_6381_1    
  -8.37890625000E-01  -2.26000976562E+00  C_6381_2    
  -1.45141601562E+00  -3.61987304688E+00  C_6381_3    
  -2.17382812500E+00  -5.07983398438E+00  C_6381_4    
  -2.93920898438E+00  -6.97998046875E+00  C_6381_5    
  -3.69726562500E+00  -9.35986328125E+00  C_6381_6    
  -4.33105468750E+00  -1.05500488281E+01  C_6381_7    
  -5.14672851562E+00  -1.18598632812E+01  C_6381_8    
  -5.71289062500E+00  -1.26098632812E+01  C_6381_9    
  -5.92187500000E+00  -1.26899414062E+01  C_6381_10   
  -5.80029296875E+00  -1.31398925781E+01  C_6381_11   
  -6.38232421875E+00  -1.47500000000E+01  C_6381_12   
  -6.78369140625E+00  -1.57800292969E+01  C_6381_13   
  -1.18066406250E+01  -1.85698242188E+01  C_6381_14   
  -1.24926757812E+01  -2.05698242188E+01  C_6381_15   
  -1.36145019531E+01  -1.93000488281E+01  C_6381_16   
  -1.38457031250E+01  -2.10300292969E+01  C_6381_17   
  -1.35649414062E+01  -2.06799316406E+01  C_6381_18   
  -1.40043945312E+01  -7.00000000000E+00  C_6381_19   
  -1.42978515625E+01  -2.48999023438E+01  C_6381_20   
  -1.38896484375E+01  -2.55698242188E+01  C_6381_21   
  -1.47644042969E+01  -2.64699707031E+01  C_6381_22   
  -1.54697265625E+01  -2.74699707031E+01  C_6381_23   
  -1.59841308594E+01  -2.84899902344E+01  C_6381_24   
   2.20853735352E+03   2.20647998047E+03  C_6402_1    
  -7.40966796875E-01  -6.99951171875E-01  C_6402_2    
  -1.32250976562E+00  -1.53002929688E+00  C_6402_3    
  -1.61596679688E+00  -1.67993164062E+00  C_6402_4    
  -1.33422851562E+00  -1.97998046875E+00  C_6402_5    
  -1.19091796875E+00  -2.17993164062E+00  C_6402_6    
  -1.72143554688E+00  -1.93994140625E+00  C_6402_7    
  -2.22729492188E+00  -2.65991210938E+00  C_6402_8    
  -3.02392578125E+00  -4.07006835938E+00  C_6402_9    
  -4.56176757812E+00  -4.73999023438E+00  C_6402_10   
  -6.12963867188E+00  -5.76000976562E+00  C_6402_11   
  -7.15234375000E+00  -6.32006835938E+00  C_6402_12   
  -7.87768554688E+00  -6.72998046875E+00  C_6402_13   
  -9.02148437500E+00  -7.40991210938E+00  C_6402_14   
  -9.12304687500E+00  -1.23100585938E+01  C_6402_15   
  -8.74633789062E+00  -8.26000976562E+00  C_6402_16   
  -8.79101562500E+00  -1.02600097656E+01  C_6402_17   
  -9.11059570312E+00  -1.12700195312E+01  C_6402_18   
  -9.45385742188E+00  -1.01799316406E+01  C_6402_19   
  -9.08129882812E+00  -1.03598632812E+01  C_6402_20   
  -9.82324218750E+00  -1.20400390625E+01  C_6402_21   
  -1.05451660156E+01  -1.09799804688E+01  C_6402_22   
  -1.10554199219E+01  -1.16699218750E+01  C_6402_23   
   2.21143994141E+03   2.20195996094E+03  C_6432_1    
  -1.30639648438E+00  -2.26000976562E+00  C_6432_2    
  -2.14526367188E+00  -2.69995117188E+00  C_6432_3    
  -3.03295898438E+00  -3.58007812500E+00  C_6432_4    
  -3.78808593750E+00  -6.22998046875E+00  C_6432_5    
  -4.51391601562E+00  -7.05004882812E+00  C_6432_6    
  -5.19702148438E+00  -7.22998046875E+00  C_6432_7    
  -5.86621093750E+00  -8.54003906250E+00  C_6432_8    
  -6.44653320312E+00  -9.06005859375E+00  C_6432_9    
  -6.84570312500E+00  -9.06005859375E+00  C_6432_10   
  -6.19750976562E+00  -9.32006835938E+00  C_6432_11   
  -6.25927734375E+00  -8.19995117188E+00  C_6432_12   
  -6.94653320312E+00  -9.95996093750E+00  C_6432_13   
  -1.25939941406E+01  -1.61599121094E+01  C_6432_14   
  -1.34594726562E+01  -1.77800292969E+01  C_6432_15   
  -1.29921875000E+01  -2.11098632812E+01  C_6432_16   
  -1.32548828125E+01  -2.19799804688E+01  C_6432_17   
  -1.35734863281E+01  -2.27600097656E+01  C_6432_18   
  -1.32773437500E+01  -2.39599609375E+01  C_6432_19   
  -1.39074707031E+01  -2.49599609375E+01  C_6432_20   
   2.21079052734E+03   2.20685009766E+03  C_6501_1    
  -1.20019531250E+00  -8.60107421875E-01  C_6501_2    
  -1.98730468750E+00  -2.25000000000E+00  C_6501_3    
  -2.78491210938E+00  -1.95019531250E+00  C_6501_4    
