"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   3.71093750000E-02   4.71020507812E+00  C_245V2_9   
  -6.41796875000E+00   2.95019531250E+00  C_245V2_10  
   2.21525927734E+03   2.20075000000E+03  C_2599_1    
  -2.43896484375E-01  -2.56005859375E+00  C_2599_2    
  -5.29052734375E-01  -4.31005859375E+00  C_2599_3    
  -7.27539062500E-01  -6.63989257812E+00  C_2599_4    
  -1.19335937500E+00  -8.82006835938E+00  C_2599_5    
  -1.50659179688E+00  -1.01899414062E+01  C_2599_6    
  -1.85424804688E+00  -1.13798828125E+01  C_2599_7    
  -2.54443359375E+00  -1.28300781250E+01  C_2599_8    
  -2.72802734375E+00  -1.45000000000E+01  C_2599_9    
  -2.34082031250E+00  -1.55600585938E+01  C_2599_10   
  -2.33300781250E+00  -1.61799316406E+01  C_2599_11   
  -2.79003906250E+00  -1.69899902344E+01  C_2599_12   
  -2.71069335938E+00  -1.78300781250E+01  C_2599_13   
  -4.90283203125E+00  -1.91899414062E+01  C_2599_14   
  -6.92163085938E+00  -2.67399902344E+01  C_2599_15   
  -7.64819335938E+00  -2.49799804688E+01  C_2599_16   
  -7.85937500000E+00  -2.51201171875E+01  C_2599_17   
  -7.46704101562E+00  -2.34899902344E+01  C_2599_18   
  -7.42724609375E+00  -2.60100097656E+01  C_2599_19   
  -7.57470703125E+00  -2.65000000000E+01  C_2599_20   
  -7.49707031250E+00  -2.61899414062E+01  C_2599_21   
  -6.60571289062E+00  -2.81298828125E+01  C_2599_22   
  -7.51098632812E+00  -2.92700195312E+01  C_2599_23   
  -7.81787109375E+00  -3.05800781250E+01  C_2599_24   
  -7.97631835938E+00  -3.12299804688E+01  C_2599_25   
   2.21653759766E+03   2.22822998047E+03  C_2616_1    
  -1.31591796875E-01  -1.13989257812E+00  C_2616_2    
  -3.72070312500E-01  -3.35986328125E+00  C_2616_3    
  -6.95800781250E-01  -4.31005859375E+00  C_2616_4    
  -1.11962890625E+00  -6.35986328125E+00  C_2616_5    
  -1.56127929688E+00  -7.37988281250E+00  C_2616_6    
  -1.71972656250E+00  -9.31005859375E+00  C_2616_7    
  -2.70288085938E+00  -8.71997070312E+00  C_2616_8    
  -2.35839843750E+00  -7.35986328125E+00  C_2616_9    
  -2.32031250000E+00  -9.54003906250E+00  C_2616_10   
  -2.48950195312E+00   3.42993164062E+00  C_2616_11   
  -4.66821289062E+00   4.94995117188E+00  C_2616_12   
  -6.80908203125E+00  -1.36999511719E+01  C_2616_13   
  -7.81933593750E+00   5.01000976562E+00  C_2616_14   
  -7.32836914062E+00   4.04003906250E+00  C_2616_15   
  -7.16137695312E+00   2.38012695312E+00  C_2616_16   
   2.21513818359E+03   2.20533007812E+03  C_2755_1    
  -2.91748046875E-01  -3.16015625000E+00  C_2755_2    
  -5.84960937500E-01  -4.83007812500E+00  C_2755_3    
  -8.95019531250E-01  -7.03002929688E+00  C_2755_4    
  -1.42895507812E+00  -1.21301269531E+01  C_2755_5    
  -1.82446289062E+00  -1.41000976562E+01  C_2755_6    
  -2.04052734375E+00  -1.46601562500E+01  C_2755_7    
  -2.74707031250E+00  -1.63100585938E+01  C_2755_8    
  -2.96289062500E+00  -1.78000488281E+01  C_2755_9    
  -2.59375000000E+00  -1.77900390625E+01  C_2755_10   
  -2.58813476562E+00  -1.91601562500E+01  C_2755_11   
  -3.22998046875E+00  -2.12500000000E+01  C_2755_12   
  -4.83666992188E+00  -1.66201171875E+01  C_2755_13   
  -5.92016601562E+00  -1.63400878906E+01  C_2755_14   
  -6.89086914062E+00  -2.45900878906E+01  C_2755_15   
  -7.65722656250E+00  -1.89401855469E+01  C_2755_16   
