GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,9326398
2002,,,,,,,,,,,,,,,,,,,,,434600549
,,455,,,,,,,,,,,,,,,,,,,453324675
ZAPOTECAS,168,483267,2136640,577,09,003,Coyoac?ín,09003,15120,12096,14515,14515,15120,12096,13824,13392,12096,15120,9677,2419,149990
TULYEHUALCO SUR #1 ,169,489324,2133515,512,09,012,Tlalpan,09012,RH,RH,RH,RH,FE,RE,RE,RE,RE,RE,RE,FS,0
TULYEHUALCO SUR #2 ,170,488938,2133322,517,09,012,Tlalpan,09012,216297,222747,81956,206614,91616,116981,72331,71501,95196,68111,77496,152568,1473416
TULYEHUALCO SUR #3 ,171,488153,2133115,519,09,012,Tlalpan,09012,108148,111373,95246,144199,107903,92537,103330,102145,103474,138420,135065,143180,1385021
TULYEHUALCO SUR #4 ,172,487881,2132804,525,09,013,Xochimilco,09013,216297,222747,225933,79632,191375,164123,239726,236975,111752,76900,79710,84499,1929671
TULYEHUALCO SUR #5 ,173,487503,2132636,526,09,013,Xochimilco,09013,130179,134061,141762,144199,128262,111743,132263,130745,126239,149405,143921,154916,1627695
TULYEHUALCO SUR #6 ,174,487208,2132493,527,09,013,Xochimilco,09013,56077,57749,210428,208766,175088,150155,210794,210418,103474,180165,185991,197165,1946271
TULYEHUALCO SUR #7 ,175,486933,2132236,528,09,013,Xochimilco,09013,178245,185622,199353,68871,168980,143171,138463,138917,138656,65914,64211,68069,1558472
TULYEHUALCO SUR #8 ,176,486105,2132113,529,09,013,Xochimilco,09013,122168,125811,135117,144199,136406,116981,126063,124616,134517,153800,150564,159610,1629851
TULYEHUALCO SUR #9 ,177,485351,2132095,530,09,012,Tlalpan,09012,36049,37124,53161,49501,71257,61110,64065,6129,FE,FE,101852,126749,606997
TULYEHUALCO SUR #10 ,178,486333,2132216,513,09,013,Xochimilco,09013,124170,127873,128472,105459,20359,75078,57865,57201,68293,32957,53140,56333,907201
TULYEHUALCO SUR #11 ,179,484473,2132617,514,09,012,Tlalpan,09012,158217,162935,181633,159265,158801,136187,163262,161388,161420,48337,55354,58680,1605480
TULYEHUALCO SUR #12 ,180,484107,2133070,515,09,012,Tlalpan,09012,160220,167060,201568,178635,168980,144917,111597,110316,124169,175771,135065,166652,1844950
TULYEHUALCO SUR #13 ,181,486343,2136109,516,09,003,Coyoac?ín,09003,64088,65999,81956,79632,73293,62856,72331,71501,78640,105463,99638,107972,963369
TULYEHUALCO SUR #23 ,182,489609,2135481,518,09,013,Xochimilco,09013,152209,158810,179418,154961,179160,151901,194261,194075,192462,206531,203704,218290,2185781
TULYEHUALCO SUR #33 ,183,489692,2133900,520,09,013,Xochimilco,09013,140192,148498,170558,148504,154729,130949,159129,157303,159350,162588,168277,178388,1878465
TULYEHUALCO SUR #34 ,184,489568,2136213,521,09,013,Xochimilco,09013,82113,189747,161697,170026,160837,137933,206661,204289,206949,155997,159421,168999,2004668
TULYEHUALCO SUR #35 ,185,489834,2135709,522,09,013,Xochimilco,09013,98135,181497,194923,253963,240237,206027,239726,236975,240060,217517,216989,230026,2556076
TULYEHUALCO SUR #36 ,186,484773,2132258,523,09,012,Tlalpan,09012,136187,140248,132902,152808,166944,141425,169462,167517,62085,59323,59783,63375,1452058
TULYEHUALCO SUR #38 ,187,489569,2136221,524,09,013,Xochimilco,09013,42058,43312,59806,43045,69221,59364,47532,46986,55876,FE,13285,18778,499262
XOCHIMILCO #28 ,188,484437,2133089,570,09,012,Tlalpan,09012,119387,121495,118034,102685,111943,114453,131108,142147,120497,136882,137516,137457,1493604
XOCHIMILCO #29 ,189,484599,2133433,571,09,012,Tlalpan,09012,111601,87160,99673,86712,94530,96649,128432,139246,131451,149326,150017,149953,1424750
XOCHIMILCO #30 ,190,484641,2133825,572,09,012,Tlalpan,09012,264727,272044,267544,235035,253738,259426,267567,295898,298504,339095,337538,340519,3431635
ZAPATA #14 ,191,488083,2134134,573,09,003,Coyoac?ín,09003,186866,190167,188855,164296,74629,76302,69567,87029,79418,90218,87510,87473,1382329
ZAPATA #15 ,192,483077,2134102,574,09,012,Tlalpan,09012,103815,105648,104919,91276,99505,50868,53513,58019,54771,62219,62507,62481,909541
ZAPATA #16 ,193,489444,2134015,575,09,013,Xochimilco,09013,106410,108289,107542,93558,101993,157690,53513,66722,87634,6222,6251,6248,902073
ARENAL,194,485285,2131689,37,09,013,Xochimilco,09013,142128,113702,99187,99187,45360,36288,124416,104458,116122,172368,65318,87091,1205626
ARTESANIAS O VILLA OLIMPICA,195,480679,2133319,40,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
BATAM ,196,477520,2137686,85,09,008,La Magdalena Contreras,09008,45360,43546,45965,43546,51408,24192,19354,0,2419,12096,41126,41126,370138
BELISARIO DOMINGUEZ,197,481265,2133300,86,09,012,Tlalpan,09012,66528,65318,55642,53222,48384,50803,44237,64282,16934,81648,53222,65318,665539
BOSQUE TLALPAN #1,198,479688,2133363,88,09,012,Tlalpan,09012,148176,116122,116122,116122,145152,116122,58061,FE,FE,FE,FE,FE,815875
BOSQUE TLALPAN #2,199,479648,2133076,89,09,012,Tlalpan,09012,18144,14515,14515,14515,18144,14515,16589,16070,14515,18144,14515,14515,188698
CANAL #13,200,478437,2134424,95,09,012,Tlalpan,09012,PP,PP,2419,PP,PP,PP,19354,48211,43546,45360,38707,50803,248400
CLUB DE GOLF #1,201,483400,2131600,122,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,FE,FE,FE,FE,0
CLUB DE GOLF #2 ,202,483400,2131600,123,09,012,Tlalpan,09012,12096,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,12096
CLUB DE GOLF #3 ,203,483400,2131600,124,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
CLUB DE GOLF #4 ,204,483400,2131600,125,09,012,Tlalpan,09012,48384,50803,50803,50803,63504,50803,58061,56246,50803,63504,50803,FE,594518
DALIAS,205,481889,2141303,132,09,014,Benito Ju?írez,09014,39312,41126,33869,41126,27216,24192,27648,24106,26611,24192,12096,16934,338429
DEPORTIVO VIVANCO ,206,483427,2139343,137,09,003,Coyoac?ín,09003,33264,26611,26611,31450,39312,31450,33178,32141,29030,36288,29030,29030,377395
NORMANDIA,207,485856,2141928,247,09,007,Iztapalapa,09007,60480,48384,48384,48384,60480,48384,55296,53568,48384,48384,19354,33869,573350
EL CAMINERO ,208,481103,2138473,150,09,003,Coyoac?ín,09003,99792,89510,91930,89510,105840,89510,102298,93744,77414,102816,82253,77414,1102032
EL TREBOL,209,482401,2131586,151,09,012,Tlalpan,09012,166320,133056,133056,118541,163296,135475,143770,115171,130637,154224,125798,125798,1645142
EL ZAPOTE,210,481267,2133874,152,09,012,Tlalpan,09012,57456,45965,45965,82253,102816,82253,91238,56246,50803,81648,82253,84672,863568
FOVISSSTE,211,480685,2132104,156,09,012,Tlalpan,09012,24192,24192,21773,26611,30240,21773,24883,29462,24192,27216,26611,24192,305338
FUENTES BROTANTES #1,212,481550,2132467,159,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
FUENTES BROTANTES #2,213,481296,2132279,160,09,012,Tlalpan,09012,36288,36288,50803,50803,63504,50803,49766,56246,50803,63504,50803,50803,610416
FUENTES DEL PEDREGAL ,214,476178,2134095,161,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
GALEANA TLALPAN,215,482632,2132332,162,09,012,Tlalpan,09012,42336,33869,33869,33869,42336,33869,38707,37498,33869,42336,33869,33869,440294
HIDALGO TLALPAN,216,480912,2132969,172,09,012,Tlalpan,09012,87696,72576,70157,31450,60480,48384,55296,53568,48384,81648,70157,72576,752371
ISSFAM,217,483120,2131330,178,09,012,Tlalpan,09012,102816,89510,91930,91930,108864,89510,27648,83030,87091,114912,67738,74995,1029974
JARDIN DE LA MONTANA #1,218,479273,2133860,191,09,012,Tlalpan,09012,66528,50803,33869,36288,9072,4838,2765,2678,7258,30240,9677,9677,263693
JARDIN DE LA MONTANA #2,219,478378,2133978,192,09,012,Tlalpan,09012,69552,55642,55642,24192,30240,24192,27648,34819,31450,39312,31450,31450,455587
LIMANTITLA,220,481534,2132038,211,09,012,Tlalpan,09012,111888,89510,89510,89510,111888,89510,102298,99101,89510,111888,89510,89510,1163635
#37,221,483038,2133008,1,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,PA,PP,0
PADIERNA #1,222,476778,2134389,255,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
PADIERNA #2,223,476720,2134847,256,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
PADIERNA #3,224,477226,2134706,257,09,012,Tlalpan,09012,48384,38707,43546,43546,54432,43546,47002,45533,43546,57456,41126,36288,543110
PADIERNA #4,225,476884,2135388,258,09,008,La Magdalena Contreras,09008,51408,41126,41126,41126,51408,41126,47002,45533,41126,51408,41126,41126,534643
PADIERNA #5,226,477814,2133790,259,09,012,Tlalpan,09012,45360,36288,41126,41126,36288,29030,24883,24106,24192,30240,41126,41126,414893
PADIERNA PICACHO,227,476943,2133837,260,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,FE,0
PEDREGAL #2,228,478376,2140393,274,09,010,?ülvaro Obreg??n,09010,27216,29030,38707,38707,42336,33869,22118,24106,FE,33264,26611,PA,315965
PEDREGAL AGUILAS,229,482211,2130826,275,09,012,Tlalpan,09012,78624,62899,60480,60480,75600,60480,69120,66960,55642,69552,55642,55642,771120
PENA POBRE,230,479896,2133084,280,09,012,Tlalpan,09012,18144,31450,50803,48384,81648,62899,30413,26784,FE,RH,4838,38707,394070
PENA POBRE #2,231,480997,2133774,281,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,84672,94349,62899,241920
PERIFERICO #5,232,483200,2133848,307,09,012,Tlalpan,09012,3024,2419,2419,2419,3024,2419,77414,72317,79834,99792,53222,19354,417658
PERIFERICO #6,233,484192,2132586,308,09,012,Tlalpan,09012,48384,50803,36288,12096,9072,16934,27648,2678,31450,6048,7258,24192,272851
PERIFERICO #7,234,483602,2132446,309,09,012,Tlalpan,09012,66528,67738,60480,58061,75600,7258,27648,5357,29030,36288,29030,7258,470275
R-1,235,483430,2130663,333,09,012,Tlalpan,09012,120960,67738,89510,26611,RN,RN,RN,RN,RN,RN,RN,RN,304819
R-2,236,483177,2130602,338,09,012,Tlalpan,09012,93744,82253,82253,82253,99792,67738,96768,88387,79834,96768,72576,82253,1024618
R-3,237,483552,2130452,346,09,012,Tlalpan,09012,27216,33869,33869,33869,60480,29030,66355,64282,53222,60480,48384,62899,573955
R-4,238,483815,2130811,347,09,012,Tlalpan,09012,102816,87091,62899,2419,FE,FE,5530,50890,45965,57456,45965,45965,506995
R-5,239,484339,2131154,348,09,012,Tlalpan,09012,87696,72576,72576,74995,84672,67738,82944,74995,70157,90720,62899,82253,924221
R-6,240,485210,2132061,349,09,013,Xochimilco,09013,30240,26611,24192,26611,30240,26611,30413,40176,36288,45360,36288,33869,386899
R-7,241,484935,2131404,350,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RN,RN,RN,RN,RN,0
R-8,242,484693,2131234,351,09,012,Tlalpan,09012,57456,58061,58061,58061,72576,58061,66355,64282,58061,72576,58061,58061,739670
R-9,243,484129,2130853,352,09,012,Tlalpan,09012,69552,55642,55642,55642,69552,55642,63590,61603,55642,69552,55642,55642,723341
R-10,244,483792,2130536,334,09,012,Tlalpan,09012,9072,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,7258,16330
REINO AVENTURA ,245,477889,2133563,358,09,012,Tlalpan,09012,69552,55642,55642,55642,69552,55642,63590,61603,55642,69552,55642,55642,723341
SAN FERNANDO TLALPAN ,246,481638,2133393,381,09,012,Tlalpan,09012,78624,62899,53222,62899,78624,65318,71885,69638,53222,78624,62899,65318,803174
SAN JERONIMO #3 (ANZALDO) ,247,476723,2136300,385,09,008,La Magdalena Contreras,09008,75600,58061,58061,58061,72576,58061,66355,64282,58061,72576,58061,58061,757814
SAN PEDRO MARTIR #1,248,483072,2129627,420,09,012,Tlalpan,09012,84672,82253,70157,77414,87696,72576,91238,91066,79834,81648,72576,55642,946771
SAN RAMON,249,477947,2137711,423,09,008,La Magdalena Contreras,09008,12096,16934,16934,36288,60480,55642,52531,50890,36288,54432,45965,48384,486864
SANTA URSULA XITLA,250,480995,2131462,450,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
SUR #27 BIS ,251,483401,2133291,458,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
TLALCOLIGIA ,252,481921,2130816,499,09,012,Tlalpan,09012,36288,38707,38707,38707,48384,38707,44237,42854,38707,63504,7258,PA,436061
TOPILEJO ,253,486705,2123955,500,09,013,Xochimilco,09013,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,RH,0
TORIELLO ,254,483222,2133095,501,09,012,Tlalpan,09012,30240,53222,84672,84672,81648,84672,66355,18749,FE,24192,26611,7258,562291
VIADUCTO TLALPAN #1,255,483438,2132139,557,09,012,Tlalpan,09012,169344,145152,145152,145152,151200,106445,PA,32141,FE,130032,130637,33869,1189123
VIADUCTO TLALPAN #2,256,483032,2131706,558,09,012,Tlalpan,09012,72576,58061,65318,70157,117936,94349,91238,104458,87091,93744,82253,89510,1026691
VILLA OLIMPICA #2,257,480443,2134197,564,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,7258,FE,FE,FE,7258
VILLA OLIMPICA #3,258,479950,2133465,565,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
MIRADOR #1,259,494077,2127688,225,09,013,Xochimilco,09013,145152,111283,113702,111283,139104,108864,132710,128563,113702,145152,118541,116122,1484179
MIRADOR #2,260,494205,2127862,226,09,013,Xochimilco,09013,178416,145152,152410,111283,175392,145152,163123,158026,137894,178416,142733,145152,1833149
MIRADOR #3,261,494228,2127235,227,09,013,Xochimilco,09013,232848,183859,186278,181440,226800,176602,201830,195523,169344,187488,176602,179021,2297635
MONTE SUR #1 ,262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,66528,53222,55642,53222,60480,48384,55296,53568,45965,54432,43546,43546,633830
MONTE SUR #2 ,263,487741,2125198,232,09,013,Xochimilco,09013,57456,43546,41126,41126,48384,36288,35942,26784,36288,36288,29030,29030,461290
NATIVITAS #1 ,264,489958,2127340,237,09,013,Xochimilco,09013,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
NATIVITAS #2 ,265,490330,2126433,238,09,013,Xochimilco,09013,172368,130637,133056,133056,163296,130637,168653,166061,149990,187488,149990,111283,1796515
NATIVITAS #3 ,266,490458,2126770,239,09,013,Xochimilco,09013,214704,166925,169344,169344,205632,162086,188006,184810,166925,211680,162086,164506,2166048
NORIA #1,267,486562,2130782,240,09,013,Xochimilco,09013,139104,113702,111283,111283,142128,113702,129946,125885,111283,139104,111283,111283,1459987
NORIA #2,268,487133,2129237,241,09,013,Xochimilco,09013,114912,96768,104026,106445,139104,106445,124416,123206,108864,136080,111283,101606,1373155
NORIA #3,269,487635,2129008,242,09,013,Xochimilco,09013,90720,74995,70157,62899,78624,48384,55296,83030,84672,66528,58061,43546,816912
NORIA #4,270,487975,2128974,243,09,013,Xochimilco,09013,272160,212890,210470,212890,266112,203213,210125,203558,183859,229824,181440,174182,2560723
NORIA #6,271,488178,2127972,245,09,013,Xochimilco,09013,269136,186278,164506,159667,199584,145152,160358,155347,174182,127008,94349,74995,1910563
NORIA #7,272,489421,2127836,246,09,013,Xochimilco,09013,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,0
SAN LUIS TLAXIALTEMALCO,273,496162,2128409,414,09,013,Xochimilco,09013,178416,137894,145152,111283,78624,26611,118886,149990,137894,166320,154829,152410,1558310
PANTEON SAN LUCAS XOCHIMANCA,274,488329,2126886,269,09,013,Xochimilco,09013,145152,116122,113702,113702,130032,104026,118886,120528,108864,133056,106445,101606,1412122
PISTA OLIMPICA #1,275,489138,2132973,314,09,013,Xochimilco,09013,145152,130637,130637,123379,154224,125798,143770,133920,120960,154224,65318,55642,1483661
RECLUSORIO SUR #1,276,487085,2126212,354,09,013,Xochimilco,09013,96768,79834,79834,70157,102816,84672,80179,93744,84672,102816,82253,82253,1039997
RECLUSORIO SUR #2,277,486650,2126527,355,09,013,Xochimilco,09013,57456,45965,45965,41126,87696,72576,60826,80352,72576,90720,70157,60480,785894
RESIDENCIAL SUR,278,486065,2131760,359,09,013,Xochimilco,09013,211680,147571,147571,147571,187488,145152,149299,160704,147571,193536,152410,152410,1942963
S-1,279,488882,2127217,366,09,013,Xochimilco,09013,217728,176602,174182,174182,220752,174182,199066,195523,176602,220752,174182,176602,2280355
S-2,280,487111,2126517,371,09,013,Xochimilco,09013,166320,135475,135475,135475,160272,58061,132710,152669,135475,169344,135475,135475,1652227
S-3,281,489958,2126538,372,09,013,Xochimilco,09013,117936,94349,94349,94349,117936,94349,110592,91066,74995,105840,82253,84672,1162685
S-4,282,486666,2126212,373,09,013,Xochimilco,09013,57456,45965,43546,45965,57456,45965,47002,48211,43546,51408,36288,29030,551837
S-5,283,489992,2126177,374,09,013,Xochimilco,09013,217728,174182,176602,174182,211680,174182,168653,195523,176602,220752,176602,145152,2211840
S-6,284,490912,2126096,375,09,013,Xochimilco,09013,139104,111283,111283,94349,130032,111283,129946,125885,113702,93744,72576,36288,1269475
S-7,285,492891,2126808,376,09,013,Xochimilco,09013,139104,118541,96768,108864,130032,116122,118886,16070,82253,93744,72576,33869,1126829
S-8,286,488261,2127516,377,09,013,Xochimilco,09013,208656,128218,164506,142733,172368,94349,157594,117850,89510,127008,65318,55642,1523750
S-9,287,486026,2130803,378,09,013,Xochimilco,09013,226800,162086,162086,162086,166320,147571,171418,171418,154829,196560,154829,154829,2030832
S-10,288,485222,2130406,367,09,013,Xochimilco,09013,57456,43546,43546,45965,57456,45965,52531,50890,38707,51408,43546,41126,572141
S-11,289,496467,2128172,368,09,013,Xochimilco,09013,175392,135475,140314,140314,175392,140314,157594,155347,140314,175392,91930,142733,1770509
SANTIAGO TEPALCATLALPAN ,290,487217,2127605,451,09,013,Xochimilco,09013,108864,87091,84672,84672,108864,77414,82944,83030,72576,81648,55642,29030,956448
SAN GREGORIO ATL. #1,291,493006,2128467,383,09,013,Xochimilco,09013,33264,31450,29030,26611,36288,31450,33178,26784,29030,39312,43546,26611,386554
SAN GREGORIO ATL. #2,292,492890,2127862,384,09,013,Xochimilco,09013,87696,67738,67738,67738,78624,70157,80179,72317,67738,84672,70157,67738,882490
SAN LUCAS XOCHIMANCA ,293,487902,2127087,393,09,013,Xochimilco,09013,81648,96768,113702,116122,130032,104026,116122,96422,94349,114912,48384,29030,1141517
SAN LUIS #1,294,497615,2129035,394,09,013,Xochimilco,09013,33264,26611,24192,26611,24192,2419,11059,26784,24192,33264,26611,19354,278554
SAN LUIS #3,295,497036,2129582,407,09,013,Xochimilco,09013,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,0
SAN LUIS #5,296,497315,2129600,409,09,013,Xochimilco,09013,145152,106445,106445,104026,139104,113702,129946,125885,91930,142128,113702,120960,1439424
SAN LUIS #6,297,497439,2129597,410,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SAN LUIS #7,298,496647,2129289,411,09,013,Xochimilco,09013,190512,166925,166925,166925,199584,152410,182477,176774,162086,202608,200794,215309,2183328
SAN LUIS #8,299,496435,2128999,412,09,013,Xochimilco,09013,105840,82253,84672,79834,90720,72576,35942,37498,33869,42336,33869,33869,733277
SAN LUIS #9,300,496048,2129025,413,09,013,Xochimilco,09013,166320,145152,147571,145152,187488,149990,63590,61603,55642,72576,118541,118541,1432166
SAN LUIS #10,301,495713,2128981,395,09,013,Xochimilco,09013,154224,130637,130637,130637,148176,118541,118886,104458,101606,120960,108864,111283,1478909
SAN LUIS #11,302,495413,2128559,396,09,013,Xochimilco,09013,199584,152410,164506,159667,199584,140314,185242,187488,174182,217728,149990,171763,2102458
SAN LUIS #12,303,495360,2128726,397,09,013,Xochimilco,09013,278208,222566,222566,222566,269136,208051,254362,246413,222566,257040,220147,222566,2846189
SAN LUIS #13,304,494961,2128603,398,09,013,Xochimilco,09013,181440,142733,142733,142733,157248,128218,105062,120528,128218,99792,140314,125798,1614816
SAN LUIS #14,305,493710,2128823,399,09,013,Xochimilco,09013,66528,53222,53222,53222,66528,53222,60826,40176,36288,45360,36288,48384,613267
SAN LUIS #16,306,492704,2128176,401,09,013,Xochimilco,09013,211680,169344,171763,159667,202608,142733,182477,190166,140314,214704,157248,162086,2104790
SAN LUIS #17,307,492917,2128568,402,09,013,Xochimilco,09013,30240,58061,67738,62899,81648,67738,60826,58925,48384,133056,77414,94349,841277
SAN LUIS #18,308,492829,2128339,403,09,013,Xochimilco,09013,281232,220147,224986,217728,269136,220147,254362,246413,200794,275184,179021,224986,2814134
SAN LUIS #19,309,491807,2127960,404,09,013,Xochimilco,09013,151200,128218,123379,120960,154224,123379,58061,56246,50803,66528,53222,67738,1153958
SAN LUIS #20,310,490706,2127793,406,09,013,Xochimilco,09013,193536,147571,135475,145152,169344,152410,71885,77674,67738,84672,70157,77414,1393027
SAN LORENZO ATEMOAYA #1,311,489528,2127154,390,09,013,Xochimilco,09013,160272,130637,111283,152410,99792,70157,82944,123206,120960,184464,157248,147571,1540944
SAN LORENZO ATEMOAYA #2,312,489441,2127276,391,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA CRUZ ACALPIXCA #1,313,492715,2127316,440,09,013,Xochimilco,09013,105840,82253,87091,50803,111888,79834,47002,69638,96768,120960,96768,106445,1055290
SANTA CRUZ ACALPIXCA #2,314,492727,2127595,441,09,013,Xochimilco,09013,181440,145152,147571,137894,214704,123379,146534,163382,147571,184464,147571,149990,1889654
SANTA CRUZ XOCHITEPEC,315,486440,2128685,444,09,013,Xochimilco,09013,223776,188698,188698,188698,223776,183859,124416,120528,108864,136080,108864,130637,1926893
TEPEPAN #1,316,484817,2130992,485,09,012,Tlalpan,09012,69552,55642,55642,55642,69552,55642,66355,64282,58061,72576,58061,62899,743904
TEPEPAN #2,317,484526,2130414,486,09,012,Tlalpan,09012,87696,67738,70157,70157,87696,70157,66355,77674,70157,87696,70157,70157,895795
TEPEPAN #3,318,485444,2131291,487,09,013,Xochimilco,09013,105840,89510,84672,87091,102816,79834,91238,91066,82253,105840,79834,87091,1087085
CERRILLOS #1,319,497979,2128002,105,09,013,Xochimilco,09013,105840,84672,79834,84672,108864,87091,94003,93744,82253,117936,91930,94349,1125187
CERRILLOS #2,320,498560,2127688,106,09,011,Tl?íhuac,09011,60480,38707,38707,41126,51408,41126,55296,53568,48384,54432,43546,43546,570326
CERRILLOS #3,321,498585,2127177,107,09,011,Tl?íhuac,09011,130032,104026,89510,99187,123984,96768,94003,101779,104026,133056,99187,77414,1252973
ESCUDO NACIONAL #1,322,499305,2127979,153,09,011,Tl?íhuac,09011,RH,RH,RH,RH,RH,14515,121651,117850,104026,130032,104026,104026,696125
ESCUDO NACIONAL #2,323,499028,2127046,154,09,011,Tl?íhuac,09011,123984,84672,113702,106445,136080,104026,138240,136598,123379,154224,120960,123379,1465690
R-11,324,499184,2127397,335,09,011,Tl?íhuac,09011,148176,118541,125798,120960,157248,135475,176947,168739,118541,6048,7258,24192,1307923
R-18,325,500141,2123254,336,09,009,Milpa Alta,09009,148176,118541,118541,120960,151200,120960,138240,133920,120960,151200,120960,120960,1564618
R-19,326,498387,2122183,337,09,009,Milpa Alta,09009,42336,33869,36288,38707,45360,36288,38707,34819,33869,45360,33869,33869,453341
R-21,327,498543,2122563,339,09,009,Milpa Alta,09009,111888,99187,99187,99187,123984,99187,102298,99101,89510,111888,89510,89510,1214438
R-22,328,500132,2122660,340,09,009,Milpa Alta,09009,160272,123379,118541,137894,160272,130637,152064,155347,133056,157248,128218,137894,1694822
R-24,329,499460,2123283,341,09,009,Milpa Alta,09009,75600,60480,60480,60480,75600,60480,69120,66960,60480,75600,60480,60480,786240
R-25,330,498704,2122951,342,09,009,Milpa Alta,09009,81648,70157,70157,77414,90720,70157,80179,77674,67738,90720,70157,67738,914458
R-26,331,500353,2122335,343,09,009,Milpa Alta,09009,123984,96768,96768,99187,123984,99187,121651,117850,106445,133056,106445,106445,1331770
R-28,332,500633,2123093,345,09,009,Milpa Alta,09009,57456,53222,53222,53222,66528,53222,58061,56246,50803,63504,50803,50803,667094
S-12,333,498012,2128664,369,09,013,Xochimilco,09013,72576,55642,55642,58061,72576,58061,66355,64282,58061,72576,58061,58061,749952
S-13,334,498497,2128189,370,09,013,Xochimilco,09013,45360,58061,50803,41126,57456,58061,94003,66960,55642,60480,55642,62899,706493
SAN JUAN TEPENAHUAC,335,500689,2121549,387,09,009,Milpa Alta,09009,42336,31450,26611,33869,42336,33869,44237,42854,38707,48384,38707,38707,462067
SAN PEDRO ATOCPAN ,336,494862,2124268,419,09,009,Milpa Alta,09009,99792,79834,79834,74995,96768,58061,82944,83030,72576,90720,72576,79834,970963
TECOMITL #10,337,501476,2124659,464,09,009,Milpa Alta,09009,111888,77414,67738,87091,96768,84672,99533,88387,74995,93744,65318,82253,1029802
TECOMITL #11,338,501597,2124497,465,09,009,Milpa Alta,09009,130032,106445,104026,108864,133056,108864,116122,112493,101606,120960,96768,94349,1333584
TECOMITL #12,339,502121,2124423,466,09,009,Milpa Alta,09009,57456,45965,45965,45965,57456,45965,55296,53568,48384,60480,48384,48384,613267
TECOMITL #13,340,501779,2124406,467,09,009,Milpa Alta,09009,187488,147571,137894,142733,187488,142733,171418,160704,125798,133056,125798,137894,1800576
TECOMITL #14,341,502113,2124639,468,09,009,Milpa Alta,09009,60480,48384,48384,48384,60480,48384,55296,53568,48384,60480,48384,48384,628992
TECOMITL #15,342,502326,2124457,469,09,009,Milpa Alta,09009,145152,128218,99187,58061,139104,130637,141005,125885,FE,39312,62899,84672,1154131
TECOMITL #17,343,502892,2124315,471,09,009,Milpa Alta,09009,108864,84672,84672,84672,105840,53222,22118,101779,91930,114912,91930,91930,1036541
TECOMITL #21,344,503900,2123602,476,15,025,Chalco,15025,75600,60480,58061,60480,69552,55642,52531,50890,41126,45360,33869,29030,632621
TULYEHUALCO #2,345,499862,2127969,505,09,011,Tl?íhuac,09011,102816,84672,79834,84672,102816,84672,91238,85709,77414,96768,9677,FE,900288
TULYEHUALCO #3,346,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #4,347,499774,2128224,506,09,011,Tl?íhuac,09011,120960,120960,113702,113702,142128,116122,113357,107136,96768,120960,96768,96768,1359331
TULYEHUALCO #5,348,499404,2128348,507,09,011,Tl?íhuac,09011,102816,82253,79834,79834,96768,77414,80179,77674,60480,84672,50803,55642,928368
