GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,10354101
2003,,,,,,,,,,,,,,,,,,,,,420534168
,,455,,,,,,,,,,,,,,,,,,,441168486
ZAPOTECAS,168,483267,2136640,577,09,003,Coyoac?ín,09003,RH,RH,4838,11059,10714,9677,12096,9677,7258,9072,11059,9677,95126
TULYEHUALCO SUR #1 ,169,489324,2133515,512,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO SUR #2 ,170,488938,2133322,517,09,012,Tlalpan,09012,88202,86962,96037,97244,81439,85733,80949,82871,87922,86379,193278,197893,1264907
TULYEHUALCO SUR #3 ,171,488153,2133115,519,09,012,Tlalpan,09012,131227,129383,89634,90761,85511,90019,80949,82871,125603,123398,119554,42268,1191177
TULYEHUALCO SUR #4 ,172,487881,2132804,525,09,013,Xochimilco,09013,75294,74236,64025,75634,101798,107166,132987,228882,131883,115172,FE,FE,1107076
TULYEHUALCO SUR #5 ,173,487503,2132636,526,09,013,Xochimilco,09013,135529,133625,123781,123176,130302,137172,121423,124307,123509,133681,123539,111435,1521478
TULYEHUALCO SUR #6 ,174,487208,2132493,527,09,013,Xochimilco,09013,157042,154835,155793,155590,173057,182182,159970,163769,159097,154248,147449,134490,1897522
TULYEHUALCO SUR #7 ,175,486933,2132236,528,09,013,Xochimilco,09013,62386,61510,64025,146946,65151,68586,55893,57221,138163,135738,129516,132569,1117704
TULYEHUALCO SUR #8 ,176,486105,2132113,529,09,013,Xochimilco,09013,135529,131504,138720,138303,63115,81446,84803,86817,66988,65812,63762,161388,1218188
TULYEHUALCO SUR #9 ,177,485351,2132095,530,09,012,Tlalpan,09012,154891,152714,121647,123176,95690,100736,96367,98656,104669,102832,99628,138333,1389338
TULYEHUALCO SUR #10 ,178,486333,2132216,513,09,013,Xochimilco,09013,58084,57268,59756,60507,128266,135029,117568,120360,127696,125455,121546,124884,1236420
TULYEHUALCO SUR #11 ,179,484473,2132617,514,09,012,Tlalpan,09012,58084,57268,57622,58346,166949,175752,158042,161796,173751,170701,161397,155624,1555333
TULYEHUALCO SUR #12 ,180,484107,2133070,515,09,012,Tlalpan,09012,176403,173925,177135,179361,126230,98592,107931,122334,165377,162474,125531,121041,1736335
TULYEHUALCO SUR #13 ,181,486343,2136109,516,09,003,Coyoac?ín,09003,135529,135746,132318,82117,83475,90019,86731,88790,18840,FE,51807,46111,951483
TULYEHUALCO SUR #23 ,182,489609,2135481,518,09,013,Xochimilco,09013,202218,199377,175001,155590,130302,199328,150333,21704,140257,137795,135494,136411,1783810
TULYEHUALCO SUR #33 ,183,489692,2133900,520,09,013,Xochimilco,09013,163496,161198,145123,144785,134374,143602,129132,132199,144443,139851,137487,132569,1708259
TULYEHUALCO SUR #34 ,184,489568,2136213,521,09,013,Xochimilco,09013,154891,152714,147257,149107,156769,165035,148406,151930,48148,47303,39851,26898,1388309
TULYEHUALCO SUR #35 ,185,489834,2135709,522,09,013,Xochimilco,09013,230185,226950,228355,231225,217849,229334,198517,203232,167470,174814,201249,184444,2493622
TULYEHUALCO SUR #36 ,186,484773,2132258,523,09,012,Tlalpan,09012,60235,59389,59756,60507,126230,132885,129132,130226,131883,127511,121546,121041,1260343
TULYEHUALCO SUR #38 ,187,489569,2136221,524,09,013,Xochimilco,09013,19361,FE,19207,66990,63115,66443,59748,61167,66988,65812,63762,53796,606390
XOCHIMILCO #28 ,188,484437,2133089,570,09,012,Tlalpan,09012,131763,136812,186069,165851,184132,106607,122504,122311,175648,330068,277857,273954,2213575
XOCHIMILCO #29 ,189,484599,2133433,571,09,012,Tlalpan,09012,150063,79807,FE,RH,RH,61595,111367,111192,72141,135564,114120,112517,948366
XOCHIMILCO #30 ,190,484641,2133825,572,09,012,Tlalpan,09012,362347,380034,404498,356940,306887,248749,317396,316897,310520,11788,FE,FE,3016057
ZAPATA #14 ,191,488083,2134134,573,09,003,Coyoac?ín,09003,98822,102609,109215,93742,106387,61595,77957,77834,62731,117882,198469,195681,1302925
ZAPATA #15 ,192,483077,2134102,574,09,012,Tlalpan,09012,73202,76007,80900,72109,81836,47381,55683,55596,62731,82517,89311,97841,875114
ZAPATA #16 ,193,489444,2134015,575,09,013,Xochimilco,09013,7320,7601,8090,7211,8184,4738,5568,5560,6273,11788,9923,9784,92040
ARENAL,194,485285,2131689,37,09,013,Xochimilco,09013,108864,140314,58061,143770,152669,147571,163296,142733,106445,184464,118886,104026,1571098
ARTESANIAS O VILLA OLIMPICA,195,480679,2133319,40,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,9072,PA,PA,RN,RN,RN,9072
BATAM ,196,477520,2137686,85,09,008,La Magdalena Contreras,09008,57456,43546,43546,49766,48211,50803,54432,43546,43546,57456,49766,48384,590458
BELISARIO DOMINGUEZ,197,481265,2133300,86,09,012,Tlalpan,09012,81648,45965,50803,69120,69638,33869,60480,43546,55642,75600,71885,58061,716256
BOSQUE TLALPAN #1,198,479688,2133363,88,09,012,Tlalpan,09012,FE,14515,99187,113357,83030,79834,154224,108864,104026,154224,105062,91930,1108253
BOSQUE TLALPAN #2,199,479648,2133076,89,09,012,Tlalpan,09012,21168,16934,14515,16589,16070,14515,18144,14515,14515,18144,16589,14515,196214
CANAL #13,200,478437,2134424,95,09,012,Tlalpan,09012,90720,62899,74995,80179,83030,72576,96768,82253,72576,90720,85709,55642,948067
CLUB DE GOLF #1,201,483400,2131600,122,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FS,0
CLUB DE GOLF #2 ,202,483400,2131600,123,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,PA,0
CLUB DE GOLF #3 ,203,483400,2131600,124,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,PA,PA,PA,0
CLUB DE GOLF #4 ,204,483400,2131600,125,09,012,Tlalpan,09012,FE,FE,7258,58061,56246,50803,63504,50803,50803,63504,58061,50803,509846
DALIAS,205,481889,2141303,132,09,014,Benito Ju?írez,09014,9072,PA,2419,2765,PA,19354,PA,PA,PA,PA,PA,PA,33610
DEPORTIVO VIVANCO ,206,483427,2139343,137,09,003,Coyoac?ín,09003,36288,29030,29030,33178,32141,29030,36288,29030,29030,36288,33178,29030,381542
NORMANDIA,207,485856,2141928,247,09,007,Iztapalapa,09007,51408,33869,36288,47002,50890,43546,27216,29030,38707,39312,33178,26611,457056
EL CAMINERO ,208,481103,2138473,150,09,003,Coyoac?ín,09003,96768,70157,58061,74650,72317,65318,75600,60480,60480,72576,66355,58061,830822
EL TREBOL,209,482401,2131586,151,09,012,Tlalpan,09012,163296,125798,133056,135475,139277,128218,157248,125798,130637,154224,135475,45965,1574467
EL ZAPOTE,210,481267,2133874,152,09,012,Tlalpan,09012,108864,87091,89510,55296,32141,29030,36288,29030,29030,36288,33178,62899,628646
FOVISSSTE,211,480685,2132104,156,09,012,Tlalpan,09012,30240,24192,21773,27648,16070,24192,24192,41126,29030,9072,41472,36288,325296
FUENTES BROTANTES #1,212,481550,2132467,159,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,PA,PA,PA,PA,PA,PA,0
FUENTES BROTANTES #2,213,481296,2132279,160,09,012,Tlalpan,09012,63504,50803,50803,58061,56246,50803,63504,50803,50803,63504,58061,50803,667699
FUENTES DEL PEDREGAL ,214,476178,2134095,161,09,012,Tlalpan,09012,FE,FE,FE,FE,5357,FE,PA,PA,PA,PA,PA,PA,5357
GALEANA TLALPAN,215,482632,2132332,162,09,012,Tlalpan,09012,39312,31450,31450,35942,34819,31450,39312,31450,31450,36288,33178,29030,405130
HIDALGO TLALPAN,216,480912,2132969,172,09,012,Tlalpan,09012,87696,72576,72576,82944,80352,67738,60480,70157,72576,87696,2765,60480,818035
ISSFAM,217,483120,2131330,178,09,012,Tlalpan,09012,111888,91930,91930,91238,101779,91930,127008,29030,89510,102816,96768,79834,1105661
JARDIN DE LA MONTANA #1,218,479273,2133860,191,09,012,Tlalpan,09012,36288,45965,45965,49766,50890,43546,51408,41126,41126,48384,41472,41126,537062
JARDIN DE LA MONTANA #2,219,478378,2133978,192,09,012,Tlalpan,09012,39312,31450,31450,35942,34819,31450,42336,33869,33869,45360,41472,36288,437616
LIMANTITLA,220,481534,2132038,211,09,012,Tlalpan,09012,111888,89510,89510,102298,99101,89510,111888,89510,89510,111888,102298,89510,1176422
#37,221,483038,2133008,1,09,012,Tlalpan,09012,PA,PA,4838,44237,34819,36288,48384,33869,FE,FE,FE,24192,226627
PADIERNA #1,222,476778,2134389,255,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RH,RH,RH,RH,RH,RH,0
PADIERNA #2,223,476720,2134847,256,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,FS,FS,FS,RH,RH,RH,0
PADIERNA #3,224,477226,2134706,257,09,012,Tlalpan,09012,60480,50803,48384,52531,48211,41126,63504,38707,36288,54432,35942,43546,573955
PADIERNA #4,225,476884,2135388,258,09,008,La Magdalena Contreras,09008,51408,41126,41126,47002,45533,41126,51408,41126,41126,PA,PA,PA,400982
PADIERNA #5,226,477814,2133790,259,09,012,Tlalpan,09012,54432,31450,4838,49766,16070,14515,18144,38707,43546,54432,47002,41126,414029
PADIERNA PICACHO,227,476943,2133837,260,09,012,Tlalpan,09012,FE,PA,PA,PA,PA,PA,PA,PA,2419,RH,RH,RH,2419
PEDREGAL #2,228,478376,2140393,274,09,010,?ülvaro Obreg??n,09010,PA,9677,24192,41472,40176,36288,45360,36288,41126,51408,47002,41126,414115
PEDREGAL AGUILAS,229,482211,2130826,275,09,012,Tlalpan,09012,69552,55642,55642,63590,58925,53222,66528,53222,53222,66528,60826,53222,710122
PENA POBRE,230,479896,2133084,280,09,012,Tlalpan,09012,93744,106445,91930,24883,91066,58061,45360,48384,45965,57456,69120,65318,797731
PENA POBRE #2,231,480997,2133774,281,09,012,Tlalpan,09012,78624,67738,67738,77414,74995,67738,84672,67738,67738,RH,RH,RH,654394
PERIFERICO #5,232,483200,2133848,307,09,012,Tlalpan,09012,9072,45965,70157,66355,66960,65318,108864,174182,118541,169344,221184,169344,1285286
PERIFERICO #6,233,484192,2132586,308,09,012,Tlalpan,09012,12096,24192,24192,52531,42854,55642,24192,4838,2419,9072,2765,19354,274147
PERIFERICO #7,234,483602,2132446,309,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,18144,29030,29030,36288,33178,50803,196474
R-1,235,483430,2130663,333,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
R-2,236,483177,2130602,338,09,012,Tlalpan,09012,102816,84672,84672,96768,93744,84672,51408,38707,38707,54432,49766,41126,821491
R-3,237,483552,2130452,346,09,012,Tlalpan,09012,72576,55642,38707,63590,56246,60480,78624,45965,50803,78624,74650,62899,738806
R-4,238,483815,2130811,347,09,012,Tlalpan,09012,57456,45965,45965,52531,50890,45965,57456,72576,72576,93744,85709,74995,755827
R-5,239,484339,2131154,348,09,012,Tlalpan,09012,96768,74995,70157,88474,88387,67738,81648,67738,65318,93744,85709,58061,938736
R-6,240,485210,2132061,349,09,013,Xochimilco,09013,45360,36288,36288,38707,40176,36288,45360,36288,36288,45360,41472,33869,471744
R-7,241,484935,2131404,350,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
R-8,242,484693,2131234,351,09,012,Tlalpan,09012,72576,58061,58061,66355,64282,58061,45360,58061,58061,60480,55296,41126,695779
R-9,243,484129,2130853,352,09,012,Tlalpan,09012,69552,55642,55642,63590,61603,55642,69552,55642,55642,69552,63590,55642,731290
R-10,244,483792,2130536,334,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
REINO AVENTURA ,245,477889,2133563,358,09,012,Tlalpan,09012,69552,55642,55642,63590,61603,55642,69552,55642,55642,PA,PA,PA,542506
SAN FERNANDO TLALPAN ,246,481638,2133393,381,09,012,Tlalpan,09012,78624,62899,62899,71885,66960,62899,78624,53222,60480,78624,69120,58061,804298
SAN JERONIMO #3 (ANZALDO) ,247,476723,2136300,385,09,008,La Magdalena Contreras,09008,72576,50803,58061,66355,64282,58061,72576,58061,58061,RN,RN,RN,558835
SAN PEDRO MARTIR #1,248,483072,2129627,420,09,012,Tlalpan,09012,78624,48384,16934,58061,88387,67738,96768,82253,79834,105840,96768,41126,860717
SAN RAMON,249,477947,2137711,423,09,008,La Magdalena Contreras,09008,54432,45965,48384,58061,56246,53222,81648,45965,45965,54432,27648,50803,622771
SANTA URSULA XITLA,250,480995,2131462,450,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,FE,RN,RN,RN,RN,RN,RN,0
SUR #27 BIS ,251,483401,2133291,458,09,012,Tlalpan,09012,FE,FE,FE,22118,32141,50803,36288,45965,55642,72576,60826,50803,427162
TLALCOLIGIA ,252,481921,2130816,499,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,24192,30240,12096,PA,PA,PA,PA,66528
TOPILEJO ,253,486705,2123955,500,09,013,Xochimilco,09013,RH,RH,RH,RH,RH,RH,RN,RN,RN,RN,RN,RN,0
TORIELLO ,254,483222,2133095,501,09,012,Tlalpan,09012,9072,7258,21773,22118,24106,4838,48384,48384,50803,63504,58061,48384,406685
VIADUCTO TLALPAN #1,255,483438,2132139,557,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,FE,FE,FE,163296,149299,130637,443232
VIADUCTO TLALPAN #2,256,483032,2131706,558,09,012,Tlalpan,09012,151200,133056,70157,85709,93744,58061,42336,89510,82253,FE,FE,55642,861667
VILLA OLIMPICA #2,257,480443,2134197,564,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,RN,0
VILLA OLIMPICA #3,258,479950,2133465,565,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,PA,PA,PA,0
MIRADOR #1,259,494077,2127688,225,09,013,Xochimilco,09013,142128,111283,99187,127181,101779,96768,120960,91930,96768,108864,113357,99187,1309392
MIRADOR #2,260,494205,2127862,226,09,013,Xochimilco,09013,172368,147571,149990,157594,176774,159667,196560,149990,154829,199584,188006,162086,2015021
MIRADOR #3,261,494228,2127235,227,09,013,Xochimilco,09013,211680,166925,181440,199066,104458,94349,117936,77414,94349,111888,110592,94349,1564445
MONTE SUR #1 ,262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,51408,43546,41126,49766,61603,55642,69552,50803,65318,81648,60826,53222,684461
MONTE SUR #2 ,263,487741,2125198,232,09,013,Xochimilco,09013,30240,12096,12096,13824,16070,14515,18144,12096,14515,18144,16589,14515,192845
NATIVITAS #1 ,264,489958,2127340,237,09,013,Xochimilco,09013,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
NATIVITAS #2 ,265,490330,2126433,238,09,013,Xochimilco,09013,148176,130637,82253,107827,120528,116122,114912,77414,77414,90720,82944,72576,1221523
NATIVITAS #3 ,266,490458,2126770,239,09,013,Xochimilco,09013,202608,159667,154829,190771,187488,142733,178416,142733,142733,172368,157594,137894,1969834
NORIA #1,267,486562,2130782,240,09,013,Xochimilco,09013,139104,113702,104026,127181,125885,87091,108864,62899,58061,42336,85709,72576,1127434
NORIA #2,268,487133,2129237,241,09,013,Xochimilco,09013,90720,72576,72576,82944,80352,60480,75600,60480,60480,69552,63590,55642,844992
NORIA #3,269,487635,2129008,242,09,013,Xochimilco,09013,90720,77414,77414,88474,85709,77414,96768,77414,77414,96768,88474,77414,1011398
NORIA #4,270,487975,2128974,243,09,013,Xochimilco,09013,229824,123379,89510,105062,101779,99187,90720,65318,65318,81648,74650,48384,1174781
NORIA #6,271,488178,2127972,245,09,013,Xochimilco,09013,75600,58061,45965,44237,10714,FS,FS,FS,FS,FS,FS,FS,234576
NORIA #7,272,489421,2127836,246,09,013,Xochimilco,09013,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,0
SAN LUIS TLAXIALTEMALCO,273,496162,2128409,414,09,013,Xochimilco,09013,181440,154829,154829,176947,168739,154829,199584,142733,159667,199584,185242,159667,2038090
PANTEON SAN LUCAS XOCHIMANCA,274,488329,2126886,269,09,013,Xochimilco,09013,127008,96768,94349,121651,117850,116122,148176,116122,118541,136080,116122,108864,1417651
PISTA OLIMPICA #1,275,489138,2132973,314,09,013,Xochimilco,09013,63504,33869,29030,33178,32141,21773,27216,21773,21773,117936,113357,99187,614736
RECLUSORIO SUR #1,276,487085,2126212,354,09,013,Xochimilco,09013,96768,77414,70157,96768,96422,50803,48384,29030,33869,99792,105062,94349,898819
RECLUSORIO SUR #2,277,486650,2126527,355,09,013,Xochimilco,09013,87696,67738,70157,80179,77674,53222,84672,70157,53222,90720,77414,67738,880589
RESIDENCIAL SUR,278,486065,2131760,359,09,013,Xochimilco,09013,190512,149990,152410,171418,166061,154829,166320,154829,154829,190512,174182,152410,1978301
S-1,279,488882,2127217,366,09,013,Xochimilco,09013,184464,157248,176602,199066,149990,142733,172368,99187,142733,178416,163123,142733,1908662
S-2,280,487111,2126517,371,09,013,Xochimilco,09013,169344,118541,118541,135475,128563,116122,145152,116122,116122,139104,116122,108864,1528070
S-3,281,489958,2126538,372,09,013,Xochimilco,09013,75600,79834,87091,99533,93744,79834,99792,82253,82253,99792,91238,82253,1053216
S-4,282,486666,2126212,373,09,013,Xochimilco,09013,27216,33869,41126,47002,45533,58061,72576,58061,58061,72576,66355,58061,638496
S-5,283,489992,2126177,374,09,013,Xochimilco,09013,181440,149990,149990,171418,166061,111283,139104,111283,111283,139104,127181,111283,1669421
S-6,284,490912,2126096,375,09,013,Xochimilco,09013,39312,31450,31450,35942,34819,26611,33264,26611,26611,33264,30413,26611,376358
S-7,285,492891,2126808,376,09,013,Xochimilco,09013,78624,118541,113702,135475,133920,123379,151200,116122,120960,130032,105062,116122,1443139
S-8,286,488261,2127516,377,09,013,Xochimilco,09013,81648,84672,31450,88474,85709,77414,96768,77414,77414,72576,60826,53222,887587
S-9,287,486026,2130803,378,09,013,Xochimilco,09013,160272,149990,149990,168653,163382,154829,187488,154829,128218,90720,80179,82253,1670803
S-10,288,485222,2130406,367,09,013,Xochimilco,09013,57456,43546,45965,52531,50890,21773,27216,16934,21773,27216,24883,21773,411955
S-11,289,496467,2128172,368,09,013,Xochimilco,09013,154224,140314,142733,152064,66960,89510,111888,89510,91930,114912,99533,87091,1340669
SANTIAGO TEPALCATLALPAN ,290,487217,2127605,451,09,013,Xochimilco,09013,24192,16934,24192,24883,18749,24192,45360,36288,36288,39312,41472,29030,360893
SAN GREGORIO ATL. #1,291,493006,2128467,383,09,013,Xochimilco,09013,39312,33869,33869,38707,16070,16934,18144,16934,19354,15120,91238,84672,424224
SAN GREGORIO ATL. #2,292,492890,2127862,384,09,013,Xochimilco,09013,81648,70157,67738,74650,69638,65318,84672,48384,65318,72576,77414,67738,845251
SAN LUCAS XOCHIMANCA ,293,487902,2127087,393,09,013,Xochimilco,09013,30240,26611,26611,30413,29462,94349,120960,96768,96768,120960,107827,94349,875318
SAN LUIS #1,294,497615,2129035,394,09,013,Xochimilco,09013,21168,16934,19354,22118,42854,87091,105840,84672,84672,54432,RH,9677,548813
SAN LUIS #3,295,497036,2129582,407,09,013,Xochimilco,09013,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,FS,RE,0
SAN LUIS #5,296,497315,2129600,409,09,013,Xochimilco,09013,139104,101606,101606,113357,115171,118541,151200,116122,123379,99792,60826,108864,1349568
SAN LUIS #6,297,497439,2129597,410,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SAN LUIS #7,298,496647,2129289,411,09,013,Xochimilco,09013,257040,215309,215309,248832,176774,162086,193536,159667,159667,199584,185242,162086,2335133
SAN LUIS #8,299,496435,2128999,412,09,013,Xochimilco,09013,39312,62899,70157,63590,56246,58061,66528,58061,45965,60480,69120,45965,696384
SAN LUIS #9,300,496048,2129025,413,09,013,Xochimilco,09013,142128,118541,118541,138240,133920,118541,148176,116122,118541,75600,RH,FS,1228349
SAN LUIS #10,301,495713,2128981,395,09,013,Xochimilco,09013,133056,111283,111283,124416,147312,118541,166320,104026,125798,166320,154829,123379,1586563
SAN LUIS #11,302,495413,2128559,396,09,013,Xochimilco,09013,202608,171763,174182,196301,251770,224986,284256,191117,229824,287280,254362,229824,2698272
SAN LUIS #12,303,495360,2128726,397,09,013,Xochimilco,09013,244944,222566,220147,254362,243734,62899,33264,24192,24192,18144,RH,2419,1350864
SAN LUIS #13,304,494961,2128603,398,09,013,Xochimilco,09013,111888,120960,128218,116122,147312,87091,157248,60480,4838,63504,49766,128218,1175645
SAN LUIS #14,305,493710,2128823,399,09,013,Xochimilco,09013,54432,53222,53222,52531,99101,65318,81648,65318,65318,81648,60826,43546,776131
SAN LUIS #16,306,492704,2128176,401,09,013,Xochimilco,09013,190512,128218,171763,196301,163382,147571,178416,140314,145152,172368,165888,145152,1945037
SAN LUIS #17,307,492917,2128568,402,09,013,Xochimilco,09013,139104,116122,118541,135475,48211,41126,51408,4838,FE,18144,49766,43546,766282
SAN LUIS #18,308,492829,2128339,403,09,013,Xochimilco,09013,226800,183859,181440,207360,200880,123379,151200,120960,120960,151200,232243,212890,2113171
SAN LUIS #19,309,491807,2127960,404,09,013,Xochimilco,09013,81648,53222,55642,60826,163382,140314,184464,130637,142733,181440,82944,140314,1417565
SAN LUIS #20,310,490706,2127793,406,09,013,Xochimilco,09013,93744,77414,84672,94003,91066,108864,145152,111283,116122,148176,127181,116122,1313798
SAN LORENZO ATEMOAYA #1,311,489528,2127154,390,09,013,Xochimilco,09013,178416,149990,149990,163123,163382,128218,157248,82253,77414,90720,80179,74995,1495930
SAN LORENZO ATEMOAYA #2,312,489441,2127276,391,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA CRUZ ACALPIXCA #1,313,492715,2127316,440,09,013,Xochimilco,09013,105840,FE,29030,110592,112493,128218,160272,128218,111283,127008,124416,108864,1246234
SANTA CRUZ ACALPIXCA #2,314,492727,2127595,441,09,013,Xochimilco,09013,123984,140314,140314,160358,133920,166925,199584,142733,169344,205632,185242,162086,1930435
SANTA CRUZ XOCHITEPEC,315,486440,2128685,444,09,013,Xochimilco,09013,160272,108864,106445,121651,117850,176602,217728,176602,176602,214704,201830,176602,1955750
TEPEPAN #1,316,484817,2130992,485,09,012,Tlalpan,09012,78624,60480,60480,66355,66960,65318,81648,65318,65318,90720,82944,72576,856742
TEPEPAN #2,317,484526,2130414,486,09,012,Tlalpan,09012,87696,70157,70157,77414,74995,60480,78624,50803,62899,75600,82944,72576,864346
TEPEPAN #3,318,485444,2131291,487,09,013,Xochimilco,09013,105840,55642,50803,58061,56246,55642,69552,55642,55642,69552,63590,55642,751853
CERRILLOS #1,319,497979,2128002,105,09,013,Xochimilco,09013,111888,94349,91930,99533,101779,91930,108864,91930,91930,111888,107827,70157,1174003
CERRILLOS #2,320,498560,2127688,106,09,011,Tl?íhuac,09011,54432,43546,43546,49766,48211,43546,66528,53222,53222,54432,49766,48384,608602
CERRILLOS #3,321,498585,2127177,107,09,011,Tl?íhuac,09011,123984,118541,118541,124416,125885,108864,105840,94349,94349,148176,132710,84672,1380326
ESCUDO NACIONAL #1,322,499305,2127979,153,09,011,Tl?íhuac,09011,130032,104026,104026,118886,115171,104026,130032,108864,108864,136080,124416,108864,1393286
ESCUDO NACIONAL #2,323,499028,2127046,154,09,011,Tl?íhuac,09011,142128,116122,108864,121651,136598,125798,136080,106445,104026,148176,143770,116122,1505779
R-11,324,499184,2127397,335,09,011,Tl?íhuac,09011,33264,36288,36288,41472,40176,36288,45360,36288,79834,90720,82944,72576,631498
R-18,325,500141,2123254,336,09,009,Milpa Alta,09009,151200,116122,116122,132710,128563,116122,145152,116122,116122,139104,118886,104026,1500250
R-19,326,498387,2122183,337,09,009,Milpa Alta,09009,39312,36288,36288,41472,40176,33869,42336,36288,36288,48384,118886,96768,606355
R-21,327,498543,2122563,339,09,009,Milpa Alta,09009,111888,96768,96768,110592,107136,96768,120960,96768,96768,123984,99533,87091,1245024
R-22,328,500132,2122660,340,09,009,Milpa Alta,09009,154224,111283,145152,165888,160704,145152,142128,106445,106445,133056,110592,96768,1577837
R-24,329,499460,2123283,341,09,009,Milpa Alta,09009,75600,60480,60480,69120,66960,60480,75600,60480,60480,75600,60826,53222,779328
R-25,330,498704,2122951,342,09,009,Milpa Alta,09009,87696,72576,70157,74650,77674,70157,84672,62899,72576,96768,74650,65318,909792
R-26,331,500353,2122335,343,09,009,Milpa Alta,09009,133056,101606,101606,116122,112493,101606,136080,140314,145152,172368,152064,104026,1516493
R-28,332,500633,2123093,345,09,009,Milpa Alta,09009,63504,50803,50803,58061,56246,50803,72576,96768,113702,148176,132710,106445,1000598
S-12,333,498012,2128664,369,09,013,Xochimilco,09013,72576,58061,58061,66355,64282,58061,72576,84672,118541,130032,121651,96768,1001635
S-13,334,498497,2128189,370,09,013,Xochimilco,09013,87696,41126,53222,60826,56246,41126,60480,50803,53222,57456,49766,36288,648259
SAN JUAN TEPENAHUAC,335,500689,2121549,387,09,009,Milpa Alta,09009,48384,36288,36288,41472,40176,36288,45360,96768,130637,166320,146534,128218,952733
SAN PEDRO ATOCPAN ,336,494862,2124268,419,09,009,Milpa Alta,09009,127008,79834,77414,85709,91066,82253,111888,70157,70157,93744,85709,70157,1045094
TECOMITL #10,337,501476,2124659,464,09,009,Milpa Alta,09009,114912,91930,94349,91238,91066,77414,93744,91930,99187,120960,102298,72576,1141603
TECOMITL #11,338,501597,2124497,465,09,009,Milpa Alta,09009,127008,104026,106445,116122,115171,106445,111888,104026,106445,136080,121651,62899,1318205
TECOMITL #12,339,502121,2124423,466,09,009,Milpa Alta,09009,60480,48384,48384,55296,53568,45965,78624,125798,140314,169344,154829,152410,1133395
TECOMITL #13,340,501779,2124406,467,09,009,Milpa Alta,09009,169344,133056,130637,149299,139277,137894,202608,166925,157248,160272,152064,120960,1819584
TECOMITL #14,341,502113,2124639,468,09,009,Milpa Alta,09009,60480,45965,45965,52531,50890,50803,75600,120960,137894,136080,132710,67738,977616
TECOMITL #15,342,502326,2124457,469,09,009,Milpa Alta,09009,102816,130637,116122,118886,91066,58061,66528,62899,87091,111888,99533,60480,1106006
TECOMITL #17,343,502892,2124315,471,09,009,Milpa Alta,09009,114912,91930,91930,105062,101779,99187,130032,130637,140314,178416,160358,111283,1455840
TECOMITL #21,344,503900,2123602,476,15,025,Chalco,15025,57456,48384,38707,24883,24106,16934,30240,36288,50803,60480,47002,94349,529632
TULYEHUALCO #2,345,499862,2127969,505,09,011,Tl?íhuac,09011,45360,62899,62899,71885,69638,62899,78624,65318,67738,87696,74650,41126,790733
TULYEHUALCO #3,346,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #4,347,499774,2128224,506,09,011,Tl?íhuac,09011,120960,96768,96768,138240,133920,120960,105840,82253,142733,169344,52531,7258,1267574
TULYEHUALCO #5,348,499404,2128348,507,09,011,Tl?íhuac,09011,87696,72576,77414,69120,83030,77414,96768,77414,77414,105840,88474,29030,942192
