GOBIERNO DEL DISTRITO FEDERAL,,,,,,,,,,,,,,,,,,,,,
SISTEMA DE AGUAS DE LA CIUDAD DE MEXICO,,,,,,,,,,,,,,,,,,,,,
DIRECCIÓN DE SECTORIZACIÓN Y AUTOMATIZACIÓN,,,,,,,,,,,,,,,,,,,,,
SUBDIRECCIÓN DE MACROMEDICIÓN Y CONTROL DE REDES,,,,,,,,,,,,,,,,,,,,,9867117
2001,,,,,,,,,,,,,,,,,,,,,453756475
,,460,,,,,,,,,,,,,,,,,,,471910993
ZAPOTECAS,168,483267,2136640,577,09,003,Coyoac?ín,09003,151200,120960,104026,13824,13392,12096,11059,10714,12096,15120,12096,12096,488678
TULYEHUALCO SUR #1 ,169,489324,2133515,512,09,012,Tlalpan,09012,217929,179867,115759,FE,FE,FE,FE,FE,RH,RH,RH,FS,513556
TULYEHUALCO SUR #2 ,170,488938,2133322,517,09,012,Tlalpan,09012,180626,149079,220995,211660,246818,224055,236799,231355,216115,223701,171724,58471,2371398
TULYEHUALCO SUR #3 ,171,488153,2133115,519,09,012,Tlalpan,09012,82460,66437,86820,42868,11615,176223,189439,187164,98968,78710,94996,101349,1217049
TULYEHUALCO SUR #4 ,172,487881,2132804,525,09,013,Xochimilco,09013,223819,178247,89450,93773,87112,75524,81564,93582,74731,72496,221049,235832,1527180
TULYEHUALCO SUR #5 ,173,487503,2132636,526,09,013,Xochimilco,09013,182589,150700,207841,217018,206166,108251,123662,166368,115126,128421,113265,120839,1840246
TULYEHUALCO SUR #6 ,174,487208,2132493,527,09,013,Xochimilco,09013,184553,152320,247304,270603,296182,239159,260479,236554,189858,202988,175378,187106,2642484
TULYEHUALCO SUR #7 ,175,486933,2132236,528,09,013,Xochimilco,09013,225783,186349,92081,85736,75497,80559,81564,77985,189858,138778,171724,185157,1591070
TULYEHUALCO SUR #8 ,176,486105,2132113,529,09,013,Xochimilco,09013,96203,79401,173639,187546,194551,158600,168390,187164,137344,138778,113265,120839,1755721
TULYEHUALCO SUR #9 ,177,485351,2132095,530,09,012,Tlalpan,09012,74606,61576,147330,155396,95824,78042,44729,51990,38375,45569,31057,33133,857626
TULYEHUALCO SUR #10 ,178,486333,2132216,513,09,013,Xochimilco,09013,153140,121532,147330,163433,156802,146013,126293,132574,103008,122207,105958,113043,1591333
TULYEHUALCO SUR #11 ,179,484473,2132617,514,09,012,Tlalpan,09012,141360,116671,220995,238452,211973,181258,184177,194962,173700,180204,146148,153973,2143872
TULYEHUALCO SUR #12 ,180,484107,2133070,515,09,012,Tlalpan,09012,162956,134495,89450,88415,197455,128391,189439,205360,129265,124279,151629,163718,1764852
TULYEHUALCO SUR #13 ,181,486343,2136109,516,09,003,Coyoac?ín,09003,60863,48613,57880,56264,40652,37762,89457,54589,26257,33141,62113,66267,633858
TULYEHUALCO SUR #23 ,182,489609,2135481,518,09,013,Xochimilco,09013,133506,110189,199948,208980,113246,103216,186808,184564,163601,161562,158936,167616,1892173
TULYEHUALCO SUR #33 ,183,489692,2133900,520,09,013,Xochimilco,09013,143323,118291,171008,139320,168417,153566,181546,184564,171680,192632,124226,144228,1892800
TULYEHUALCO SUR #34 ,184,489568,2136213,521,09,013,Xochimilco,09013,247379,197692,281506,316150,331027,289509,107875,106579,169660,113922,RH,FE,2161299
TULYEHUALCO SUR #35 ,185,489834,2135709,522,09,013,Xochimilco,09013,70680,71299,155223,160754,153899,143496,84195,179365,165621,169847,162590,107196,1624164
TULYEHUALCO SUR #36 ,186,484773,2132258,523,09,012,Tlalpan,09012,149213,126393,171008,179509,174225,176223,173653,189763,214095,219559,137014,146177,2056831
TULYEHUALCO SUR #38 ,187,489569,2136221,524,09,013,Xochimilco,09013,109946,90744,152592,152716,72594,125873,99982,83184,48474,49711,38364,40929,1065110
XOCHIMILCO #28 ,188,484437,2133089,570,09,012,Tlalpan,09012,170428,195404,163195,151867,155608,149940,200987,137905,93879,87492,100448,111079,1718232
XOCHIMILCO #29 ,189,484599,2133433,571,09,012,Tlalpan,09012,0,3908,3709,3099,7410,6248,200987,137905,95835,89315,102541,113393,764349
XOCHIMILCO #30 ,190,484641,2133825,572,09,012,Tlalpan,09012,30677,35173,322681,269641,274166,231158,200987,275809,242521,224198,255306,286954,2649271
ZAPATA #14 ,191,488083,2134134,573,09,003,Coyoac?ín,09003,153386,171956,222539,257243,322330,281138,106646,168863,150598,140352,161136,178189,2314375
ZAPATA #15 ,192,483077,2134102,574,09,012,Tlalpan,09012,136343,156323,148359,123973,148198,124950,164071,112575,78233,72910,83707,92566,1442207
ZAPATA #16 ,193,489444,2134015,575,09,013,Xochimilco,09013,FE,0,0,24795,0,28114,110748,73174,50851,47391,89985,99508,524566
ARENAL,194,485285,2131689,37,09,013,Xochimilco,09013,172368,137894,137894,157594,152669,137894,157594,152669,106445,133056,106445,106445,1658966
ARTESANIAS O VILLA OLIMPICA,195,480679,2133319,40,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,RH,RH,RH,RH,RH,0
BATAM ,196,477520,2137686,85,09,008,La Magdalena Contreras,09008,39312,38707,24192,49766,48211,41126,44237,42854,41126,36288,12096,9677,427594
BELISARIO DOMINGUEZ,197,481265,2133300,86,09,012,Tlalpan,09012,FE,FE,9677,71885,8035,62899,58061,74995,45965,63504,48384,60480,503885
BOSQUE TLALPAN #1,198,479688,2133363,88,09,012,Tlalpan,09012,39312,77414,84672,94003,61603,65318,55296,61603,82253,78624,77414,65318,842832
BOSQUE TLALPAN #2,199,479648,2133076,89,09,012,Tlalpan,09012,48384,38707,38707,44237,13392,12096,13824,13392,12096,15120,14515,14515,278986
CANAL #13,200,478437,2134424,95,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
CLUB DE GOLF #1,201,483400,2131600,122,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,PA,PA,PA,PA,PA,PA,0
CLUB DE GOLF #2 ,202,483400,2131600,123,09,012,Tlalpan,09012,48384,38707,38707,44237,42854,38707,44237,42854,38707,48384,38707,38707,503194
CLUB DE GOLF #3 ,203,483400,2131600,124,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,FE,FE,FE,0
CLUB DE GOLF #4 ,204,483400,2131600,125,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,PA,0
DALIAS,205,481889,2141303,132,09,014,Benito Ju?írez,09014,30240,9677,33869,24883,29462,9677,5530,5357,7258,0,PA,2419,158371
DEPORTIVO VIVANCO ,206,483427,2139343,137,09,003,Coyoac?ín,09003,24192,19354,26611,30413,29462,26611,30413,29462,26611,33264,26611,26611,329616
NORMANDIA,207,485856,2141928,247,09,007,Iztapalapa,09007,60480,48384,48384,55296,53568,48384,55296,53568,48384,60480,48384,48384,628992
EL CAMINERO ,208,481103,2138473,150,09,003,Coyoac?ín,09003,93744,74995,74995,58061,56246,50803,58061,61603,60480,78624,65318,62899,795830
EL TREBOL,209,482401,2131586,151,09,012,Tlalpan,09012,63504,118541,116122,124416,131242,116122,132710,128563,118541,151200,116122,120960,1438042
EL ZAPOTE,210,481267,2133874,152,09,012,Tlalpan,09012,18144,38707,38707,55296,53568,48384,55296,91066,82253,102816,82253,82253,748742
FOVISSSTE,211,480685,2132104,156,09,012,Tlalpan,09012,9072,16934,16934,22118,21427,7258,27648,24106,31450,18144,24192,26611,245894
FUENTES BROTANTES #1,212,481550,2132467,159,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,2419,2419
FUENTES BROTANTES #2,213,481296,2132279,160,09,012,Tlalpan,09012,66528,53222,53222,60826,37498,33869,47002,RH,RH,RH,RH,RH,352166
FUENTES DEL PEDREGAL ,214,476178,2134095,161,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
GALEANA TLALPAN,215,482632,2132332,162,09,012,Tlalpan,09012,27216,24192,24192,24883,24106,21773,24883,24106,21773,27216,21773,21773,287885
HIDALGO TLALPAN,216,480912,2132969,172,09,012,Tlalpan,09012,69552,72576,70157,60826,72317,70157,82944,72317,70157,90720,72576,70157,874454
ISSFAM,217,483120,2131330,178,09,012,Tlalpan,09012,108864,87091,87091,110592,91066,87091,102298,101779,91930,114912,87091,89510,1159315
JARDIN DE LA MONTANA #1,218,479273,2133860,191,09,012,Tlalpan,09012,36288,48384,48384,47002,48211,26611,30413,18749,19354,21168,4838,24192,373594
JARDIN DE LA MONTANA #2,219,478378,2133978,192,09,012,Tlalpan,09012,48384,53222,53222,55296,53568,48384,55296,18749,16934,21168,16934,16934,458093
LIMANTITLA,220,481534,2132038,211,09,012,Tlalpan,09012,111888,89510,89510,102298,99101,89510,102298,99101,89510,111888,89510,89510,1163635
#37,221,483038,2133008,1,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
PADIERNA #1,222,476778,2134389,255,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
PADIERNA #2,223,476720,2134847,256,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
PADIERNA #3,224,477226,2134706,257,09,012,Tlalpan,09012,45360,33869,50803,58061,50890,58061,47002,45533,41126,51408,36288,36288,554688
PADIERNA #4,225,476884,2135388,258,09,008,La Magdalena Contreras,09008,51408,41126,41126,47002,45533,41126,47002,45533,41126,51408,41126,41126,534643
PADIERNA #5,226,477814,2133790,259,09,012,Tlalpan,09012,45360,36288,43546,60826,37498,21773,8294,29462,26611,33264,31450,31450,405821
PADIERNA PICACHO,227,476943,2133837,260,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,11059,21427,19354,18144,RE,RE,69984
PEDREGAL #2,228,478376,2140393,274,09,010,?ülvaro Obreg??n,09010,69552,48384,53222,60826,32141,31450,33178,24106,36288,39312,31450,29030,488938
PEDREGAL AGUILAS,229,482211,2130826,275,09,012,Tlalpan,09012,72576,58061,55642,63590,50890,PA,35942,72317,65318,81648,58061,58061,672106
PENA POBRE,230,479896,2133084,280,09,012,Tlalpan,09012,12096,9677,9677,11059,10714,9677,8294,8035,7258,9072,7258,7258,110074
PENA POBRE #2,231,480997,2133774,281,09,012,Tlalpan,09012,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,RH,0
PERIFERICO #5,232,483200,2133848,307,09,012,Tlalpan,09012,18144,7258,12096,2765,FS,FS,FS,2678,2419,3024,2419,2419,53222
PERIFERICO #6,233,484192,2132586,308,09,012,Tlalpan,09012,69552,53222,55642,55296,64282,58061,38707,37498,53222,48384,41126,26611,601603
PERIFERICO #7,234,483602,2132446,309,09,012,Tlalpan,09012,FE,FE,FE,13824,48211,60480,71885,58925,62899,78624,31450,62899,489197
R-1,235,483430,2130663,333,09,012,Tlalpan,09012,81648,65318,65318,63590,61603,55642,63590,61603,55642,75600,79834,89510,818899
R-2,236,483177,2130602,338,09,012,Tlalpan,09012,99792,77414,74995,85709,85709,36288,5530,2678,62899,102816,84672,82253,800755
R-3,237,483552,2130452,346,09,012,Tlalpan,09012,66528,58061,36288,38707,37498,33869,38707,45533,48384,66528,4838,4838,479779
R-4,238,483815,2130811,347,09,012,Tlalpan,09012,111888,84672,89510,91238,96422,89510,102298,99101,87091,111888,87091,89510,1140221
R-5,239,484339,2131154,348,09,012,Tlalpan,09012,93744,72576,72576,82944,77674,70157,82944,56246,29030,81648,74995,62899,857434
R-6,240,485210,2132061,349,09,013,Xochimilco,09013,75600,55642,60480,22118,RN,RN,RN,RN,14515,75600,60480,60480,424915
R-7,241,484935,2131404,350,09,012,Tlalpan,09012,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
R-8,242,484693,2131234,351,09,012,Tlalpan,09012,60480,45965,50803,74650,77674,67738,77414,74995,45965,RH,RH,RE,575683
R-9,243,484129,2130853,352,09,012,Tlalpan,09012,69552,55642,55642,63590,61603,55642,63590,61603,55642,69552,55642,55642,723341
R-10,244,483792,2130536,334,09,012,Tlalpan,09012,30240,29030,31450,8294,RN,RN,RN,RN,RN,RN,RN,RN,99014
REINO AVENTURA ,245,477889,2133563,358,09,012,Tlalpan,09012,60480,48384,48384,55296,53568,48384,69120,66960,60480,75600,60480,60480,707616
SAN FERNANDO TLALPAN ,246,481638,2133393,381,09,012,Tlalpan,09012,78624,62899,62899,71885,66960,62899,74650,69638,62899,78624,65318,65318,822614
SAN JERONIMO #3 (ANZALDO) ,247,476723,2136300,385,09,008,La Magdalena Contreras,09008,18144,7258,4838,0,18749,21773,24883,24106,21773,27216,16934,14515,200189
SAN PEDRO MARTIR #1,248,483072,2129627,420,09,012,Tlalpan,09012,81648,77414,77414,77414,74995,60480,77414,77674,82253,69552,74995,70157,901411
SAN RAMON,249,477947,2137711,423,09,008,La Magdalena Contreras,09008,78624,53222,50803,60826,10714,43546,47002,48211,36288,54432,48384,48384,580435
SANTA URSULA XITLA,250,480995,2131462,450,09,012,Tlalpan,09012,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
SUR #27 BIS ,251,483401,2133291,458,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
TLALCOLIGIA ,252,481921,2130816,499,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,0
TOPILEJO ,253,486705,2123955,500,09,013,Xochimilco,09013,30240,12096,FE,FE,FE,FE,FE,FE,FE,FE,FE,FE,42336
TORIELLO ,254,483222,2133095,501,09,012,Tlalpan,09012,60480,79834,84672,96768,93744,67738,77414,91066,84672,105840,87091,82253,1011571
VIADUCTO TLALPAN #1,255,483438,2132139,557,09,012,Tlalpan,09012,142128,116122,116122,141005,139277,120960,163123,104458,147571,166320,152410,152410,1661904
VIADUCTO TLALPAN #2,256,483032,2131706,558,09,012,Tlalpan,09012,84672,58061,45965,52531,50890,45965,58061,53568,48384,60480,50803,50803,660182
VILLA OLIMPICA #2,257,480443,2134197,564,09,012,Tlalpan,09012,FE,FE,FE,FE,FE,FE,FE,FE,2419,FE,FE,FE,2419
VILLA OLIMPICA #3,258,479950,2133465,565,09,012,Tlalpan,09012,PA,PA,PA,PA,PA,PA,FE,FE,FE,FE,FE,FE,0
MIRADOR #1,259,494077,2127688,225,09,013,Xochimilco,09013,193536,154829,145152,138240,136598,120960,138240,125885,118541,151200,118541,118541,1660262
MIRADOR #2,260,494205,2127862,226,09,013,Xochimilco,09013,181440,147571,140314,174182,139277,149990,163123,144634,142733,178416,145152,142733,1849565
MIRADOR #3,261,494228,2127235,227,09,013,Xochimilco,09013,193536,174182,164506,201830,206237,188698,212890,200880,186278,232848,188698,186278,2336861
MONTE SUR #1 ,262,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,69552,55642,48384,41472,45533,48384,60826,61603,45965,60480,53222,50803,641866
MONTE SUR #2 ,263,487741,2125198,232,09,013,Xochimilco,09013,57456,45965,33869,58061,40176,36288,38707,40176,31450,39312,29030,38707,489197
NATIVITAS #1 ,264,489958,2127340,237,09,013,Xochimilco,09013,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,RN,0
NATIVITAS #2 ,265,490330,2126433,238,09,013,Xochimilco,09013,184464,145152,145152,176947,168739,152410,168653,168739,154829,172368,137894,137894,1913242
NATIVITAS #3 ,266,490458,2126770,239,09,013,Xochimilco,09013,133056,106445,106445,174182,176774,159667,190771,184810,166925,211680,171763,169344,1951862
NORIA #1,267,486562,2130782,240,09,013,Xochimilco,09013,139104,111283,104026,127181,125885,113702,127181,125885,106445,139104,111283,94349,1425427
NORIA #2,268,487133,2129237,241,09,013,Xochimilco,09013,139104,108864,108864,118886,112493,106445,127181,125885,82253,127008,91930,101606,1350518
NORIA #3,269,487635,2129008,242,09,013,Xochimilco,09013,81648,50803,50803,49766,45533,41126,47002,45533,41126,96768,50803,53222,654134
NORIA #4,270,487975,2128974,243,09,013,Xochimilco,09013,232848,145152,169344,182477,174096,159667,204595,198202,179021,266112,217728,220147,2349389
NORIA #6,271,488178,2127972,245,09,013,Xochimilco,09013,263088,210470,154829,154829,117850,104026,146534,144634,145152,184464,200794,212890,2039558
NORIA #7,272,489421,2127836,246,09,013,Xochimilco,09013,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,0
SAN LUIS TLAXIALTEMALCO,273,496162,2128409,414,09,013,Xochimilco,09013,193536,159667,152410,157594,158026,142733,163123,155347,142733,178416,142733,140314,1886630
PANTEON SAN LUCAS XOCHIMANCA,274,488329,2126886,269,09,013,Xochimilco,09013,108864,89510,87091,102298,99101,79834,124416,128563,104026,148176,118541,118541,1308960
PISTA OLIMPICA #1,275,489138,2132973,314,09,013,Xochimilco,09013,148176,128218,128218,143770,141955,128218,143770,139277,128218,160272,118541,108864,1617494
RECLUSORIO SUR #1,276,487085,2126212,354,09,013,Xochimilco,09013,102816,84672,82253,96768,93744,84672,88474,93744,79834,96768,79834,77414,1060992
RECLUSORIO SUR #2,277,486650,2126527,355,09,013,Xochimilco,09013,81648,62899,62899,77414,77674,67738,52531,53568,43546,54432,45965,45965,726278
RESIDENCIAL SUR,278,486065,2131760,359,09,013,Xochimilco,09013,154224,120960,120960,102298,120528,111283,110592,104458,94349,211680,169344,169344,1590019
S-1,279,488882,2127217,366,09,013,Xochimilco,09013,217728,176602,176602,201830,192845,176602,124416,192845,164506,217728,174182,159667,2175552
S-2,280,487111,2126517,371,09,013,Xochimilco,09013,175392,140314,130637,143770,131242,128218,141005,141955,130637,163296,137894,135475,1699834
S-3,281,489958,2126538,372,09,013,Xochimilco,09013,105840,84672,84672,94003,91066,82253,102298,104458,94349,117936,94349,96768,1152662
S-4,282,486666,2126212,373,09,013,Xochimilco,09013,93744,72576,74995,88474,85709,77414,88474,77674,36288,57456,45965,45965,844733
S-5,283,489992,2126177,374,09,013,Xochimilco,09013,217728,176602,174182,193536,192845,174182,199066,192845,174182,214704,164506,176602,2250979
S-6,284,490912,2126096,375,09,013,Xochimilco,09013,93744,79834,79834,116122,112493,99187,113357,112493,96768,123984,104026,104026,1235866
S-7,285,492891,2126808,376,09,013,Xochimilco,09013,151200,118541,118541,138240,133920,116122,113357,112493,113702,96768,101606,118541,1433030
S-8,286,488261,2127516,377,09,013,Xochimilco,09013,190512,145152,164506,165888,182131,166925,171418,179453,164506,196560,164506,164506,2056061
S-9,287,486026,2130803,378,09,013,Xochimilco,09013,154224,101606,111283,124416,133920,118541,138240,133920,171763,217728,171763,181440,1758845
S-10,288,485222,2130406,367,09,013,Xochimilco,09013,57456,38707,45965,47002,50890,43546,47002,42854,43546,57456,45965,45965,566352
S-11,289,496467,2128172,368,09,013,Xochimilco,09013,175392,140314,140314,152064,152669,140314,160358,155347,140314,178416,137894,133056,1806451
SANTIAGO TEPALCATLALPAN ,290,487217,2127605,451,09,013,Xochimilco,09013,117936,94349,91930,113357,93744,99187,102298,99101,89510,111888,87091,87091,1187482
SAN GREGORIO ATL. #1,291,493006,2128467,383,09,013,Xochimilco,09013,45360,33869,36288,38707,37498,36288,27648,26784,26611,33264,26611,24192,393120
SAN GREGORIO ATL. #2,292,492890,2127862,384,09,013,Xochimilco,09013,84672,70157,67738,74650,74995,65318,80179,72317,70157,87696,67738,70157,885773
SAN LUCAS XOCHIMANCA ,293,487902,2127087,393,09,013,Xochimilco,09013,111888,91930,89510,80179,80352,87091,129946,123206,106445,117936,74995,79834,1173312
SAN LUIS #1,294,497615,2129035,394,09,013,Xochimilco,09013,30240,24192,21773,27648,29462,26611,30413,29462,26611,33264,26611,26611,332899
SAN LUIS #3,295,497036,2129582,407,09,013,Xochimilco,09013,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,RP,0
SAN LUIS #5,296,497315,2129600,409,09,013,Xochimilco,09013,130032,101606,104026,113357,120528,91930,132710,123206,116122,145152,118541,116122,1413331
SAN LUIS #6,297,497439,2129597,410,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SAN LUIS #7,298,496647,2129289,411,09,013,Xochimilco,09013,211680,169344,149990,193536,195523,164506,179712,171418,166925,208656,169344,159667,2140301
SAN LUIS #8,299,496435,2128999,412,09,013,Xochimilco,09013,87696,72576,70157,91238,93744,84672,96768,93744,89510,102816,79834,87091,1049846
SAN LUIS #9,300,496048,2129025,413,09,013,Xochimilco,09013,223776,179021,176602,176947,168739,162086,171418,163382,147571,187488,147571,145152,2049754
SAN LUIS #10,301,495713,2128981,395,09,013,Xochimilco,09013,169344,135475,133056,143770,144634,130637,149299,139277,128218,160272,130637,123379,1687997
SAN LUIS #11,302,495413,2128559,396,09,013,Xochimilco,09013,24192,55642,60480,66355,42854,55642,66355,10714,145152,196560,162086,157248,1043280
SAN LUIS #12,303,495360,2128726,397,09,013,Xochimilco,09013,278208,217728,217728,240538,243734,222566,254362,243734,205632,278208,224986,215309,2842733
SAN LUIS #13,304,494961,2128603,398,09,013,Xochimilco,09013,175392,140314,116122,129946,80352,111283,124416,125885,113702,169344,130637,120960,1538352
SAN LUIS #14,305,493710,2128823,399,09,013,Xochimilco,09013,48384,FE,FE,49766,58925,53222,60826,45533,43546,63504,53222,50803,527731
SAN LUIS #16,306,492704,2128176,401,09,013,Xochimilco,09013,187488,159667,159667,149299,160704,140314,163123,166061,174182,202608,169344,149990,1982448
SAN LUIS #17,307,492917,2128568,402,09,013,Xochimilco,09013,90720,67738,48384,5530,50890,67738,69120,48211,33869,36288,24192,19354,562032
SAN LUIS #18,308,492829,2128339,403,09,013,Xochimilco,09013,57456,181440,176602,232243,235699,212890,237773,227664,224986,278208,224986,222566,2512512
SAN LUIS #19,309,491807,2127960,404,09,013,Xochimilco,09013,157248,142733,137894,129946,133920,120960,129946,128563,118541,148176,111283,96768,1555978
SAN LUIS #20,310,490706,2127793,406,09,013,Xochimilco,09013,220752,179021,176602,199066,192845,181440,171418,155347,154829,193536,154829,154829,2134512
SAN LORENZO ATEMOAYA #1,311,489528,2127154,390,09,013,Xochimilco,09013,160272,125798,120960,143770,139277,125798,146534,139277,128218,160272,128218,128218,1646611
SAN LORENZO ATEMOAYA #2,312,489441,2127276,391,09,013,Xochimilco,09013,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,DC,0
SANTA CRUZ ACALPIXCA #1,313,492715,2127316,440,09,013,Xochimilco,09013,33264,45965,104026,107827,104458,94349,99533,74995,87091,108864,87091,87091,1034554
SANTA CRUZ ACALPIXCA #2,314,492727,2127595,441,09,013,Xochimilco,09013,208656,164506,166925,176947,171418,154829,165888,160704,142733,181440,145152,145152,1984349
SANTA CRUZ XOCHITEPEC,315,486440,2128685,444,09,013,Xochimilco,09013,220752,179021,176602,196301,198202,179021,207360,200880,181440,226800,179021,181440,2326838
TEPEPAN #1,316,484817,2130992,485,09,012,Tlalpan,09012,RH,24192,67738,105062,101779,94349,60826,61603,55642,69552,55642,55642,752026
TEPEPAN #2,317,484526,2130414,486,09,012,Tlalpan,09012,84672,70157,58061,77414,77674,70157,77414,77674,67738,87696,70157,70157,888970
TEPEPAN #3,318,485444,2131291,487,09,013,Xochimilco,09013,102816,77414,84672,94003,91066,77414,94003,91066,84672,102816,82253,82253,1064448
CERRILLOS #1,319,497979,2128002,105,09,013,Xochimilco,09013,99792,79834,82253,96768,45533,41126,91238,93744,84672,102816,62899,53222,933898
CERRILLOS #2,320,498560,2127688,106,09,011,Tl?íhuac,09011,48384,38707,38707,47002,56246,50803,55296,53568,48384,60480,48384,48384,594346
CERRILLOS #3,321,498585,2127177,107,09,011,Tl?íhuac,09011,72576,67738,65318,99533,93744,94349,110592,107136,96768,114912,77414,60480,1060560
ESCUDO NACIONAL #1,322,499305,2127979,153,09,011,Tl?íhuac,09011,160272,128218,106445,129946,109814,FE,RH,RH,RH,RH,RH,RH,634694
ESCUDO NACIONAL #2,323,499028,2127046,154,09,011,Tl?íhuac,09011,117936,116122,113702,124416,117850,108864,138240,128563,116122,157248,111283,82253,1432598
R-11,324,499184,2127397,335,09,011,Tl?íhuac,09011,136080,87091,118541,135475,85709,108864,113357,144634,154829,184464,108864,91930,1469837
R-18,325,500141,2123254,336,09,009,Milpa Alta,09009,99792,104026,104026,138240,104458,94349,141005,136598,123379,154224,123379,123379,1446854
R-19,326,498387,2122183,337,09,009,Milpa Alta,09009,42336,36288,36288,38707,26784,21773,41472,42854,36288,45360,19354,21773,409277
R-21,327,498543,2122563,339,09,009,Milpa Alta,09009,114912,91930,91930,105062,96422,87091,102298,99101,89510,111888,89510,89510,1169165
R-22,328,500132,2122660,340,09,009,Milpa Alta,09009,160272,120960,130637,154829,139277,128218,143770,123206,123379,157248,101606,82253,1565654
R-24,329,499460,2123283,341,09,009,Milpa Alta,09009,66528,53222,53222,63590,80352,72576,63590,61603,55642,69552,55642,55642,751162
R-25,330,498704,2122951,342,09,009,Milpa Alta,09009,123984,94349,91930,91238,69638,70157,66355,64282,55642,78624,45965,38707,890870
R-26,331,500353,2122335,343,09,009,Milpa Alta,09009,123984,99187,99187,110592,88387,79834,113357,109814,99187,123984,99187,99187,1245888
R-28,332,500633,2123093,345,09,009,Milpa Alta,09009,117936,89510,96768,102298,69638,74995,80179,64282,45965,60480,48384,48384,898819
S-12,333,498012,2128664,369,09,013,Xochimilco,09013,120960,58061,31450,11059,64282,58061,66355,64282,58061,72576,58061,58061,721267
S-13,334,498497,2128189,370,09,013,Xochimilco,09013,57456,45965,45965,58061,61603,55642,16589,13392,21773,69552,33869,41126,520992
SAN JUAN TEPENAHUAC,335,500689,2121549,387,09,009,Milpa Alta,09009,142128,120960,116122,127181,56246,53222,143770,144634,130637,160272,67738,38707,1301616
SAN PEDRO ATOCPAN ,336,494862,2124268,419,09,009,Milpa Alta,09009,93744,77414,84672,94003,83030,70157,88474,80352,74995,99792,77414,82253,1006301
TECOMITL #10,337,501476,2124659,464,09,009,Milpa Alta,09009,105840,101606,101606,110592,99101,87091,91238,96422,89510,120960,53222,50803,1107994
TECOMITL #11,338,501597,2124497,465,09,009,Milpa Alta,09009,163296,128218,130637,121651,112493,99187,110592,112493,99187,130032,82253,67738,1357776
TECOMITL #12,339,502121,2124423,466,09,009,Milpa Alta,09009,133056,91930,67738,80179,45533,41126,44237,42854,38707,54432,48384,48384,736560
TECOMITL #13,340,501779,2124406,467,09,009,Milpa Alta,09009,193536,193536,171763,190771,163382,154829,152064,166061,125798,169344,113702,94349,1889136
TECOMITL #14,341,502113,2124639,468,09,009,Milpa Alta,09009,60480,48384,48384,55296,53568,48384,30413,53568,48384,60480,48384,48384,604109
TECOMITL #15,342,502326,2124457,469,09,009,Milpa Alta,09009,175392,135475,111283,149299,144634,130637,110592,104458,130637,157248,65318,74995,1489968
TECOMITL #17,343,502892,2124315,471,09,009,Milpa Alta,09009,127008,101606,96768,129946,117850,106445,124416,99101,104026,160272,89510,70157,1327104
TECOMITL #21,344,503900,2123602,476,15,025,Chalco,15025,36288,113702,164506,152064,136598,123379,124416,133920,128218,160272,70157,67738,1411258
TULYEHUALCO #2,345,499862,2127969,505,09,011,Tl?íhuac,09011,51408,62899,55642,63590,61603,33869,63590,69638,67738,84672,38707,48384,701741
TULYEHUALCO #3,346,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,RE,0
TULYEHUALCO #4,347,499774,2128224,506,09,011,Tl?íhuac,09011,148176,120960,120960,113357,125885,120960,171418,174096,152410,136080,72576,60480,1517357
TULYEHUALCO #5,348,499404,2128348,507,09,011,Tl?íhuac,09011,72576,77414,79834,107827,104458,91930,99533,101779,84672,93744,55642,50803,1020211
