"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.21444311523E+03   2.22709008789E+03  CNA_2616_2  
   2.21412744141E+03   2.22487011719E+03  CNA_2616_3  
   2.21364257812E+03   2.22391992188E+03  CNA_2616_4  
   2.21311596680E+03   2.22187011719E+03  CNA_2616_5  
   2.21252783203E+03   2.22085009766E+03  CNA_2616_6  
   2.21185473633E+03   2.21891992188E+03  CNA_2616_7  
   2.21057055664E+03   2.21951000977E+03  CNA_2616_8  
   2.20963037109E+03   2.22087011719E+03  CNA_2616_9  
   2.20932568359E+03   2.21868994141E+03  CNA_2616_10 
   2.20781494141E+03   2.23165991211E+03  CNA_2616_11 
   2.20675122070E+03   2.23317993164E+03  CNA_2616_12 
   2.20517822266E+03   2.21453002930E+03  CNA_2616_13 
   2.20422900391E+03   2.23323999023E+03  CNA_2616_14 
   2.20382348633E+03   2.23227001953E+03  CNA_2616_15 
   2.20338696289E+03   2.23061010742E+03  CNA_2616_16 
   2.21414428711E+03   2.20533007812E+03  CNA_2755_1  
   2.21390161133E+03   2.20216992188E+03  CNA_2755_2  
   2.21361938477E+03   2.20050000000E+03  CNA_2755_3  
   2.21313208008E+03   2.19830004883E+03  CNA_2755_4  
   2.21257739258E+03   2.19319995117E+03  CNA_2755_5  
   2.21199975586E+03   2.19122998047E+03  CNA_2755_6  
   2.21128833008E+03   2.19066992188E+03  CNA_2755_7  
   2.21056201172E+03   2.18902001953E+03  CNA_2755_8  
   2.21000122070E+03   2.18753002930E+03  CNA_2755_9  
   2.20904101562E+03   2.18754003906E+03  CNA_2755_10 
   2.20823242188E+03   2.18616992188E+03  CNA_2755_11 
   2.20684570312E+03   2.18408007812E+03  CNA_2755_12 
   2.20616699219E+03   2.18870996094E+03  CNA_2755_13 
   2.20544873047E+03   2.18898999023E+03  CNA_2755_14 
   2.20459497070E+03   2.18073999023E+03  CNA_2755_15 
   2.20412988281E+03   2.18638989258E+03  CNA_2755_16 
   2.20366015625E+03   2.18627001953E+03  CNA_2755_17 
   2.20324365234E+03   2.18698999023E+03  CNA_2755_18 
   2.20281884766E+03   2.20084008789E+03  CNA_2755_19 
   2.20229394531E+03   2.18385009766E+03  CNA_2755_20 
   2.20182714844E+03   2.18177001953E+03  CNA_2755_21 
   2.20057934570E+03   2.19560009766E+03  CNA_2755_22 
   2.20013232422E+03   2.19457006836E+03  CNA_2755_23 
   2.21445190430E+03   2.22562988281E+03  CNA_2765_1  
   2.21407373047E+03   2.22681005859E+03  CNA_2765_2  
   2.21391650391E+03   2.22219995117E+03  CNA_2765_3  
   2.21405712891E+03   2.22391992188E+03  CNA_2765_4  
   2.21308496094E+03   2.22919995117E+03  CNA_2765_5  
   2.21166821289E+03   2.21478002930E+03  CNA_2765_6  
   2.21101464844E+03   2.21881005859E+03  CNA_2765_7  
   2.21100073242E+03   2.21789990234E+03  CNA_2765_8  
   2.20893383789E+03   2.21712988281E+03  CNA_2765_9  
   2.20790185547E+03   2.20781005859E+03  CNA_2765_10 
   2.20799365234E+03   2.20781005859E+03  CNA_2765_11 
   2.20533154297E+03   2.20573999023E+03  CNA_2765_12 
   2.20485644531E+03   2.20498999023E+03  CNA_2765_13 
   2.20345190430E+03   2.20180004883E+03  CNA_2765_14 
   2.20260302734E+03   2.20169995117E+03  CNA_2765_15 
   2.20257446289E+03   2.20100000000E+03  CNA_2765_16 
   2.20196191406E+03   2.20050000000E+03  CNA_2765_17 
