1.921064084526172278e-02,1.923067012074436768e-02,1.899737169980678445e-02,1.956214525273373278e-02,2.086426751542023311e-02,2.598132420226565570e-02,2.185673933125701490e-02,2.565960742376170028e-02,1.174459225730736245e-01,1.221795304867111243e-01,1.143684896534958584e-01,1.143354695356473688e-01
9.826344599902800403e-02,1.007468482599206683e-01,1.004706471286383740e-01,9.972149071469962878e-02,1.735021170176331562e-01,1.912327515016742363e-01,1.624080778510200440e-01,1.526575947481001172e-01,1.218730076759164394e-01,1.233451872204660987e-01,1.193114781329899926e-01,1.185812401757703471e-01
8.267275148473546276e-02,8.515483380085868415e-02,8.470510167744618735e-02,8.753085998320006555e-02,5.547602958958093577e-02,6.272755808938021427e-02,5.932867279717937009e-02,7.160842249098961498e-02,9.778039547908559670e-02,8.535306950221011046e-02,9.357551744605940858e-02,9.060335942018972466e-02
1.573630248003121124e-01,1.522902962442136687e-01,1.603611942351885755e-01,1.637430798184470182e-01,2.653349368582512691e-01,2.502601778499006779e-01,2.644950009538001856e-01,2.444729348470159880e-01,2.127374135093239305e-01,2.148546203103469110e-01,2.129128633938437432e-01,2.199534793199698357e-01
3.598862254417570239e-02,3.491748378249902307e-02,3.581964750022287314e-02,3.670448289439196682e-02,2.733363398249654547e-02,3.200668398165427975e-02,2.771031788627479481e-02,3.213226956252358824e-02,9.627954107936337325e-02,8.186307734942319114e-02,8.939773273794078545e-02,8.447860452334535197e-02
1.926983548262007490e-02,2.019244580544437770e-02,1.923511023181288457e-02,2.000260288197688169e-02,2.280164736636895034e-02,2.819200036999601131e-02,2.369948962698900305e-02,2.632633273716866035e-02,9.509812000118347819e-02,8.187743261527173633e-02,8.962003358273808173e-02,8.373237946880299210e-02
3.250857776264302196e-02,2.578952447937905498e-02,2.965362392570062428e-02,2.798611679485930176e-02,1.041525284644140986e-01,8.372954447064737127e-02,9.797204000967221771e-02,8.710052962120222453e-02,1.022727175743342737e-01,8.892164757079552839e-02,9.526955922097266050e-02,8.978153915758572967e-02
1.619414446748174488e-02,1.676820183487253910e-02,1.655833083900858094e-02,1.776989251136377318e-02,2.248075354520843311e-02,2.817360411813831303e-02,2.386011393287785359e-02,2.645007023146072125e-02,9.493606182567175533e-02,8.026706769068511771e-02,8.934845114798543875e-02,8.291604771850670519e-02
1.784617345148768741e-02,1.809043793769927327e-02,1.801643121900523004e-02,1.682665663517897078e-02,1.984423789289527923e-02,2.440353157021158542e-02,2.153533411750205989e-02,2.334829840111838153e-02,9.414227603671301847e-02,8.090503497466072780e-02,8.871089704020336530e-02,8.247181077393390958e-02
1.873866349143504112e-02,2.053445350353773000e-02,1.885448151530461774e-02,1.779833422046487798e-02,2.309132432606913338e-02,2.694245949131250997e-02,2.383539339474599617e-02,2.511679596812966750e-02,9.403574562232412670e-02,8.077349593213822843e-02,8.956269479789971677e-02,8.326368842893284994e-02
1.804181899762449803e-02,1.849818182967136876e-02,1.868762835094775476e-02,1.769696991420556531e-02,2.077338913639856927e-02,2.684299174814742603e-02,2.183649142671510723e-02,2.458385784519696513e-02,1.037737385940964846e-01,9.439194854961999170e-02,9.750080771654655309e-02,9.396362314492993917e-02
