1.684435849644566260e-02,1.861487434520874354e-02,1.721181893119944767e-02,1.811403126764240049e-02,2.359278977137956729e-02,2.671119576163586903e-02,2.438708229028037008e-02,2.792727466558901986e-02,1.174533803346388405e-01,1.222740816924396540e-01,1.155857762569708902e-01,1.131276770631047812e-01
1.043004628398821187e-01,1.062027193394969177e-01,1.081762205008634375e-01,1.054486600746256386e-01,1.693431339378702050e-01,1.872863281978294214e-01,1.593442601792721125e-01,1.487964625648593719e-01,1.222541573958579458e-01,1.204875045468327965e-01,1.227679123056156785e-01,1.215748090484219529e-01
6.754154904611432697e-02,6.930808600881635528e-02,7.005746601470447255e-02,7.179579853228160169e-02,4.710584855103306517e-02,5.247913041010371371e-02,5.024715737373736113e-02,5.982163382671381452e-02,9.745607042283177535e-02,8.442039643175211494e-02,9.284419348241843006e-02,8.696554943077948463e-02
1.968644237134084540e-01,1.900212295657164596e-01,1.964498444818158218e-01,1.999729035974671942e-01,2.910082964394956617e-01,2.778381247912516394e-01,2.893302062189219148e-01,2.668954987834992187e-01,2.352035580428962214e-01,2.308901887764685523e-01,2.351747911684249071e-01,2.395763852484147916e-01
3.055657742299679874e-02,2.985582138863034432e-02,3.179003750745609119e-02,3.150067764561931272e-02,2.828638148797983989e-02,3.103437547467851471e-02,3.051430038502582834e-02,3.461695183205985848e-02,9.881349188449417564e-02,8.317816412787062963e-02,9.229534206940784302e-02,8.568219929402892676e-02
1.926670660274665964e-02,2.023839378693224195e-02,1.993499463160932142e-02,1.995778050608263895e-02,2.482113460613385308e-02,2.848057816139484832e-02,2.743034238514843737e-02,2.857805635988205223e-02,9.599709293837767332e-02,8.270140974436104853e-02,9.112025702543335992e-02,8.278120017632246974e-02
3.831534575997368186e-02,3.077031672799362266e-02,3.817720371993717915e-02,3.884575854675343526e-02,1.023789467265387304e-01,8.530755206523786549e-02,9.760732437216720903e-02,9.249367588700821430e-02,1.044639856136550249e-01,9.132571703275700614e-02,9.859844625085514846e-02,9.217352584495894230e-02
1.495508956216181837e-02,1.479229867076695647e-02,1.509037350027253241e-02,1.492406142559177772e-02,2.110048366647728976e-02,2.567279826150299996e-02,2.379589284389060574e-02,2.654407941962140180e-02,9.493836666531478563e-02,8.083419519820307653e-02,8.934755644654213125e-02,8.228117802413140169e-02
1.443439242257650058e-02,1.435548944163875761e-02,1.457538538360230763e-02,1.729088797511012937e-02,2.115451948844767130e-02,2.452554724184909801e-02,2.214198180691432510e-02,2.415355168512949360e-02,9.510478688515205947e-02,8.133033125116977125e-02,8.868479658477980421e-02,8.193419038087398909e-02
1.550250126101213391e-02,1.549667180100129139e-02,1.625521715943230999e-02,1.621905073314154275e-02,2.234315963759350016e-02,2.612079321467540224e-02,2.257783983542837464e-02,2.722264487669346852e-02,9.548282897246847256e-02,8.057869027428860020e-02,8.899000469308046557e-02,8.199968328344402202e-02
1.802589458764315006e-02,1.744418610784002552e-02,1.694949596179709181e-02,1.742261312288346381e-02,2.182999549591348523e-02,2.605290324866438301e-02,2.339123731109932561e-02,2.646136280438675034e-02,1.035210803807114638e-01,9.342027188238959112e-02,9.818036870514357251e-02,9.181136178347432120e-02
5.897815974149470813e-02,6.531304974534188346e-02,6.325577919995527265e-02,7.147850802810130910e-02,4.912674510590309823e-02,5.511003146468899244e-02,5.440337557032988436e-02,6.402844056699526221e-02,1.019166207797362195e-01,9.190372834160201454e-02,9.749198515346955973e-02,9.563707744350723183e-02
1.881548889239455583e-02,1.883049990778248167e-02,1.942895100951500323e-02,2.247951264443595609e-02,2.955405519405013975e-02,3.152834262752422789e-02,2.921665876064589301e-02,3.136605921174623335e-02,9.610085416254084134e-02,8.156718524299025330e-02,8.914845373332708212e-02,8.196855245853909566e-02
3.020818551533275761e-02,2.786731717703796324e-02,2.816686009739174934e-02,2.907206263035653354e-02,5.929818497711873693e-02,5.286236538430967580e-02,4.929165625251016175e-02,5.370581897144878492e-02,1.216260770290782667e-01,1.097383167379221425e-01,1.141606667755868110e-01,1.114102228802873046e-01
1.623266189009461152e-02,1.672704023190533379e-02,1.650593308976484180e-02,1.840777100543910735e-02,2.215876869901128171e-02,2.595845029375207919e-02,2.322897102496821256e-02,2.760143666837877596e-02,9.680153245571121445e-02,8.228227460216683276e-02,9.019408622889785176e-02,8.314485819203697170e-02
1.878666845038055172e-02,1.832782684180698368e-02,1.866092345457654247e-02,1.728471586699397572e-02,2.373458992097698950e-02,2.900850775820364505e-02,2.554859678491783193e-02,2.849673653532188572e-02,1.064107211281530019e-01,9.883861842815504228e-02,1.014317642220651655e-01,9.773219935417080950e-02
1.711401116356479207e-02,1.686028409846294582e-02,1.781646049720445046e-02,1.844638393812805810e-02,2.078258769987153393e-02,2.411656469870890329e-02,2.272869755067326997e-02,2.687529884278925738e-02,9.541451392582464552e-02,8.177105914619681171e-02,8.931518262901562422e-02,8.277166157611873243e-02
1.526238510584916955e-02,1.646602161073509873e-02,1.631885913050490355e-02,1.687632400038326791e-02,2.103758963092256656e-02,2.576757700733336293e-02,2.292583192347016213e-02,2.660179865279062653e-02,9.571055038691919647e-02,8.087781968321794412e-02,8.972358854283625507e-02,8.247125976944194581e-02
