2.458946620310971908e-03,2.462019848034096257e-03,2.492173616818900081e-03,2.455611842358818887e-03,1.739068637496201525e-03,2.079423636204490514e-03,1.945114274294038395e-03,1.911442560859180021e-03,5.109415570841650128e-02,6.457384324086232197e-02,5.406773373377139064e-02,5.841075030870788998e-02
1.260817461267941531e-01,1.345423196627438256e-01,1.365106547490036459e-01,1.380638969604511546e-01,1.041868117135301940e-02,1.161082737075650427e-02,1.417323258468969338e-02,3.241975626012837813e-02,8.436067175193875251e-03,5.057188567389232607e-03,1.028466390357150699e-02,1.579212513694867176e-02
5.344426272940937944e-02,5.487778288928912146e-02,5.438816382129773447e-02,5.240154852593540552e-02,2.345552050137213532e-02,2.753280278232604975e-02,2.593333525053777983e-02,3.320608531311881190e-02,6.272569937187081821e-03,6.333510441493186288e-03,7.253645001398758251e-03,7.547883833253097620e-03
3.400444331515434238e-01,3.229759919646190691e-01,3.381042136422895417e-01,3.332043751451310709e-01,4.897375144563627103e-01,4.711276978265297455e-01,5.071071615990976333e-01,4.885153669750557093e-01,2.937164844781424700e-01,3.005594832778670233e-01,3.063425148313038138e-01,3.124822757077521662e-01
4.812423765978936230e-03,4.932049679483583964e-03,5.052884638731659252e-03,5.532904034927103691e-03,3.328022623496260188e-03,3.073478726166675983e-03,3.034667891033029485e-03,3.313386765799389375e-03,3.381860766525168413e-03,3.411710300688547502e-03,3.358922442242937012e-03,3.480824305594190562e-03
2.254555984623747220e-03,2.278575260721651431e-03,2.245995069214100793e-03,2.199104066685467380e-03,1.520161363763747331e-03,1.418505715554194482e-03,1.497325456544830241e-03,1.598289823227687541e-03,2.209904632574283701e-03,2.324122525384691561e-03,2.358788144421944139e-03,2.432052854823516311e-03
1.479838851031370838e-03,2.504162681936041805e-03,1.739989707348348893e-03,3.189639541013688032e-03,1.809730870182619730e-02,9.061391331796600848e-03,1.344815549185057919e-02,8.516675535639962533e-03,1.678369191511364447e-02,2.499099273226912735e-02,2.088482690736578190e-02,2.822865487682705427e-02
1.243822951862554168e-03,1.249078752387908307e-03,1.266793571350298886e-03,1.221146136974082677e-03,8.445850294014708602e-04,9.649629765312907077e-04,9.549424576816125179e-04,1.112518861407732745e-03,1.984982227471556501e-03,1.744843002625700917e-03,1.902595264332695036e-03,1.892028644556988971e-03
1.710484087307379388e-03,1.769254855308823168e-03,1.784122522886966546e-03,1.834898604326896422e-03,2.466250915916128657e-03,2.416084607642927061e-03,2.380091308834830516e-03,2.255935167253297294e-03,1.816996075023221335e-03,1.829824988091102072e-03,1.783786480438699336e-03,1.708215801409370196e-03
1.371270908113754938e-03,1.417021078480510798e-03,1.332576799075451453e-03,1.220377254925070340e-03,1.250025334103101833e-03,1.335622606845708951e-03,1.310052140376031463e-03,1.107606527426079285e-03,1.259204725710447344e-03,1.256745215344802404e-03,1.266176169836348260e-03,1.126352467761867603e-03
2.199301372098880214e-03,2.240637137056297919e-03,2.242800187680751671e-03,2.394117512837650678e-03,2.773006547295312537e-03,2.831345649722138372e-03,2.805378093938145322e-03,2.753406919519739773e-03,1.696166658094150348e-02,1.837892407841174372e-02,1.679948905900318160e-02,1.709937495885783046e-02
2.387914795706059731e-02,2.947952783906645363e-02,2.693955014791128699e-02,3.109808196162916830e-02,4.283866552004313676e-03,7.399074084106777374e-03,7.287969477130624117e-03,1.225522203266541342e-02,1.784297898379595335e-02,1.837980861769929197e-02,1.992445768761277880e-02,2.313694992513451107e-02
1.391108242779953534e-03,1.506707323111496685e-03,1.552115091405465623e-03,1.546439977578369530e-03,4.166149706389040211e-03,3.463505236120950452e-03,3.026734789774165445e-03,2.853579353511325866e-03,2.404482215877175831e-03,2.492727817825870964e-03,2.059982304850563762e-03,2.078917861820165150e-03
1.582934110321614421e-02,1.308593221556743000e-02,1.175042860603803599e-02,1.425245070292362540e-02,6.771625372531665799e-02,5.437174523572577828e-02,4.751350927139945390e-02,4.944002642864868402e-02,7.217056636270544057e-02,6.852157819229201530e-02,6.553142753305857271e-02,6.963066834270484340e-02
2.025769119369242536e-03,1.969618270948555929e-03,2.033107916558894029e-03,2.388887135457313463e-03,4.639941175980542495e-03,4.558578160766791135e-03,4.423536698209591320e-03,5.133394469584755086e-03,6.148756856648679089e-03,6.091962790675084678e-03,6.022192778314029542e-03,6.384747613948416924e-03
2.510602904040804256e-03,2.405589338713109721e-03,2.436944872430144536e-03,2.396483276229496341e-03,2.781702945681527057e-03,2.712995109394996697e-03,2.798835940865579408e-03,2.748316963111472298e-03,1.814851598584943729e-02,2.218941369946093867e-02,1.886020378063988159e-02,1.990906217589500857e-02
2.087371480176038012e-03,2.116069951110107275e-03,2.089614280319577935e-03,2.316287188925904208e-03,2.043913827465632538e-03,1.929322810618686566e-03,2.061062735354203968e-03,2.072754904350915771e-03,2.588705430295332090e-03,2.517807517923190824e-03,2.413469770826621400e-03,2.259881990891372469e-03
2.455951183036837043e-03,2.487649864718158819e-03,2.435636051542424546e-03,2.437421543482740961e-03,3.014261651302918565e-03,2.988233217004782928e-03,2.976548109582585495e-03,2.813655526796608915e-03,2.127100477002440409e-03,2.255121466330565431e-03,2.344882472155228933e-03,2.437759194738827340e-03
2.163003357094086219e-03,2.078580226638063796e-03,2.097477904580120813e-03,1.966777773953968470e-03,2.193832424490684951e-03,1.799941521551688553e-03,1.969967628501764940e-03,1.573589158477569847e-03,2.588429717201358362e-03,2.859500379434502977e-03,2.657458408202670146e-03,2.832653849347823490e-03
2.437999474115092827e-03,2.385660027951691260e-03,2.393765165537731048e-03,2.414755971991304484e-03,2.465080525789295051e-03,2.561600115011758612e-03,2.523082741434127477e-03,2.680526270850609651e-03,2.233775016459841212e-03,2.308552845315075056e-03,2.175604299415052900e-03,2.388975245087177762e-03
6.266281086492723855e-03,6.200578426015796417e-03,6.624628599342078164e-03,8.663175775736973311e-03,3.810275447211072981e-03,3.631975488374796727e-03,3.827192654852832644e-03,4.892695237514665778e-03,3.908636207821490106e-03,4.054057796257593514e-03,3.876310854152838301e-03,4.327382089158472549e-03
1.709625001257202015e-02,1.660178660801690451e-02,1.817718990047748409e-02,2.288752584954031888e-02,8.790562777102385941e-03,9.011877607505951529e-03,8.708821204749497141e-03,1.203036911361256289e-02,4.761505251676742025e-03,5.409421885713396050e-03,5.039357822292650155e-03,6.810576656857656418e-03
