DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE
REDPDA-EDO,502826.3847081350,2143316.1662906900,-0.11799999999999900000,2005,2014,4556,253,361,7665,10950,-10195.2000000000,15,058,Nezahualc??yotl,15058
REDPDA-EDO,503030.6454605080,2142855.1708326100,-0.08799999999999990000,2005,2014,4557,253,361,7665,10950,-7603.2000000000,15,058,Nezahualc??yotl,15058
REDPDA-EDO,507404.8431306640,2145929.9687832200,-0.00015854895991882200,2005,2014,4558,253,361,7665,10950,-13.6986301370,15,031,Chimalhuac?ín,15031
REDPDA-EDO,507374.9863720370,2147620.4028629500,-0.00022196854388635200,2005,2014,4559,253,361,7665,10950,-19.1780821918,15,031,Chimalhuac?ín,15031
REDPDA-EDO,504983.6803890170,2147681.0525024500,-0.00161719939117199000,2005,2014,4560,253,361,7665,10950,-139.7260273973,15,031,Chimalhuac?ín,15031
REDPDA-EDO,507550.6284590590,2146022.2353508200,-0.00094526889903602200,2005,2014,4561,253,361,7665,10950,-81.6712328767,15,031,Chimalhuac?ín,15031
REDPDA-EDO,510759.9852547420,2143933.8597555700,-0.00722983257229832000,2005,2014,4562,253,361,7665,10950,-624.6575342466,15,031,Chimalhuac?ín,15031
REDPDA-EDO,507988.6834523670,2144700.8041703900,-0.00905479452054794000,2005,2014,4563,253,361,7665,10950,-782.3342465753,15,031,Chimalhuac?ín,15031
REDPDA-EDO,511780.4855709870,2144518.4677818100,-0.00570776255707762000,2005,2014,4564,253,361,7665,10950,-493.1506849315,15,029,Chicoloapan,15029
REDPDA-EDO,507317.1241402470,2146483.1696164000,-0.00018271182141045100,2005,2014,4565,253,361,7665,10950,-15.7863013699,15,031,Chimalhuac?ín,15031
REDPDA-EDO,506093.4148790220,2143009.6231776500,-0.00351978691019786000,2005,2014,4566,253,361,7665,10950,-304.1095890411,15,070,La Paz,15070
REDPDA-EDO,506413.0871485900,2146359.8836127500,-0.00036171359715880200,2005,2014,4567,253,361,7665,10950,-31.2520547945,15,031,Chimalhuac?ín,15031
REDPDA-EDO,506237.7191933530,2147466.2958844600,-0.00047298325722983200,2005,2014,4568,253,361,7665,10950,-40.8657534247,15,031,Chimalhuac?ín,15031
REDPDA-EDO,505975.8399879220,2145714.2906989400,-0.00047184170471841700,2005,2014,4569,253,361,7665,10950,-40.7671232877,15,031,Chimalhuac?ín,15031
REDPDA-EDO,507200.0754247150,2147466.6550320700,-0.00021121892440385500,2005,2014,4570,253,361,7665,10950,-18.2493150685,15,031,Chimalhuac?ín,15031
REDPDA-EDO,509709.4902480470,2144763.1185130600,-0.01579147640791470000,2005,2014,4571,253,361,7665,10950,-1364.3835616438,15,031,Chimalhuac?ín,15031
REDPDA-EDO,495101.9141163990,2162987.3596654100,-0.01165915144596650000,2005,2014,4572,253,361,7665,10950,-1007.3506849315,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495451.6764547410,2163448.3064807100,-0.00246575342465753000,2005,2014,4573,253,361,7665,10950,-213.0410958904,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495305.9543084300,2163294.6643100600,-0.01740639269406390000,2005,2014,4574,253,361,7665,10950,-1503.9123287671,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492099.3825366170,2159791.8971042200,-0.00543759512937595000,2005,2014,4575,253,361,7665,10950,-469.8082191781,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491344.2805814450,2159137.5711509400,-0.00005790208016235410,2005,2014,4576,253,361,7665,10950,-5.0027397260,15,104,Tlalnepantla de Baz,15104
REDPDA-EDO,496238.6057845800,2164628.3844202700,-0.00329851598173515000,2005,2014,4577,253,361,7665,10950,-284.9917808219,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,496384.2728869800,2164600.6923938300,-0.00143115804160324000,2005,2014,4578,253,361,7665,10950,-123.6520547945,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495160.0263511280,2162381.8474427500,-0.01648909183155750000,2005,2014,4579,253,361,7665,10950,-1424.6575342466,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495224.1514534180,2162461.7436168100,-0.01648909183155750000,2005,2014,4580,253,361,7665,10950,-1424.6575342466,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491865.9387362900,2159115.8135378600,-0.00014234525621511900,2005,2014,4581,253,361,7665,10950,-12.2986301370,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,502123.2186864250,2169287.7024599400,-0.08999999999999990000,2005,2014,4582,253,361,7665,10950,-7776.0000000000,15,002,Acolman,15002
REDPDA-EDO,494811.0457300400,2164739.3874132200,-0.00593860984271943000,2005,2014,4583,253,361,7665,10950,-513.0958904110,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491370.0440224310,2158163.2351357300,-0.00526027397260273000,2005,2014,4584,253,361,7665,10950,-454.4876712329,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491370.0587092400,2158193.9708768800,-0.00986301369863013000,2005,2014,4585,253,361,7665,10950,-852.1643835616,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491399.2036943230,2158193.9569737100,-0.02219178082191780000,2005,2014,4586,253,361,7665,10950,-1917.3698630137,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,496325.9569400800,2164370.1847566200,-0.00110667174023338000,2005,2014,4587,253,361,7665,10950,-95.6164383562,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494081.1353083080,2160006.2894866300,-0.01013685946220190000,2005,2014,4588,253,361,7665,10950,-875.8246575342,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492702.9418207270,2160563.1116883500,-0.00009512937595129370,2005,2014,4589,253,361,7665,10950,-8.2191780822,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491807.8749167200,2159607.6122958400,-0.00986301369863013000,2005,2014,4590,253,361,7665,10950,-852.1643835616,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494664.5566033260,2161973.2001102300,-0.00569507864028412000,2005,2014,4591,253,361,7665,10950,-492.0547945205,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492245.0812900390,2159761.0981364800,-0.00019025875190258700,2005,2014,4592,253,361,7665,10950,-16.4383561644,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495437.1485851050,2163608.1367770500,-0.00095532090309487500,2005,2014,4593,253,361,7665,10950,-82.5397260274,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491046.4442162440,2157982.0517648700,-0.00333333333333333000,2005,2014,4594,253,361,7665,10950,-288.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491749.1962487680,2158747.0372832300,-0.00003932014205986800,2005,2014,4595,253,361,7665,10950,-3.3972602740,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494722.7714536350,2161758.0321152400,-0.00428082191780821000,2005,2014,4596,253,361,7665,10950,-369.8630136986,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494008.9581321720,2162050.2453024300,-0.00001464992389649920,2005,2014,4597,253,361,7665,10950,-1.2657534247,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494008.9581321720,2162050.2453024300,-0.00001464992389649920,2005,2014,4598,253,361,7665,10950,-1.2657534247,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492069.7919918840,2158771.4822691800,-0.00002666793505834600,2005,2014,4599,253,361,7665,10950,-2.3041095890,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491827.9729113950,2158940.6367853500,-0.00036821410451547400,2005,2014,4600,253,361,7665,10950,-31.8136986301,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495655.7571368800,2163970.7665152100,-0.01666955225773710000,2005,2014,4601,253,361,7665,10950,-1440.2493150685,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495626.6215409700,2163970.7735415600,-0.01666955225773710000,2005,2014,4602,253,361,7665,10950,-1440.2493150685,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495655.7571368800,2163970.7665152100,-0.01666955225773710000,2005,2014,4603,253,361,7665,10950,-1440.2493150685,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495626.6215409700,2163970.7735415600,-0.01666955225773710000,2005,2014,4604,253,361,7665,10950,-1440.2493150685,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,493323.4083002140,2159914.3462138800,-0.00532724505327245000,2005,2014,4605,253,361,7665,10950,-460.2739726027,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491312.6666515140,2160059.6601150700,-0.00032651572805682300,2005,2014,4606,253,361,7665,10950,-28.2109589041,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492041.0977531880,2159791.9227076300,-0.00348807711821410000,2005,2014,4607,253,361,7665,10950,-301.3698630137,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491691.3890402150,2159792.0802961500,-0.01174984145104000000,2005,2014,4608,253,361,7665,10950,-1015.1863013699,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491691.3890402150,2159792.0802961500,0.00000000000000000000,2005,2014,4609,253,361,7665,10950,0.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,493061.0459605040,2159699.2945854900,-0.00005787037037037030,2005,2014,4610,253,361,7665,10950,-5.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491953.1089959740,2158531.7949633000,-0.00000570776255707763,2005,2014,4611,253,361,7665,10950,-0.4931506849,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491866.1326021800,2159546.1143750900,-0.00041622272957889300,2005,2014,4612,253,361,7665,10950,-35.9616438356,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492244.6061155710,2158654.6104781600,-0.00009373414510400810,2005,2014,4613,253,361,7665,10950,-8.0986301370,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494664.4930719540,2161758.0492287400,-0.00028741755454084200,2005,2014,4614,253,361,7665,10950,-24.8328767123,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492536.3151443370,2159299.9386649600,-0.00800000000000000000,2005,2014,4615,253,361,7665,10950,-691.2000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492915.4659057830,2160037.4447919800,-0.00027337011669203400,2005,2014,4616,253,361,7665,10950,-23.6191780822,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491691.0778016440,2159115.8931614700,-0.00006250000000000000,2005,2014,4617,253,361,7665,10950,-5.4000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,501365.9349100080,2169072.4748519300,-0.00763064434297310000,2005,2014,4618,253,361,7665,10950,-659.2876712329,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494140.1472050310,2162249.9853028200,-0.00006341958396752910,2005,2014,4619,253,361,7665,10950,-5.4794520548,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494198.4141190980,2162219.2306304600,-0.00006341958396752910,2005,2014,4620,253,361,7665,10950,-5.4794520548,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,496468.2599406150,2147004.5170696300,-0.00224904870624048000,2005,2014,4621,253,361,7665,10950,-194.3178082192,15,058,Nezahualc??yotl,15058
REDPDA-EDO,496439.0968979580,2147004.5227335400,-0.00212154363267376000,2005,2014,4622,253,361,7665,10950,-183.3013698630,15,058,Nezahualc??yotl,15058
REDPDA-EDO,494664.4930719540,2161758.0492287400,-0.00008999238964992390,2005,2014,4623,253,361,7665,10950,-7.7753424658,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492128.5383302220,2159822.6201608300,-0.00001820142059868080,2005,2014,4624,253,361,7665,10950,-1.5726027397,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495771.7822622140,2161757.7564082700,-0.01109842719431760000,2005,2014,4625,253,361,7665,10950,-958.9041095890,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495539.1085451500,2163540.4923601100,-0.00158548959918822000,2005,2014,4626,253,361,7665,10950,-136.9863013699,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494722.2196775650,2159867.7799618800,-0.00007610350076103500,2005,2014,4627,253,361,7665,10950,-6.5753424658,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495804.1561257270,2163140.8624119000,-0.00475646879756468000,2005,2014,4628,253,361,7665,10950,-410.9589041096,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494687.7655728060,2161625.8782712400,-0.00055492135971588000,2005,2014,4629,253,361,7665,10950,-47.9452054795,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495850.7858098480,2163186.9554728900,-0.01046423135464230000,2005,2014,4630,253,361,7665,10950,-904.1095890411,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491294.5855252390,2158824.0901581600,-0.00475646879756468000,2005,2014,4631,253,361,7665,10950,-410.9589041096,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,501686.3174511580,2169256.9191035500,-0.01109589041095890000,2005,2014,4632,253,361,7665,10950,-958.6849315068,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494139.7283655370,2160959.0802725700,-0.00507356671740233000,2005,2014,4633,253,361,7665,10950,-438.3561643836,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492682.2178845120,2159760.9156789700,-0.00050034880771182100,2005,2014,4634,253,361,7665,10950,-43.2301369863,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494839.1527141890,2161143.2819207300,-0.00684005580923389000,2005,2014,4635,253,361,7665,10950,-590.9808219178,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494605.9211475540,2160774.5202325900,-0.02061136478944690000,2005,2014,4636,253,361,7665,10950,-1780.8219178082,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,496908.8393441020,2165445.8334081800,-0.00041666666666666600,2005,2014,4637,253,361,7665,10950,-36.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492157.1600682220,2158623.9124777200,-0.00008529934043632670,2005,2014,4638,253,361,7665,10950,-7.3698630137,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,502591.4175720250,2154442.3572001700,-0.00125000000000000000,2005,2014,4639,253,361,7665,10950,-108.0000000000,15,099,Texcoco,15099
REDPDA-EDO,491807.9446636380,2159761.2912226100,-0.00503012430238457000,2005,2014,4640,253,361,7665,10950,-434.6027397260,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491078.6088496350,2158194.1125050800,-0.00028218543886352100,2005,2014,4641,253,361,7665,10950,-24.3808219178,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,493760.5623124050,2159975.6615325200,-0.05128767123287670000,2005,2014,4642,253,361,7665,10950,-4431.2547945205,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,493789.7360873920,2160067.8588527100,-0.02832876712328760000,2005,2014,4643,253,361,7665,10950,-2447.6054794521,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,493877.1410661670,2160006.3574452400,-0.00500000000000000000,2005,2014,4644,253,361,7665,10950,-432.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,493993.7909249100,2160252.2046394200,0.00000000000000000000,2005,2014,4645,253,361,7665,10950,0.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494022.8918991020,2160129.2518146400,-0.00045662100456621000,2005,2014,4646,253,361,7665,10950,-39.4520547945,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491574.4464665410,2158993.0041199300,-0.00820018391679350000,2005,2014,4647,253,361,7665,10950,-708.4958904110,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,499967.8247468920,2156224.8327382500,-0.00228310502283105000,2005,2014,4648,253,361,7665,10950,-197.2602739726,15,011,Atenco,15011
REDPDA-EDO,499938.6766001360,2156224.8327618400,-0.00228310502283105000,2005,2014,4649,253,361,7665,10950,-197.2602739726,15,011,Atenco,15011
REDPDA-EDO,491516.1157589570,2158900.8241231200,-0.00494672754946727000,2005,2014,4650,253,361,7665,10950,-427.3972602740,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491486.9864121990,2158931.5736045500,0.00000000000000000000,2005,2014,4651,253,361,7665,10950,0.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,495626.3018335920,2162649.1306179800,-0.00296451674277016000,2005,2014,4652,253,361,7665,10950,-256.1342465753,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492390.5992100050,2159299.9994732200,-0.00500000000000000000,2005,2014,4653,253,361,7665,10950,-432.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492915.2368307690,2159453.4649405100,-0.00001902587519025870,2005,2014,4654,253,361,7665,10950,-1.6438356164,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491253.2406165490,2157702.2552068000,-0.00008964358193810240,2005,2014,4655,253,361,7665,10950,-7.7452054795,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,512354.9692746690,2157427.7863750900,-0.00023744292237442900,2005,2014,4656,253,361,7665,10950,-20.5150684932,15,099,Texcoco,15099
REDPDA-EDO,496850.3752607690,2164308.6141248600,-0.03680555555555550000,2005,2014,4657,253,361,7665,10950,-3180.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,496850.3699191670,2164277.8782154200,0.00000000000000000000,2005,2014,4658,253,361,7665,10950,0.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,496850.3806024470,2164339.3500352500,0.00000000000000000000,2005,2014,4659,253,361,7665,10950,0.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,496850.3859441970,2164370.0859465900,0.00000000000000000000,2005,2014,4660,253,361,7665,10950,0.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,496850.7119289530,2166244.9783432600,0.00000000000000000000,2005,2014,4661,253,361,7665,10950,0.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,496879.5155964700,2164339.3449954300,0.00000000000000000000,2005,2014,4662,253,361,7665,10950,0.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492156.9465677550,2158132.1405891400,-0.00008574327752409940,2005,2014,4663,253,361,7665,10950,-7.4082191781,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492740.4656954590,2159668.6848097500,-0.00010273972602739700,2005,2014,4664,253,361,7665,10950,-8.8767123288,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,493265.0437132960,2159699.2173765300,-0.00309925164890918000,2005,2014,4665,253,361,7665,10950,-267.7753424658,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,493265.0093385120,2159607.0100449300,0.00000000000000000000,2005,2014,4666,253,361,7665,10950,0.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492186.7964084030,2159761.1232672000,-0.01736111111111110000,2005,2014,4667,253,361,7665,10950,-1500.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494401.8309266410,2160436.4884341300,-0.00045357686453576800,2005,2014,4668,253,361,7665,10950,-39.1890410959,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492682.2552509710,2159853.1230329900,-0.00041222729578893900,2005,2014,4669,253,361,7665,10950,-35.6164383562,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491866.1879992610,2159669.0575057200,-0.00333812151192288000,2005,2014,4670,253,361,7665,10950,-288.4136986301,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491924.3081964310,2159300.2019942700,-0.00001664764079147640,2005,2014,4671,253,361,7665,10950,-1.4383561644,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,494285.7127530880,2161850.3725948600,-0.00007077625570776250,2005,2014,4672,253,361,7665,10950,-6.1150684932,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,491224.0500373980,2157610.0621658900,-0.00005073566717402330,2005,2014,4673,253,361,7665,10950,-4.3835616438,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492915.4417898160,2159975.9732124800,-0.00106519533231862000,2005,2014,4674,253,361,7665,10950,-92.0328767123,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492886.2997009600,2159975.9846687000,0.00000000000000000000,2005,2014,4675,253,361,7665,10950,0.0000000000,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,497870.2923395230,2165937.4703617700,-0.03986301369863010000,2005,2014,4676,253,361,7665,10950,-3444.1643835616,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,497812.0423364600,2166060.4211179900,-0.02753361237950270000,2005,2014,4677,253,361,7665,10950,-2378.9041095890,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,497812.0423364600,2166060.4211179900,-0.02607179096905120000,2005,2014,4678,253,361,7665,10950,-2252.6027397260,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,497695.4823794310,2165814.5478416800,-0.05136986301369860000,2005,2014,4679,253,361,7665,10950,-4438.3561643836,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,498015.8673050170,2165138.3193078800,-0.02752409944190760000,2005,2014,4680,253,361,7665,10950,-2378.0821917808,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492827.9300758890,2159760.8572217100,-0.00044105149670218100,2005,2014,4681,253,361,7665,10950,-38.1068493151,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,490933.1000063370,2158624.4856013700,-0.00002153094875697610,2005,2014,4682,253,361,7665,10950,-1.8602739726,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,492186.2644666490,2158531.6925998800,-0.00002283105022831050,2005,2014,4683,253,361,7665,10950,-1.9726027397,15,033,Ecatepec de Morelos,15033
REDPDA-EDO,475927.1267776590,2161158.6343728900,-0.00722983257229832000,2005,2014,4684,253,361,7665,10950,-624.6575342466,15,013,Atizap?ín de Zaragoza,15013
REDPDA-EDO,463213.4864372680,2142738.4847322700,-0.00317097919837645000,2005,2014,4685,253,361,7665,10950,-273.9726027397,15,037,Huixquilucan,15037
REDPDA-EDO,471245.1725435320,2148932.5926435300,-0.03599999999999990000,2005,2014,4686,253,361,7665,10950,-3110.4000000000,15,057,Naucalpan de Ju?írez,15057
REDPDA-EDO,459735.9356954280,2139918.1653862400,-0.00315766108574327000,2005,2014,4687,253,361,7665,10950,-272.8219178082,15,037,Huixquilucan,15037
REDPDA-EDO,513899.2441638350,2135314.7700498700,-0.00650684931506849000,2005,2014,4688,253,361,7665,10950,-562.1917808219,15,039,Ixtapaluca,15039
REDPDA-EDO,514644.9494958630,2136990.4206424800,-0.01130136986301360000,2005,2014,4689,253,361,7665,10950,-976.4383561644,15,039,Ixtapaluca,15039
REDPDA-EDO,514375.9283232420,2137712.4818341600,-0.00821917808219178000,2005,2014,4690,253,361,7665,10950,-710.1369863014,15,039,Ixtapaluca,15039
REDPDA-EDO,514026.8303777370,2140140.2898392300,-0.01665461694571280000,2005,2014,4691,253,361,7665,10950,-1438.9589041096,15,039,Ixtapaluca,15039
REDPDA-EDO,512222.5365067490,2137787.7405382800,-0.00608828006088280000,2005,2014,4692,253,361,7665,10950,-526.0273972603,15,039,Ixtapaluca,15039
REDPDA-EDO,505395.0466364110,2137323.3936100600,-0.00010201040081177000,2005,2014,4693,253,361,7665,10950,-8.8136986301,15,039,Ixtapaluca,15039
REDPDA-EDO,512224.4001255130,2135021.5819730400,-0.00008815322171486550,2005,2014,4694,253,361,7665,10950,-7.6164383562,15,039,Ixtapaluca,15039
REDPDA-EDO,481728.2454342430,2134411.8908578300,-0.00133333333333333000,2005,2014,4695,253,361,7665,10950,-115.2000000000,09,003,Coyoac?ín,09003
REDPDA-EDO,511524.1212458750,2134867.4486576100,-0.00231665398274987000,2005,2014,4696,253,361,7665,10950,-200.1589041096,15,039,Ixtapaluca,15039
REDPDA-EDO,511582.4864365550,2134867.4858004300,-0.00475646879756468000,2005,2014,4697,253,361,7665,10950,-410.9589041096,15,039,Ixtapaluca,15039
REDPDA-EDO,511465.8919303270,2134652.2664310100,-0.01084474885844740000,2005,2014,4698,253,361,7665,10950,-936.9863013699,15,039,Ixtapaluca,15039
REDPDA-EDO,511932.8795833050,2134560.3621773600,-0.00805479452054794000,2005,2014,4699,253,361,7665,10950,-695.9342465753,15,039,Ixtapaluca,15039
REDPDA-EDO,507934.6231429780,2134957.7290537900,-0.00494672754946727000,2005,2014,4700,253,361,7665,10950,-427.3972602740,15,039,Ixtapaluca,15039
REDPDA-EDO,507934.6231429780,2134957.7290537900,-0.04971461187214610000,2005,2014,4701,253,361,7665,10950,-4295.3424657534,15,039,Ixtapaluca,15039
REDPDA-EDO,515696.2785617640,2135977.0394851700,-0.00177574835109081000,2005,2014,4702,253,361,7665,10950,-153.4246575342,15,039,Ixtapaluca,15039
REDPDA-EDO,515491.7765414610,2136253.4801041100,-0.00115740740740740000,2005,2014,4703,253,361,7665,10950,-100.0000000000,15,039,Ixtapaluca,15039
REDPDA-EDO,513271.0509195410,2140370.2346502300,-0.01650843480466760000,2005,2014,4704,253,361,7665,10950,-1426.3287671233,15,039,Ixtapaluca,15039
REDPDA-EDO,513244.6837820790,2136528.3174680000,-0.01585489599188220000,2005,2014,4705,253,361,7665,10950,-1369.8630136986,15,039,Ixtapaluca,15039
REDPDA-EDO,513098.7174862660,2136620.4168834900,-0.01598382800608820000,2005,2014,4706,253,361,7665,10950,-1381.0027397260,15,039,Ixtapaluca,15039
REDPDA-EDO,513041.0425176330,2135667.5869308800,-0.01598382800608820000,2005,2014,4707,253,361,7665,10950,-1381.0027397260,15,039,Ixtapaluca,15039
REDPDA-EDO,512921.0094476030,2140308.5110487400,-0.01598382800608820000,2005,2014,4708,253,361,7665,10950,-1381.0027397260,15,039,Ixtapaluca,15039
REDPDA-EDO,511671.0217032790,2133330.7908646200,-0.00174403855910705000,2005,2014,4709,253,361,7665,10950,-150.6849315068,15,039,Ixtapaluca,15039
REDPDA-EDO,509451.6289794610,2135880.5077512800,-0.00057746702181633600,2005,2014,4710,253,361,7665,10950,-49.8931506849,15,039,Ixtapaluca,15039
REDPDA-EDO,510911.1020270590,2135174.4203809800,-0.00072932521562658500,2005,2014,4711,253,361,7665,10950,-63.0136986301,15,039,Ixtapaluca,15039
REDPDA-EDO,510940.2841252070,2135174.4379487600,-0.01837899543378990000,2005,2014,4712,253,361,7665,10950,-1587.9452054795,15,039,Ixtapaluca,15039
REDPDA-EDO,509889.9464901360,2134774.2795409300,-0.04832876712328760000,2005,2014,4713,253,361,7665,10950,-4175.6054794521,15,039,Ixtapaluca,15039
REDPDA-EDO,509889.8962379550,2134866.4846289000,-0.00347222222222222000,2005,2014,4714,253,361,7665,10950,-300.0000000000,15,039,Ixtapaluca,15039
REDPDA-EDO,509889.9464901360,2134774.2795409300,-0.01826484018264840000,2005,2014,4715,253,361,7665,10950,-1578.0821917808,15,039,Ixtapaluca,15039
REDPDA-EDO,509860.7804594180,2134743.5286326800,-0.04315068493150680000,2005,2014,4716,253,361,7665,10950,-3728.2191780822,15,039,Ixtapaluca,15039
REDPDA-EDO,509889.9129889150,2134835.7495986300,-0.01826484018264840000,2005,2014,4717,253,361,7665,10950,-1578.0821917808,15,039,Ixtapaluca,15039
REDPDA-EDO,513682.4757084040,2136405.7017742200,-0.01113013698630130000,2005,2014,4718,253,361,7665,10950,-961.6438356164,15,039,Ixtapaluca,15039
REDPDA-EDO,513683.5181231700,2135022.6228777800,-0.01335616438356160000,2005,2014,4719,253,361,7665,10950,-1153.9726027397,15,039,Ixtapaluca,15039
REDPDA-EDO,513538.2934886740,2134100.4620270800,-0.01952054794520540000,2005,2014,4720,253,361,7665,10950,-1686.5753424658,15,025,Chalco,15025
REDPDA-EDO,514702.4111636030,2138096.9333222200,-0.01130136986301360000,2005,2014,4721,253,361,7665,10950,-976.4383561644,15,039,Ixtapaluca,15039
REDPDA-EDO,515433.6769845330,2135946.0792429700,-0.01130136986301360000,2005,2014,4722,253,361,7665,10950,-976.4383561644,15,039,Ixtapaluca,15039
