id,ROW,COLUMN,ROW000,COLUMN000,GRID_ID,GRID_AREA,URB-PER,NAT-PER,WAT-PER
1102,7,95,007,095,007095,252815,0.495758,0.504242,0.000000
1269,8,94,008,094,008094,252816,1.000000,0.000000,0.000000
1270,8,95,008,095,008095,252816,0.664883,0.335117,0.000000
1436,9,93,009,093,009093,252816,0.995554,0.004446,0.000000
1437,9,94,009,094,009094,252816,1.000000,0.000000,0.000000
1438,9,95,009,095,009095,252816,0.480211,0.519789,0.000000
1604,10,93,010,093,010093,252816,1.000000,0.000000,0.000000
1605,10,94,010,094,010094,252816,0.790638,0.209362,0.000000
1606,10,95,010,095,010095,252816,0.114799,0.885205,0.000000
1609,10,98,010,098,010098,252816,0.026909,0.973091,0.000000
1610,10,99,010,099,010099,252816,0.046473,0.953527,0.000000
1611,10,100,010,100,010100,252816,0.000807,0.999193,0.000000
1771,11,92,011,092,011092,252817,0.993244,0.006756,0.000000
1772,11,93,011,093,011093,252817,0.693984,0.306012,0.000000
1773,11,94,011,094,011094,252817,0.027344,0.972652,0.000000
1776,11,97,011,097,011097,252817,0.179964,0.820036,0.000000
1777,11,98,011,098,011098,252817,0.428049,0.571951,0.000000
1778,11,99,011,099,011099,252817,0.924685,0.075311,0.000000
1779,11,100,011,100,011100,252817,0.131265,0.868731,0.000000
1938,12,91,012,091,012091,252817,0.965528,0.034468,0.000000
1939,12,92,012,092,012092,252817,0.986821,0.013179,0.000000
1940,12,93,012,093,012093,252817,0.957250,0.042750,0.000000
1941,12,94,012,094,012094,252817,0.941701,0.058299,0.000000
1942,12,95,012,095,012095,252817,0.827982,0.172018,0.000000
1943,12,96,012,096,012096,252817,0.657369,0.342635,0.000000
1944,12,97,012,097,012097,252817,0.915769,0.084231,0.000000
1945,12,98,012,098,012098,252817,1.000000,0.000000,0.000000
1946,12,99,012,099,012099,252817,0.814435,0.185565,0.000000
1947,12,100,012,100,012100,252817,0.330496,0.669504,0.000000
1948,12,101,012,101,012101,252817,0.019065,0.980935,0.000000
1950,12,103,012,103,012103,252817,0.278577,0.721419,0.000000
1951,12,104,012,104,012104,252817,0.432467,0.567533,0.000000
1952,12,105,012,105,012105,252817,0.145655,0.854341,0.000000
1953,12,106,012,106,012106,252817,0.106737,0.893259,0.000000
1954,12,107,012,107,012107,252817,0.040899,0.959097,0.000000
1955,12,108,012,108,012108,252817,0.569099,0.430901,0.000000
1956,12,109,012,109,012109,252817,0.323871,0.676125,0.000000
1957,12,110,012,110,012110,252816,0.000012,0.999988,0.000000
1959,12,112,012,112,012112,252816,0.026442,0.973558,0.000000
1960,12,113,012,113,012113,252816,0.157621,0.842379,0.000000
2105,13,90,013,090,013090,252817,0.985630,0.014366,0.000000
2106,13,91,013,091,013091,252817,0.972628,0.027372,0.000000
2107,13,92,013,092,013092,252817,1.000000,0.000000,0.000000
2108,13,93,013,093,013093,252817,0.980887,0.019113,0.000000
2109,13,94,013,094,013094,252817,1.000000,0.000000,0.000000
2110,13,95,013,095,013095,252817,0.992821,0.007179,0.000000
2111,13,96,013,096,013096,252817,0.986777,0.013227,0.000000
2112,13,97,013,097,013097,252817,0.980223,0.019773,0.000000
2113,13,98,013,098,013098,252817,0.966944,0.033056,0.000000
2114,13,99,013,099,013099,252817,0.928209,0.071795,0.000000
2115,13,100,013,100,013100,252817,0.371478,0.628526,0.000000
2116,13,101,013,101,013101,252817,0.363279,0.636721,0.000000
2117,13,102,013,102,013102,252817,0.615706,0.384298,0.000000
2118,13,103,013,103,013103,252817,0.817912,0.182088,0.000000
2119,13,104,013,104,013104,252817,0.924024,0.075976,0.000000
2120,13,105,013,105,013105,252817,0.775929,0.224075,0.000000
2121,13,106,013,106,013106,252817,0.315252,0.684748,0.000000
2122,13,107,013,107,013107,252817,0.076755,0.923249,0.000000
2123,13,108,013,108,013108,252817,0.699083,0.300913,0.000000
2124,13,109,013,109,013109,252817,1.000000,0.000000,0.000000
2125,13,110,013,110,013110,252817,0.835767,0.164233,0.000000
2126,13,111,013,111,013111,252817,0.603140,0.396860,0.000000
2127,13,112,013,112,013112,252817,0.828655,0.171345,0.000000
2128,13,113,013,113,013113,252817,0.785655,0.214341,0.000000
2271,14,88,014,088,014088,252818,0.993921,0.006079,0.000000
2272,14,89,014,089,014089,252818,0.976050,0.023950,0.000000
2273,14,90,014,090,014090,252818,0.965885,0.034115,0.000000
2274,14,91,014,091,014091,252818,0.990369,0.009631,0.000000
2275,14,92,014,092,014092,252818,1.000000,0.000000,0.000000
2276,14,93,014,093,014093,252818,0.999988,0.000012,0.000000
2277,14,94,014,094,014094,252818,1.000000,0.000000,0.000000
2278,14,95,014,095,014095,252818,1.000000,0.000000,0.000000
2279,14,96,014,096,014096,252818,0.998390,0.001606,0.000000
2280,14,97,014,097,014097,252818,0.293120,0.706884,0.000000
2281,14,98,014,098,014098,252818,0.087616,0.912384,0.000000
2282,14,99,014,099,014099,252818,0.140579,0.859421,0.000000
2283,14,100,014,100,014100,252818,0.001626,0.998374,0.000000
2291,14,108,014,108,014108,252817,0.445132,0.554868,0.000000
2292,14,109,014,109,014109,252817,1.000000,0.000000,0.000000
2293,14,110,014,110,014110,252817,0.999264,0.000736,0.000000
2294,14,111,014,111,014111,252817,1.000000,0.000000,0.000000
2295,14,112,014,112,014112,252817,0.728254,0.271746,0.000000
2296,14,113,014,113,014113,252817,0.044431,0.955569,0.000000
2437,15,86,015,086,015086,252818,1.000000,0.000000,0.000000
2438,15,87,015,087,015087,252818,0.954572,0.045424,0.000000
2439,15,88,015,088,015088,252818,0.987805,0.012195,0.000000
2440,15,89,015,089,015089,252818,1.000000,0.000000,0.000000
2441,15,90,015,090,015090,252818,1.000000,0.000000,0.000000
2442,15,91,015,091,015091,252818,1.000000,0.000000,0.000000
2443,15,92,015,092,015092,252818,1.000000,0.000000,0.000000
2444,15,93,015,093,015093,252818,1.000000,0.000000,0.000000
2445,15,94,015,094,015094,252818,1.000000,0.000000,0.000000
2446,15,95,015,095,015095,252818,0.997575,0.002425,0.000000
2447,15,96,015,096,015096,252818,0.665123,0.334877,0.000000
2459,15,108,015,108,015108,252818,0.377493,0.622507,0.000000
2460,15,109,015,109,015109,252818,0.679121,0.320879,0.000000
2461,15,110,015,110,015110,252817,0.995918,0.004082,0.000000
2462,15,111,015,111,015111,252817,1.000000,0.000000,0.000000
2463,15,112,015,112,015112,252817,0.281971,0.718029,0.000000
2601,16,82,016,082,016082,252818,0.997461,0.002535,0.000000
2603,16,84,016,084,016084,252818,1.000000,0.000000,0.000000
2604,16,85,016,085,016085,252818,1.000000,0.000000,0.000000
2605,16,86,016,086,016086,252818,1.000000,0.000000,0.000000
2606,16,87,016,087,016087,252818,0.920658,0.079338,0.000000
2607,16,88,016,088,016088,252818,1.000000,0.000000,0.000000
2608,16,89,016,089,016089,252818,1.000000,0.000000,0.000000
2609,16,90,016,090,016090,252818,1.000000,0.000000,0.000000
2610,16,91,016,091,016091,252818,1.000000,0.000000,0.000000
2611,16,92,016,092,016092,252818,1.000000,0.000000,0.000000
2612,16,93,016,093,016093,252818,1.000000,0.000000,0.000000
2613,16,94,016,094,016094,252818,1.000000,0.000000,0.000000
2614,16,95,016,095,016095,252818,0.958887,0.041113,0.000000
2615,16,96,016,096,016096,252818,0.591683,0.408321,0.000000
2627,16,108,016,108,016108,252818,0.048185,0.951811,0.000000
2628,16,109,016,109,016109,252818,0.058338,0.941662,0.000000
2629,16,110,016,110,016110,252818,0.919108,0.080892,0.000000
2630,16,111,016,111,016111,252818,1.000000,0.000000,0.000000
2631,16,112,016,112,016112,252818,0.418815,0.581185,0.000000
2720,17,33,017,033,017033,252814,0.995847,0.004153,0.000000
2721,17,34,017,034,017034,252814,0.979574,0.020418,0.000000
2768,17,81,017,081,017081,252819,1.000000,0.000000,0.000000
2769,17,82,017,082,017082,252819,0.992841,0.007159,0.000000
2770,17,83,017,083,017083,252819,1.000000,0.000000,0.000000
2771,17,84,017,084,017084,252819,0.985187,0.014809,0.000000
2772,17,85,017,085,017085,252819,1.000000,0.000000,0.000000
2773,17,86,017,086,017086,252819,0.983842,0.016150,0.000000
2774,17,87,017,087,017087,252819,0.970651,0.029349,0.000000
2775,17,88,017,088,017088,252819,1.000000,0.000000,0.000000
2776,17,89,017,089,017089,252819,1.000000,0.000000,0.000000
2777,17,90,017,090,017090,252819,1.000000,0.000000,0.000000
2778,17,91,017,091,017091,252819,1.000000,0.000000,0.000000
2779,17,92,017,092,017092,252819,1.000000,0.000000,0.000000
2780,17,93,017,093,017093,252819,1.000000,0.000000,0.000000
2781,17,94,017,094,017094,252819,1.000000,0.000000,0.000000
2782,17,95,017,095,017095,252819,0.981497,0.018503,0.000000
2783,17,96,017,096,017096,252819,0.824432,0.175564,0.000000
2795,17,108,017,108,017108,252818,0.755290,0.244714,0.000000
2796,17,109,017,109,017109,252818,0.957167,0.042837,0.000000
2797,17,110,017,110,017110,252818,1.000000,0.000000,0.000000
2798,17,111,017,111,017111,252818,1.000000,0.000000,0.000000
2799,17,112,017,112,017112,252818,0.881294,0.118706,0.000000
2800,17,113,017,113,017113,252818,0.080101,0.919895,0.000000
2887,18,32,018,032,018032,252814,0.659244,0.340756,0.000000
2888,18,33,018,033,018033,252814,0.934363,0.065637,0.000000
2889,18,34,018,034,018034,252814,0.998936,0.001064,0.000000
2890,18,35,018,035,018035,252814,0.983268,0.016724,0.000000
2891,18,36,018,036,018036,252814,0.926891,0.073109,0.000000
2892,18,37,018,037,018037,252815,0.984170,0.015830,0.000000
2893,18,38,018,038,018038,252815,1.000000,0.000000,0.000000
2894,18,39,018,039,018039,252815,0.994684,0.005316,0.000000
2897,18,42,018,042,018042,252815,0.988047,0.011953,0.000000
2898,18,43,018,043,018043,252816,0.989866,0.010130,0.000000
2899,18,44,018,044,018044,252816,1.000000,0.000000,0.000000
2935,18,80,018,080,018080,252819,0.989269,0.010731,0.000000
2936,18,81,018,081,018081,252819,1.000000,0.000000,0.000000
2937,18,82,018,082,018082,252819,1.000000,0.000000,0.000000
2938,18,83,018,083,018083,252819,1.000000,0.000000,0.000000
2939,18,84,018,084,018084,252819,0.949023,0.050977,0.000000
2940,18,85,018,085,018085,252819,1.000000,0.000000,0.000000
2941,18,86,018,086,018086,252819,0.989257,0.010743,0.000000
2942,18,87,018,087,018087,252819,1.000000,0.000000,0.000000
2943,18,88,018,088,018088,252819,1.000000,0.000000,0.000000
2944,18,89,018,089,018089,252819,1.000000,0.000000,0.000000
2945,18,90,018,090,018090,252819,1.000000,0.000000,0.000000
2946,18,91,018,091,018091,252819,1.000000,0.000000,0.000000
2947,18,92,018,092,018092,252819,1.000000,0.000000,0.000000
2948,18,93,018,093,018093,252819,1.000000,0.000000,0.000000
2949,18,94,018,094,018094,252819,0.997041,0.002959,0.000000
2950,18,95,018,095,018095,252819,0.901159,0.098845,0.000000
2951,18,96,018,096,018096,252819,0.189396,0.810604,0.000000
2963,18,108,018,108,018108,252819,0.542131,0.457869,0.000000
2964,18,109,018,109,018109,252819,0.977462,0.022534,0.000000
2965,18,110,018,110,018110,252818,1.000000,0.000000,0.000000
2966,18,111,018,111,018111,252818,1.000000,0.000000,0.000000
2967,18,112,018,112,018112,252818,1.000000,0.000000,0.000000
2968,18,113,018,113,018113,252818,0.508350,0.491654,0.000000
3054,19,31,019,031,019031,252814,0.004952,0.995048,0.000000
3056,19,33,019,033,019033,252814,0.519354,0.480650,0.000000
3057,19,34,019,034,019034,252814,0.976350,0.023654,0.000000
3058,19,35,019,035,019035,252815,0.941507,0.058493,0.000000
3059,19,36,019,036,019036,252815,0.931784,0.068208,0.000000
3060,19,37,019,037,019037,252815,0.599517,0.400483,0.000000
3061,19,38,019,038,019038,252815,0.552404,0.447596,0.000000
3062,19,39,019,039,019039,252815,1.000000,0.000000,0.000000
3063,19,40,019,040,019040,252815,0.995321,0.004683,0.000000
3064,19,41,019,041,019041,252816,0.996408,0.003592,0.000000
3065,19,42,019,042,019042,252816,0.973190,0.026810,0.000000
3066,19,43,019,043,019043,252816,0.973783,0.026217,0.000000
3067,19,44,019,044,019044,252816,0.991460,0.008540,0.000000
3068,19,45,019,045,019045,252816,0.465908,0.534096,0.000000
3071,19,48,019,048,019048,252817,0.639708,0.360292,0.000000
3103,19,80,019,080,019080,252819,0.964496,0.035508,0.000000
3104,19,81,019,081,019081,252819,1.000000,0.000000,0.000000
3105,19,82,019,082,019082,252819,1.000000,0.000000,0.000000
3106,19,83,019,083,019083,252819,1.000000,0.000000,0.000000
3107,19,84,019,084,019084,252819,0.984780,0.015220,0.000000
3108,19,85,019,085,019085,252819,0.957851,0.042149,0.000000
3109,19,86,019,086,019086,252819,0.939190,0.060806,0.000000
3110,19,87,019,087,019087,252819,0.998339,0.001661,0.000000
3111,19,88,019,088,019088,252819,1.000000,0.000000,0.000000
3112,19,89,019,089,019089,252819,0.843263,0.156737,0.000000
3113,19,90,019,090,019090,252819,0.648800,0.351204,0.000000
3114,19,91,019,091,019091,252819,0.749687,0.250317,0.000000
3115,19,92,019,092,019092,252819,1.000000,0.000000,0.000000
3116,19,93,019,093,019093,252819,1.000000,0.000000,0.000000
3117,19,94,019,094,019094,252819,0.995799,0.004201,0.000000
3118,19,95,019,095,019095,252819,0.715828,0.284180,0.000000
3132,19,109,019,109,019109,252819,0.049585,0.950415,0.000000
3133,19,110,019,110,019110,252819,0.365566,0.634434,0.000000
3134,19,111,019,111,019111,252819,0.386597,0.613403,0.000000
3135,19,112,019,112,019112,252819,0.407628,0.592372,0.000000
3136,19,113,019,113,019113,252819,0.126343,0.873657,0.000000
3225,20,34,020,034,020034,252815,0.194890,0.805110,0.000000
3226,20,35,020,035,020035,252815,0.509681,0.490319,0.000000
3227,20,36,020,036,020036,252815,0.201950,0.798050,0.000000
3228,20,37,020,037,020037,252815,0.757942,0.242058,0.000000
3229,20,38,020,038,020038,252815,0.901572,0.098432,0.000000
3230,20,39,020,039,020039,252816,1.000000,0.000000,0.000000
3231,20,40,020,040,020040,252816,1.000000,0.000000,0.000000
3232,20,41,020,041,020041,252816,0.992073,0.007931,0.000000
3233,20,42,020,042,020042,252816,0.984423,0.015577,0.000000
3234,20,43,020,043,020043,252816,0.965370,0.034634,0.000000
3235,20,44,020,044,020044,252816,0.991195,0.008801,0.000000
3236,20,45,020,045,020045,252817,0.814771,0.185225,0.000000
3237,20,46,020,046,020046,252817,0.018314,0.981682,0.000000
3238,20,47,020,047,020047,252817,0.020299,0.979701,0.000000
3239,20,48,020,048,020048,252817,0.946993,0.052999,0.000000
3240,20,49,020,049,020049,252817,1.000000,0.000000,0.000000
3254,20,63,020,063,020063,252819,0.002417,0.997579,0.000000
3266,20,75,020,075,020075,252819,0.009968,0.990032,0.000000
3269,20,78,020,078,020078,252819,0.609487,0.390513,0.000000
3270,20,79,020,079,020079,252820,0.555427,0.444573,0.000000
3271,20,80,020,080,020080,252820,0.886793,0.113207,0.000000
3272,20,81,020,081,020081,252820,1.000000,0.000000,0.000000
3273,20,82,020,082,020082,252820,1.000000,0.000000,0.000000
3274,20,83,020,083,020083,252820,1.000000,0.000000,0.000000
3275,20,84,020,084,020084,252820,1.000000,0.000000,0.000000
3276,20,85,020,085,020085,252820,0.924424,0.075576,0.000000
3277,20,86,020,086,020086,252820,0.936785,0.063211,0.000000
3278,20,87,020,087,020087,252820,0.927881,0.072115,0.000000
3279,20,88,020,088,020088,252820,0.442457,0.557543,0.000000
3280,20,89,020,089,020089,252820,0.005055,0.994945,0.000000
3282,20,91,020,091,020091,252820,0.008049,0.991951,0.000000
3283,20,92,020,092,020092,252820,0.230540,0.769457,0.000000
3284,20,93,020,093,020093,252820,0.244249,0.755747,0.000000
3285,20,94,020,094,020094,252820,0.211922,0.788075,0.000000
3286,20,95,020,095,020095,252820,0.059924,0.940076,0.000000
3393,21,34,021,034,021034,252815,0.001191,0.998809,0.000000
3394,21,35,021,035,021035,252815,0.295623,0.704377,0.000000
3395,21,36,021,036,021036,252815,0.125835,0.874165,0.000000
3396,21,37,021,037,021037,252816,0.967700,0.032296,0.000000
3397,21,38,021,038,021038,252816,0.988581,0.011415,0.000000
3398,21,39,021,039,021039,252816,1.000000,0.000000,0.000000
3399,21,40,021,040,021040,252816,0.986504,0.013496,0.000000
3400,21,41,021,041,021041,252816,1.000000,0.000000,0.000000
3401,21,42,021,042,021042,252816,0.972537,0.027463,0.000000
3402,21,43,021,043,021043,252817,1.000000,0.000000,0.000000
3403,21,44,021,044,021044,252817,0.988118,0.011882,0.000000
3404,21,45,021,045,021045,252817,0.990016,0.009980,0.000000
3405,21,46,021,046,021046,252817,0.870464,0.129536,0.000000
3406,21,47,021,047,021047,252817,0.714758,0.285242,0.000000
3407,21,48,021,048,021048,252817,0.982003,0.018001,0.000000
3408,21,49,021,049,021049,252817,0.994494,0.005510,0.000000
3409,21,50,021,050,021050,252817,0.775430,0.224570,0.000000
3421,21,62,021,062,021062,252819,0.217068,0.782932,0.000000
3422,21,63,021,063,021063,252819,0.783292,0.216708,0.000000
3423,21,64,021,064,021064,252819,0.246129,0.753867,0.000000
3434,21,75,021,075,021075,252820,0.190622,0.809374,0.000000
3435,21,76,021,076,021076,252820,1.000000,0.000000,0.000000
3436,21,77,021,077,021077,252820,0.999984,0.000016,0.000000
3437,21,78,021,078,021078,252820,0.994546,0.005454,0.000000
3438,21,79,021,079,021079,252820,1.000000,0.000000,0.000000
3439,21,80,021,080,021080,252820,1.000000,0.000000,0.000000
3440,21,81,021,081,021081,252820,1.000000,0.000000,0.000000
3441,21,82,021,082,021082,252820,1.000000,0.000000,0.000000
3442,21,83,021,083,021083,252820,1.000000,0.000000,0.000000
3443,21,84,021,084,021084,252820,1.000000,0.000000,0.000000
3444,21,85,021,085,021085,252820,0.990701,0.009299,0.000000
3445,21,86,021,086,021086,252820,0.872134,0.127862,0.000000
3446,21,87,021,087,021087,252820,0.590748,0.409252,0.000000
3486,21,127,021,127,021127,252818,0.000115,0.999885,0.000000
3487,21,128,021,128,021128,252818,0.515343,0.484657,0.000000
3488,21,129,021,129,021129,252818,0.444506,0.555494,0.000000
3489,21,130,021,130,021130,252818,0.109482,0.890514,0.000000
3560,22,33,022,033,022033,252815,0.219212,0.780792,0.000000
3561,22,34,022,034,022034,252815,0.794055,0.205949,0.000000
3562,22,35,022,035,022035,252816,0.644639,0.355361,0.000000
3563,22,36,022,036,022036,252816,0.145082,0.854922,0.000000
3564,22,37,022,037,022037,252816,0.968345,0.031659,0.000000
3565,22,38,022,038,022038,252816,0.978894,0.021106,0.000000
3566,22,39,022,039,022039,252816,1.000000,0.000000,0.000000
3567,22,40,022,040,022040,252816,1.000000,0.000000,0.000000
3568,22,41,022,041,022041,252817,0.857138,0.142858,0.000000
3569,22,42,022,042,022042,252817,0.477867,0.522133,0.000000
3570,22,43,022,043,022043,252817,0.911011,0.088981,0.000000
3571,22,44,022,044,022044,252817,0.987212,0.012792,0.000000
3572,22,45,022,045,022045,252817,0.999913,0.000087,0.000000
3573,22,46,022,046,022046,252817,0.984914,0.015086,0.000000
3574,22,47,022,047,022047,252817,1.000000,0.000000,0.000000
3575,22,48,022,048,022048,252818,0.980785,0.019211,0.000000
3576,22,49,022,049,022049,252818,0.982244,0.017752,0.000000
3577,22,50,022,050,022050,252818,0.992414,0.007586,0.000000
3578,22,51,022,051,022051,252818,0.998940,0.001060,0.000000
3579,22,52,022,052,022052,252818,0.679477,0.320523,0.000000
3589,22,62,022,062,022062,252819,0.584703,0.415297,0.000000
3590,22,63,022,063,022063,252819,1.000000,0.000000,0.000000
3591,22,64,022,064,022064,252819,0.556908,0.443092,0.000000
3597,22,70,022,070,022070,252820,0.042425,0.957575,0.000000
3598,22,71,022,071,022071,252820,0.338877,0.661119,0.000000
3599,22,72,022,072,022072,252820,0.167629,0.832367,0.000000
3600,22,73,022,073,022073,252820,0.000162,0.999838,0.000000
3602,22,75,022,075,022075,252820,0.656253,0.343747,0.000000
3603,22,76,022,076,022076,252820,0.445863,0.554137,0.000000
3604,22,77,022,077,022077,252820,0.725884,0.274116,0.000000
3605,22,78,022,078,022078,252820,1.000000,0.000000,0.000000
3606,22,79,022,079,022079,252820,1.000000,0.000000,0.000000
3607,22,80,022,080,022080,252820,1.000000,0.000000,0.000000
3608,22,81,022,081,022081,252820,1.000000,0.000000,0.000000
3609,22,82,022,082,022082,252820,1.000000,0.000000,0.000000
3610,22,83,022,083,022083,252820,1.000000,0.000000,0.000000
3611,22,84,022,084,022084,252820,1.000000,0.000000,0.000000
3612,22,85,022,085,022085,252820,1.000000,0.000000,0.000000
3613,22,86,022,086,022086,252820,0.993921,0.006083,0.000000
3614,22,87,022,087,022087,252820,0.412384,0.587620,0.000000
3654,22,127,022,127,022127,252818,0.244441,0.755559,0.000000
3655,22,128,022,128,022128,252818,1.000000,0.000000,0.000000
3656,22,129,022,129,022129,252818,0.970690,0.029310,0.000000
3657,22,130,022,130,022130,252818,0.164529,0.835475,0.000000
3729,23,34,023,034,023034,252816,0.188386,0.811614,0.000000
3730,23,35,023,035,023035,252816,0.946922,0.053078,0.000000
3731,23,36,023,036,023036,252816,0.838119,0.161881,0.000000
3732,23,37,023,037,023037,252816,1.000000,0.000000,0.000000
3733,23,38,023,038,023038,252816,0.993505,0.006499,0.000000
3734,23,39,023,039,023039,252817,1.000000,0.000000,0.000000
3735,23,40,023,040,023040,252817,1.000000,0.000000,0.000000
3736,23,41,023,041,023041,252817,0.508791,0.491209,0.000000
3737,23,42,023,042,023042,252817,0.001859,0.998141,0.000000
3738,23,43,023,043,023043,252817,0.392252,0.607752,0.000000
3739,23,44,023,044,023044,252817,0.988355,0.011649,0.000000
3740,23,45,023,045,023045,252818,1.000000,0.000000,0.000000
3741,23,46,023,046,023046,252818,0.978344,0.021656,0.000000
3742,23,47,023,047,023047,252818,0.998137,0.001867,0.000000
3743,23,48,023,048,023048,252818,0.980539,0.019457,0.000000
3744,23,49,023,049,023049,252818,1.000000,0.000000,0.000000
3745,23,50,023,050,023050,252818,0.878272,0.121732,0.000000
3746,23,51,023,051,023051,252818,0.639282,0.360722,0.000000
3747,23,52,023,052,023052,252818,0.415742,0.584262,0.000000
3755,23,60,023,060,023060,252819,0.084689,0.915311,0.000000
3756,23,61,023,061,023061,252819,0.602538,0.397466,0.000000
3757,23,62,023,062,023062,252819,0.975595,0.024409,0.000000
3758,23,63,023,063,023063,252820,1.000000,0.000000,0.000000
3759,23,64,023,064,023064,252820,0.755510,0.244490,0.000000
3765,23,70,023,070,023070,252820,0.210284,0.789712,0.000000
3766,23,71,023,071,023071,252820,0.875856,0.124140,0.000000
3767,23,72,023,072,023072,252820,0.981837,0.018163,0.000000
3768,23,73,023,073,023073,252820,0.245182,0.754818,0.000000
3770,23,75,023,075,023075,252820,0.039843,0.960161,0.000000
3772,23,77,023,077,023077,252820,0.616055,0.383949,0.000000
3773,23,78,023,078,023078,252821,1.000000,0.000000,0.000000
3774,23,79,023,079,023079,252821,1.000000,0.000000,0.000000
3775,23,80,023,080,023080,252821,1.000000,0.000000,0.000000
3776,23,81,023,081,023081,252821,1.000000,0.000000,0.000000
3777,23,82,023,082,023082,252821,0.974986,0.025014,0.000000
3778,23,83,023,083,023083,252821,1.000000,0.000000,0.000000
3779,23,84,023,084,023084,252821,1.000000,0.000000,0.000000
3780,23,85,023,085,023085,252821,1.000000,0.000000,0.000000
3781,23,86,023,086,023086,252821,1.000000,0.000000,0.000000
3782,23,87,023,087,023087,252821,0.537273,0.462723,0.000000
3822,23,127,023,127,023127,252819,0.235690,0.764310,0.000000
3823,23,128,023,128,023128,252819,0.559736,0.440260,0.000000
3824,23,129,023,129,023129,252818,0.193447,0.806556,0.000000
3891,24,28,024,028,024028,252815,0.001195,0.998805,0.000000
3897,24,34,024,034,024034,252816,0.484590,0.515410,0.000000
3898,24,35,024,035,024035,252816,0.999415,0.000585,0.000000
3899,24,36,024,036,024036,252816,1.000000,0.000000,0.000000
3900,24,37,024,037,024037,252817,1.000000,0.000000,0.000000
3901,24,38,024,038,024038,252817,0.999553,0.000447,0.000000
3902,24,39,024,039,024039,252817,1.000000,0.000000,0.000000
3903,24,40,024,040,024040,252817,1.000000,0.000000,0.000000
3904,24,41,024,041,024041,252817,0.989241,0.010759,0.000000
3905,24,42,024,042,024042,252817,0.967190,0.032814,0.000000
3906,24,43,024,043,024043,252818,0.870440,0.129556,0.000000
3907,24,44,024,044,024044,252818,0.943845,0.056151,0.000000
3908,24,45,024,045,024045,252818,0.944533,0.055467,0.000000
3909,24,46,024,046,024046,252818,0.855426,0.144574,0.000000
3910,24,47,024,047,024047,252818,0.997567,0.002433,0.000000
3911,24,48,024,048,024048,252818,0.978269,0.021735,0.000000
3912,24,49,024,049,024049,252818,1.000000,0.000000,0.000000
3913,24,50,024,050,024050,252819,0.751783,0.248217,0.000000
3916,24,53,024,053,024053,252819,0.099447,0.900553,0.000000
3917,24,54,024,054,024054,252819,0.380925,0.619071,0.000000
3918,24,55,024,055,024055,252819,0.366321,0.633679,0.000000
3923,24,60,024,060,024060,252820,0.295890,0.704106,0.000000
3924,24,61,024,061,024061,252820,0.998861,0.001139,0.000000
3925,24,62,024,062,024062,252820,1.000000,0.000000,0.000000
3926,24,63,024,063,024063,252820,1.000000,0.000000,0.000000
3927,24,64,024,064,024064,252820,0.976406,0.023594,0.000000
3928,24,65,024,065,024065,252820,0.292469,0.707531,0.000000
3933,24,70,024,070,024070,252820,0.065679,0.934325,0.000000
3934,24,71,024,071,024071,252821,0.216485,0.783515,0.000000
3935,24,72,024,072,024072,252821,0.956792,0.043208,0.000000
3936,24,73,024,073,024073,252821,0.652715,0.347285,0.000000
3940,24,77,024,077,024077,252821,0.166592,0.833408,0.000000
3941,24,78,024,078,024078,252821,0.916728,0.083272,0.000000
3942,24,79,024,079,024079,252821,0.992145,0.007851,0.000000
3943,24,80,024,080,024080,252821,1.000000,0.000000,0.000000
3944,24,81,024,081,024081,252821,0.993466,0.006534,0.000000
3945,24,82,024,082,024082,252821,1.000000,0.000000,0.000000
3946,24,83,024,083,024083,252821,1.000000,0.000000,0.000000
3947,24,84,024,084,024084,252821,0.999956,0.000044,0.000000
3948,24,85,024,085,024085,252821,0.997093,0.002907,0.000000
3949,24,86,024,086,024086,252821,1.000000,0.000000,0.000000
3950,24,87,024,087,024087,252821,0.946832,0.053168,0.000000
3951,24,88,024,088,024088,252821,0.135906,0.864090,0.000000
3970,24,107,024,107,024107,252821,0.124570,0.875426,0.000000
3971,24,108,024,108,024108,252821,0.383698,0.616298,0.000000
3972,24,109,024,109,024109,252821,0.156569,0.843431,0.000000
3973,24,110,024,110,024110,252821,0.576728,0.423272,0.000000
3974,24,111,024,111,024111,252820,0.597287,0.402717,0.000000
3975,24,112,024,112,024112,252820,0.454762,0.545242,0.000000
3976,24,113,024,113,024113,252820,0.161621,0.838379,0.000000
4058,25,27,025,027,025027,252815,0.198952,0.801044,0.000000
4059,25,28,025,028,025028,252815,0.431648,0.568360,0.000000
4064,25,33,025,033,025033,252816,0.175649,0.824351,0.000000
4065,25,34,025,034,025034,252816,0.882768,0.117235,0.000000
4066,25,35,025,035,025035,252817,1.000000,0.000000,0.000000
4067,25,36,025,036,025036,252817,0.999316,0.000684,0.000000
4068,25,37,025,037,025037,252817,0.999984,0.000016,0.000000
4069,25,38,025,038,025038,252817,0.989103,0.010897,0.000000
4070,25,39,025,039,025039,252817,0.992445,0.007551,0.000000
4071,25,40,025,040,025040,252817,0.986037,0.013963,0.000000
4072,25,41,025,041,025041,252818,1.000000,0.000000,0.000000
4073,25,42,025,042,025042,252818,0.996116,0.003880,0.000000
4074,25,43,025,043,025043,252818,0.897187,0.102813,0.000000
4075,25,44,025,044,025044,252818,0.722013,0.277979,0.000000
