-3.47767401816084E+00,4.57836603770249E+00,3.08456146456219E+00,-2.77771802927414E+00,5.07768715355669E-01,-4.73055030991555E+00,-7.44914364243951E+00,-1.49281271533050E+01,-1.41216912185577E+01,-1.09048328098997E+01,-4.24983927974638E+00,3.29621016343698E-01,-3.59125314343047E+00,1.07069939967483E-01,-6.28666973221610E+00,2.41728659380689E+00,1.34725679080915E+00,3.27289404305532E+00,3.61515287518287E+00,-1.13239868142185E+00,1.54745802648764E+00,3.06357370077761E+00,1.64612821429459E+00,6.63682834306224E-01,1.92754199530396E+00,1.71675666824320E+00,7.63725877917867E-01,1.16800932573887E+00,1.38085863381244E+00,-4.69142418995945E+00,-3.67415914318103E+00,-7.64935843304302E-01,4.41289438195422E-01,5.45970937990390E+05
-1.31688129268175E+01,3.81152231901327E+00,4.38039192806941E+00,-2.22523288170357E+00,-4.73717874630595E-01,-3.99612898578424E+00,-7.27272258077491E+00,-1.23730520279287E+01,-9.64447846675322E+00,-9.86451730748028E+00,-3.98025159527028E+00,2.07538062521464E-01,-3.38474379484870E+00,3.84201427986362E-01,-4.16979991694416E+00,6.36311329849913E+00,3.72328950114678E+00,-1.32827472771323E+00,2.42386919556169E+00,1.68690843332857E+00,1.43225641645906E+00,1.73965878456656E+00,1.27582526121352E+00,1.18894264820735E+00,8.93354670325786E-01,1.83946635568332E+00,9.53715565098024E-01,1.16641496185063E+00,1.18644212234737E+00,-5.10095266808786E+00,-3.42824534455116E+00,-2.21509520346425E+00,3.39766615707993E-01,5.49846864437290E+05
-1.11933697386532E+01,4.43586315188343E+00,1.02437819376979E+00,-1.12611043673618E+00,-7.60099929764850E-01,-6.43703776232708E+00,-7.19328989473657E+00,-1.31264931902969E+01,-1.05295564998514E+01,-1.12991557685841E+01,-5.93806028130648E+00,2.86194910663056E-01,-1.75587176367988E+00,2.61962128779590E-01,-5.76080944516337E+00,2.17908352909470E+00,8.25910599940133E-01,4.36874275990904E+00,1.02638398949815E+00,2.12590074414732E+00,8.06373183054453E-01,3.46489078025976E+00,3.19293135185535E+00,8.57462070352706E-01,1.33033518422270E+00,1.90399587911958E+00,1.07766341184706E+00,1.73681585781565E+00,1.96372243605010E+00,-5.41228286587605E+00,-1.36644521377586E+00,-2.04960077960464E+00,4.09600056933245E-01,5.73176442136248E+05
-1.25357325585327E+01,4.19323116824512E+00,8.38194674626246E-01,-1.85735619979197E+00,-3.29808801862947E+00,-5.25106685184874E+00,-7.30665225245714E+00,-1.27384093447876E+01,-1.04328657603538E+01,-1.49401301885419E+01,-2.60411150768562E+00,2.07998498514368E-01,-2.26968661402963E+00,1.33993567032097E-01,-5.70720928828518E+00,1.90927892884700E+00,2.60943712665318E+00,2.90669301849952E+00,5.60474148120947E-01,2.73590386692634E+00,7.71106203038274E-01,9.19431330204272E-01,1.11216125937759E+00,1.82655110335815E+00,9.60616752785299E-01,1.73548878618723E+00,9.00709689217414E-01,1.09899461291526E+00,1.47816813153469E+00,-4.70828902834843E+00,-2.48004027679699E+00,-1.03555387413631E+00,3.75536602095884E-01,5.90495098377888E+05
-5.55375774248506E+00,4.59652613142933E+00,2.22830306833553E+00,-1.08181703873940E+00,-6.75185655098362E+00,-5.95627674589441E+00,-7.51439914461502E+00,-1.09185047141809E+01,-1.20976847287218E+01,-1.50128230744196E+01,-5.55109551803044E+00,3.88706352840920E-01,-3.61311751089465E+00,3.40836106531200E-01,-6.38273671227678E+00,8.17900337414606E-01,6.13729103573450E+00,-1.49829052663697E+00,2.60020197035496E+00,1.26084497023267E+00,1.09420123642576E+00,2.59939216311595E+00,6.95479233153091E-01,9.08018174417618E-01,1.06991936019559E+00,1.14910044696889E+00,1.20849958034410E+00,1.32140690877486E+00,1.30730106401269E+00,-5.83805611662672E+00,-2.87750041212058E+00,-1.84402092403221E+00,3.94183136771853E-01,5.90770524941573E+05
-1.13223640889661E+01,3.69666108799752E+00,-1.44661981772228E+00,-1.03409135314665E+00,-6.72861097807989E+00,-6.17972479102312E+00,-6.88975308912046E+00,-1.30056466934032E+01,-1.42382718314533E+01,-1.18118412216983E+01,-5.17407406852642E+00,2.73183634225588E-01,-2.82863003875672E+00,3.90420344732086E-01,-2.41440994009819E+00,3.26046881786044E-01,4.77123603706741E-01,8.71682633895447E-01,4.56129686690059E-01,2.39147184574438E-01,2.22993619639158E+00,2.85573538001012E+00,7.76685439287215E-01,1.80727133064420E+00,1.49949051781893E+00,1.73293361188236E+00,8.73995303932163E-01,1.39753550121865E+00,1.38282930231052E+00,-6.31667433126491E+00,-4.40117930491079E+00,-1.85467584135178E+00,1.80426191987246E-01,6.14938416322083E+05
-7.87280334696439E+00,4.39291324045190E+00,4.75344093254332E+00,2.21457174848508E+00,-3.40923619709503E-02,-6.55799558731876E+00,-6.86219393621666E+00,-1.26198496961752E+01,-1.09697362220738E+01,-1.48968021803050E+01,-4.55534615012241E+00,2.48137638360254E-01,-2.22390146679749E+00,6.62886453556827E-02,-4.96492496886748E+00,4.19647085290876E+00,2.96232739994252E+00,4.30903995468043E+00,-2.26305598042779E+00,3.45324026675100E+00,9.23915258064677E-01,1.27835088833858E+00,5.66954292096018E-01,7.11723025777288E-01,1.82603399600131E+00,1.53599760089831E+00,1.08864287603629E+00,9.94977420848210E-01,1.22972317659568E+00,-2.64752796517311E+00,-9.32279661847247E-01,-2.00947539657073E+00,1.35173310743029E-01,6.67072161661390E+05
-1.07443212839142E+01,4.37078792648121E+00,4.08867539396710E+00,-1.76641266656846E+00,-5.47221355753588E+00,-4.54995904652011E+00,-7.25669994748338E+00,-1.07466144654273E+01,-1.27774163586629E+01,-1.17135680525573E+01,-6.23353701131484E+00,3.73354044845782E-01,-3.82465315862684E+00,3.44035823080852E-01,-2.66169832918435E+00,6.20639144353817E+00,5.16215668314720E+00,8.58497753501189E-01,2.88944214578563E-01,2.24943518572381E+00,2.18221136439235E+00,2.76482134621784E+00,1.08274742155047E+00,5.67035557938766E-01,1.11780274039806E+00,5.49490909279520E-01,1.17394953554554E+00,9.71110597462953E-01,1.41692114555628E+00,-4.13433000427081E+00,-2.25507202494458E+00,-1.54892046855129E+00,1.86977722889969E-01,6.70473958526273E+05
-1.10808386104365E+01,4.38307440788391E+00,3.38953698432585E+00,-2.45590938724483E+00,4.10682059544965E+00,-6.22557034144392E+00,-7.33493243673678E+00,-1.44036541974442E+01,-1.10112308137887E+01,-1.25421920855439E+01,-4.56210138487529E+00,3.93089668120042E-01,-3.12323097064793E+00,1.66209773873984E-01,-6.57158670291652E+00,4.57807814530247E-01,3.72452919841437E+00,1.65021200169028E+00,3.92896991359538E+00,4.46005908832313E+00,9.31306388359109E-01,2.99946658988552E+00,5.62659495417621E-01,8.44441454810175E-01,1.41629098385724E+00,1.76978956515371E+00,9.81400320953059E-01,1.16918237587006E+00,1.32416058113181E+00,-6.29301301347700E+00,-3.17841778726143E+00,-1.48311763999064E+00,4.98418878909359E-01,6.88275006233615E+05
-1.15168809167450E+01,3.63284020997091E+00,1.70340707421455E+00,-1.51937986043662E+00,1.12514448366463E-01,-5.65588302163802E+00,-7.32814863894767E+00,-9.90037067291967E+00,-1.53966416957236E+01,-1.19535612230107E+01,-6.43588542100592E+00,3.95495346045615E-01,-3.67083780509229E+00,2.99380494488679E-01,-2.56902777934360E+00,4.22786140765853E+00,3.40472032842633E+00,1.14423473790266E+00,1.93086432155657E+00,-1.34741684307868E+00,3.95422878881653E-01,7.05343607690775E-01,1.52684976064324E+00,1.65572007234145E+00,1.01231098937911E+00,1.74881781882857E+00,9.34827566825619E-01,1.17611318674503E+00,1.65917187537836E+00,-5.87299603111692E+00,-3.25967168206722E+00,-2.11415324106426E+00,3.36506562549222E-01,7.03155794422317E+05
