-1.32423415676632E+01,3.22690714567041E+00,-3.12777671278952E+00,-1.81445718374506E+00,-7.85331504254060E-01,-4.74489433663042E+00,-7.03704642340396E+00,-1.03963667879545E+01,-1.08625949060109E+01,-1.50453845373843E+01,-5.23496391170721E+00,3.53757377371802E-01,-4.18194317183735E+00,1.12248748182807E-01,-3.38963380091175E+00,2.42531157769494E+00,2.37241166579193E+00,6.75656573774336E-01,9.31609692202505E-01,-6.75491421056275E-01,2.01755940501259E+00,1.26908572053956E+00,7.48719182397080E-01,1.11725974453761E+00,1.77582286298430E+00,1.85533898929191E+00,8.16406122725008E-01,1.54627608226618E+00,1.10343431028225E+00,-3.16180116701131E+00,-6.02205959888074E-01,-1.49885320235966E+00,1.50286638587789E-01,1.16807209501547E+05
-1.19981261540362E+01,3.67043586421145E+00,1.65666261296593E+00,-2.42505374513457E+00,-3.42746156397984E+00,-6.71086176838617E+00,-7.00334388168278E+00,-1.43116225171566E+01,-1.12951835881358E+01,-1.14622368148568E+01,-3.11184271401777E+00,3.40488545635734E-01,-4.22332228286457E+00,2.05477289226733E-01,-2.87186814325390E+00,9.19019197883711E-01,6.45438971589540E+00,1.98414305926815E-01,1.96336828758373E+00,2.11329596812008E+00,1.45014390589954E+00,2.64916427864811E+00,1.32687598845851E+00,7.89725540070269E-01,1.51535579237486E+00,1.10062041475759E+00,9.09514017486432E-01,1.01911691320465E+00,1.42386239110775E+00,-3.26909012017456E+00,-1.50845899213110E+00,-1.90708956980955E+00,4.58875585643436E-01,1.19522870717508E+05
-5.90930786807423E+00,4.48855626729958E+00,2.12768267485037E+00,-2.76789796851576E+00,-3.65463508328676E+00,-6.01426650429033E+00,-7.82827070172073E+00,-1.36650870950409E+01,-1.20006483930002E+01,-1.35020766471564E+01,-2.69085533726539E+00,2.60276250186847E-01,-4.17790211091733E+00,3.15868971650498E-01,-5.55145210571538E+00,4.78553002666274E+00,4.52148691862580E+00,6.62287960256108E-01,-1.51022545812162E+00,1.70118834764683E+00,2.10359441724161E+00,1.67031571160419E+00,3.12551928394346E+00,7.69070862547480E-01,1.80095946185538E+00,1.76189285606844E+00,8.88558405380968E-01,9.79797890624506E-01,1.43726878577072E+00,-3.57999967360444E+00,-4.36863119745105E+00,-7.35638899508787E-01,4.92529829688060E-01,1.19579921047209E+05
-1.02968865143189E+01,4.16464214629150E+00,-2.50242797579974E+00,-1.59008109398408E+00,-6.85019469326304E-01,-4.32561762707025E+00,-8.10218717127556E+00,-1.18704235664027E+01,-1.45532036868586E+01,-1.41552172253003E+01,-4.40989296446840E+00,3.09763784947373E-01,-1.62794685307073E+00,5.24881450867469E-02,-5.74556365357685E+00,6.59414291908263E+00,4.57040594914718E+00,1.97963303525139E+00,-1.37357711716303E-01,1.21701143772175E+00,2.21350353825880E+00,1.92262406150912E+00,2.40635973628094E+00,7.78630831807443E-01,1.22553309950663E+00,1.32559798794750E+00,9.09244564304220E-01,9.85345999140958E-01,1.94792986345773E+00,-3.68135761286287E+00,-4.92375460242529E-01,-9.00306404429331E-01,4.11539802733828E-01,1.22644726748365E+05
-1.12274827212234E+01,3.51754950783726E+00,-2.38875203732352E-01,-1.77111664917977E+00,1.99450927475958E+00,-5.21946076752195E+00,-8.42076589515650E+00,-1.56313131261281E+01,-9.93257319557618E+00,-1.20881686378152E+01,-2.73243054002317E+00,3.10032276459924E-01,-4.50923541629751E+00,2.20762646949941E-01,-6.89479816226809E+00,9.44150968551317E-01,5.86362417428950E+00,1.60078267044561E-01,2.86124819043107E+00,-1.74403748862067E+00,1.33376003782078E+00,7.02371145298683E-01,5.14874830282092E-01,1.22179736402310E+00,1.09696235991634E+00,1.32210912536459E+00,9.42385855963257E-01,1.07686479570436E+00,1.60639974923527E+00,-2.46417974403582E+00,-6.96680275107105E-01,-1.83690595253764E+00,1.62115893217378E-01,1.24205556211038E+05
-4.44482747535276E+00,4.41093311105893E+00,9.31884186706369E-01,-2.68094565712792E+00,-2.35764291372210E+00,-6.53119201667524E+00,-8.15420989061643E+00,-1.21980435858865E+01,-1.50132126887748E+01,-1.59958162559604E+01,-3.19958066618829E+00,2.84046953682909E-01,-2.01178627491141E+00,2.12678991491355E-01,-3.08713552456434E+00,5.58612396300718E+00,3.91290610756702E+00,1.02984161744781E+00,-2.25245459873318E+00,2.30251556177513E+00,4.90336602252495E-01,1.40812423507320E+00,1.49318516689392E+00,8.92084409201873E-01,1.60885618100995E+00,1.59213910462866E+00,1.10251183952995E+00,1.51620488770642E+00,1.35217823677871E+00,-6.31194314849988E+00,-3.42988036793446E-01,-2.27433283526575E+00,4.68940547477678E-01,1.24226843466436E+05
-8.07943198520976E+00,4.15180456664939E+00,-9.03698958101196E-01,-1.90294225656364E+00,-7.42596197372474E+00,-5.88960128101960E+00,-6.86609881187712E+00,-9.76246427584611E+00,-1.49821888578926E+01,-1.28937458354171E+01,-5.95638659780299E+00,3.26618089883353E-01,-3.57036257585602E+00,1.80653043751914E-01,-4.28975628354134E+00,4.42335438889610E+00,3.80194550046776E+00,1.99391794872696E+00,3.23940649860308E+00,1.87108890777445E+00,2.11031194722053E+00,2.98339238379031E+00,1.48836878295208E+00,1.29496060949480E+00,1.95305658418297E+00,7.79870013648836E-01,7.79861773973740E-01,9.71716768663266E-01,1.31884598258792E+00,-6.89104382572505E+00,-1.34623076060767E+00,-1.46442487724786E+00,1.90679812933029E-01,1.24382997420124E+05
-5.95254910685033E+00,3.66656761692809E+00,1.67507575581033E+00,-2.57949936534223E+00,-6.15273782547455E+00,-6.46025023611128E+00,-7.14764629921331E+00,-1.13567436646680E+01,-1.60186841902892E+01,-1.18283316378775E+01,-3.13363037923215E+00,3.69095505352282E-01,-2.92311545503862E+00,1.13104746219727E-01,-5.57231450441718E+00,4.91110870414113E+00,5.33306945682334E+00,-1.42578418604723E+00,3.19948201695591E+00,-1.93855406038056E+00,1.96961925532252E+00,7.61303246122888E-01,3.96010154589472E+00,7.91287563349301E-01,1.69119436167485E+00,1.88547544744714E+00,1.02613569157378E+00,1.64786281939002E+00,1.65435785906371E+00,-4.13219483423142E+00,-5.16120214266462E-01,-1.13945228693291E+00,2.78196645415823E-01,1.25372637085657E+05
-1.35340832068629E+01,3.20833821432751E+00,-2.08755907744698E-01,-1.91607325254911E+00,1.21697428288511E+00,-6.57008158017976E+00,-9.18218218202633E+00,-1.41695992228484E+01,-1.05452510037865E+01,-1.26219464276285E+01,-5.74623158237232E+00,2.94754281914982E-01,-1.66111873350232E+00,3.70359777618062E-01,-6.32656448484638E+00,5.33489502442466E+00,3.22861613715256E+00,3.18337249481191E+00,-9.02381336592966E-01,4.06017649751296E+00,9.02547518508133E-01,5.67528432342929E-01,1.04394047031873E+00,7.67481711326320E-01,1.69003074542018E+00,1.38685752516558E+00,9.58446674096972E-01,1.33206398511823E+00,1.11859398018413E+00,-6.68273435939546E+00,-1.20770526232214E+00,-1.35895795241614E+00,4.00283178559395E-01,1.25445481682603E+05
-1.36843535079274E+01,4.04498801899815E+00,2.13544574313876E+00,-2.96008396893467E+00,-4.40077350323706E+00,-5.29650980442105E+00,-8.96873851196329E+00,-1.33283908909727E+01,-1.03665152212750E+01,-1.22143388422884E+01,-4.72347733719808E+00,2.90233077459547E-01,-1.90582253583636E+00,3.17883004728432E-01,-5.54051195754427E+00,5.72598092760381E+00,5.32092704364065E+00,1.33903151241470E+00,1.62816463298373E+00,-1.58752106363077E+00,1.08725287764260E+00,2.50874541390396E+00,6.23249044507606E-01,8.87078261466287E-01,1.74420433824322E+00,7.75439700701272E-01,9.79925674665707E-01,9.66060450706413E-01,1.37698843651075E+00,-6.77498936974800E+00,-9.98591018835442E-01,-2.06566746161001E+00,3.75411358460216E-01,1.25496011827269E+05
