DATASET,X,Y,FLOW_M3-S,START_YR,END_YR,ID,S_PER,E_PER,S_DAY,E_DAY,FLOW_M3D,CVE_ENT,CVE_MUN,NOM_MUN,CODE
SACM,492829.0000000000,2128339.0000000000,-0.07833333333333330000,2007,2008,1266,277,289,8395,8760,-6768.0000000000,09,013,Xochimilco,09013
SACM,491807.0000000000,2127960.0000000000,-0.04858333333333330000,2007,2008,1267,277,289,8395,8760,-4197.6000000000,09,013,Xochimilco,09013
SACM,490706.0000000000,2127793.0000000000,-0.03774999999999990000,2007,2008,1268,277,289,8395,8760,-3261.6000000000,09,013,Xochimilco,09013
SACM,497315.0000000000,2129600.0000000000,-0.02566666666666660000,2007,2008,1269,277,289,8395,8760,-2217.6000000000,09,013,Xochimilco,09013
SACM,496647.0000000000,2129289.0000000000,-0.05133333333333330000,2007,2008,1270,277,289,8395,8760,-4435.2000000000,09,013,Xochimilco,09013
SACM,496435.0000000000,2128999.0000000000,-0.03300000000000000000,2007,2008,1271,277,289,8395,8760,-2851.2000000000,09,013,Xochimilco,09013
SACM,496048.0000000000,2129025.0000000000,-0.05775000000000000000,2007,2008,1272,277,289,8395,8760,-4989.6000000000,09,013,Xochimilco,09013
SACM,501476.0000000000,2124659.0000000000,-0.04408333333333330000,2007,2008,1273,277,289,8395,8760,-3808.8000000000,09,009,Milpa Alta,09009
SACM,501597.0000000000,2124497.0000000000,-0.02816666666666660000,2007,2008,1274,277,289,8395,8760,-2433.6000000000,09,009,Milpa Alta,09009
SACM,502121.0000000000,2124423.0000000000,-0.04666666666666660000,2007,2008,1275,277,289,8395,8760,-4032.0000000000,09,009,Milpa Alta,09009
SACM,501779.0000000000,2124406.0000000000,-0.05966666666666660000,2007,2008,1276,277,289,8395,8760,-5155.2000000000,09,009,Milpa Alta,09009
SACM,502113.0000000000,2124639.0000000000,-0.05350000000000000000,2007,2008,1277,277,289,8395,8760,-4622.4000000000,09,009,Milpa Alta,09009
SACM,502326.0000000000,2124457.0000000000,-0.03491666666666660000,2007,2008,1278,277,289,8395,8760,-3016.8000000000,09,009,Milpa Alta,09009
SACM,502892.0000000000,2124315.0000000000,-0.03808333333333330000,2007,2008,1279,277,289,8395,8760,-3290.4000000000,09,009,Milpa Alta,09009
SACM,494013.0000000000,2142311.0000000000,-0.00200000000000000000,2007,2008,1280,277,289,8395,8760,-172.8000000000,09,007,Iztapalapa,09007
SACM,503900.0000000000,2123602.0000000000,-0.04175000000000000000,2007,2008,1281,277,289,8395,8760,-3607.2000000000,15,025,Chalco,15025
SACM,499862.0000000000,2127969.0000000000,-0.03225000000000000000,2007,2008,1282,277,289,8395,8760,-2786.4000000000,09,011,Tl?íhuac,09011
SACM,499774.0000000000,2128224.0000000000,-0.05800000000000000000,2007,2008,1283,277,289,8395,8760,-5011.2000000000,09,011,Tl?íhuac,09011
SACM,498541.0000000000,2128735.0000000000,-0.04699999999999990000,2007,2008,1284,277,289,8395,8760,-4060.8000000000,09,013,Xochimilco,09013
SACM,481862.0000000000,2140960.0000000000,-0.02908333333333330000,2008,2009,1285,289,301,8760,9125,-2512.8000000000,09,014,Benito Ju?írez,09014
SACM,483445.0000000000,2136071.0000000000,-0.04499999999999990000,2008,2009,1286,289,301,8760,9125,-3888.0000000000,09,003,Coyoac?ín,09003
SACM,480571.0000000000,2145040.0000000000,-0.06149999999999990000,2008,2009,1287,289,301,8760,9125,-5313.6000000000,09,016,Miguel Hidalgo,09016
SACM,483553.0000000000,2150442.0000000000,-0.05725000000000000000,2008,2009,1288,289,301,8760,9125,-4946.4000000000,09,015,Cuauht??moc,09015
SACM,485190.0000000000,2144841.0000000000,-0.03150000000000000000,2008,2009,1289,289,301,8760,9125,-2721.6000000000,09,014,Benito Ju?írez,09014
SACM,485124.0000000000,2145120.0000000000,-0.03824999999999990000,2008,2009,1290,289,301,8760,9125,-3304.8000000000,09,014,Benito Ju?írez,09014
SACM,485377.0000000000,2141715.0000000000,-0.05200000000000000000,2008,2009,1291,289,301,8760,9125,-4492.8000000000,09,014,Benito Ju?írez,09014
SACM,485104.0000000000,2145574.0000000000,-0.03774999999999990000,2008,2009,1292,289,301,8760,9125,-3261.6000000000,09,015,Cuauht??moc,09015
SACM,479176.0000000000,2139108.0000000000,-0.04025000000000000000,2008,2009,1293,289,301,8760,9125,-3477.6000000000,09,010,?ülvaro Obreg??n,09010
SACM,481103.0000000000,2138473.0000000000,-0.02299999999999990000,2008,2009,1294,289,301,8760,9125,-1987.2000000000,09,003,Coyoac?ín,09003
SACM,480917.0000000000,2139244.0000000000,-0.03808333333333330000,2008,2009,1295,289,301,8760,9125,-3290.4000000000,09,003,Coyoac?ín,09003
SACM,480411.0000000000,2143138.0000000000,-0.03033333333333330000,2008,2009,1296,289,301,8760,9125,-2620.8000000000,09,014,Benito Ju?írez,09014
SACM,479826.0000000000,2143897.0000000000,-0.02474999999999990000,2008,2009,1297,289,301,8760,9125,-2138.4000000000,09,010,?ülvaro Obreg??n,09010
SACM,481716.0000000000,2140255.0000000000,-0.01058333333333330000,2008,2009,1298,289,301,8760,9125,-914.4000000000,09,010,?ülvaro Obreg??n,09010
SACM,488461.0000000000,2146452.0000000000,-0.04491666666666660000,2008,2009,1299,289,301,8760,9125,-3880.8000000000,09,017,Venustiano Carranza,09017
SACM,489467.0000000000,2146172.0000000000,-0.03466666666666660000,2008,2009,1300,289,301,8760,9125,-2995.2000000000,09,017,Venustiano Carranza,09017
SACM,477767.0000000000,2140498.0000000000,-0.02025000000000000000,2008,2009,1301,289,301,8760,9125,-1749.6000000000,09,010,?ülvaro Obreg??n,09010
SACM,480957.0000000000,2145692.0000000000,-0.01408333333333330000,2008,2009,1302,289,301,8760,9125,-1216.8000000000,09,016,Miguel Hidalgo,09016
SACM,481103.0000000000,2138473.0000000000,-0.02833333333333330000,2008,2009,1303,289,301,8760,9125,-2448.0000000000,09,003,Coyoac?ín,09003
SACM,478852.0000000000,2148058.0000000000,-0.02758333333333330000,2008,2009,1304,289,301,8760,9125,-2383.2000000000,09,016,Miguel Hidalgo,09016
SACM,480065.0000000000,2145785.0000000000,-0.04691666666666660000,2008,2009,1305,289,301,8760,9125,-4053.6000000000,09,016,Miguel Hidalgo,09016
SACM,478706.0000000000,2148642.0000000000,-0.03416666666666660000,2008,2009,1306,289,301,8760,9125,-2952.0000000000,09,016,Miguel Hidalgo,09016
SACM,483260.0000000000,2139989.0000000000,-0.03474999999999990000,2008,2009,1307,289,301,8760,9125,-3002.4000000000,09,003,Coyoac?ín,09003
SACM,490215.0000000000,2136947.0000000000,-0.05275000000000000000,2008,2009,1308,289,301,8760,9125,-4557.6000000000,09,007,Iztapalapa,09007
SACM,490395.0000000000,2136697.0000000000,-0.04658333333333330000,2008,2009,1309,289,301,8760,9125,-4024.8000000000,09,007,Iztapalapa,09007
SACM,490025.0000000000,2136317.0000000000,-0.05808333333333330000,2008,2009,1310,289,301,8760,9125,-5018.4000000000,09,007,Iztapalapa,09007
SACM,480690.0000000000,2137954.0000000000,-0.02399999999999990000,2008,2009,1311,289,301,8760,9125,-2073.6000000000,09,003,Coyoac?ín,09003
SACM,487986.0000000000,2144947.0000000000,-0.07491666666666660000,2008,2009,1312,289,301,8760,9125,-6472.8000000000,09,006,Iztacalco,09006
SACM,480327.0000000000,2148642.0000000000,-0.04058333333333330000,2008,2009,1313,289,301,8760,9125,-3506.4000000000,09,016,Miguel Hidalgo,09016
SACM,485357.0000000000,2138170.0000000000,-0.03075000000000000000,2008,2009,1314,289,301,8760,9125,-2656.8000000000,09,003,Coyoac?ín,09003
SACM,481261.0000000000,2131506.0000000000,-0.02233333333333330000,2008,2009,1315,289,301,8760,9125,-1929.6000000000,09,012,Tlalpan,09012
SACM,482401.0000000000,2131586.0000000000,-0.02750000000000000000,2008,2009,1316,289,301,8760,9125,-2376.0000000000,09,012,Tlalpan,09012
SACM,485761.0000000000,2140779.0000000000,-0.05675000000000000000,2008,2009,1317,289,301,8760,9125,-4903.2000000000,09,007,Iztapalapa,09007
SACM,487480.0000000000,2146796.0000000000,-0.02459999999999990000,2008,2009,1318,289,301,8760,9125,-2125.4400000000,09,017,Venustiano Carranza,09017
SACM,486699.0000000000,2140007.0000000000,-0.06250000000000000000,2008,2009,1319,289,301,8760,9125,-5400.0000000000,09,003,Coyoac?ín,09003
SACM,488920.0000000000,2141217.0000000000,-0.05633333333333330000,2008,2009,1320,289,301,8760,9125,-4867.2000000000,09,007,Iztapalapa,09007
SACM,480912.0000000000,2132969.0000000000,-0.02116666666666660000,2008,2009,1321,289,301,8760,9125,-1828.8000000000,09,012,Tlalpan,09012
SACM,482157.0000000000,2152446.0000000000,-0.06100000000000000000,2008,2009,1322,289,301,8760,9125,-5270.4000000000,09,002,Azcapotzalco,09002
SACM,479959.0000000000,2146530.0000000000,-0.01149999999999990000,2008,2009,1323,289,301,8760,9125,-993.6000000000,09,016,Miguel Hidalgo,09016
SACM,480757.0000000000,2138752.0000000000,-0.03083333333333330000,2008,2009,1324,289,301,8760,9125,-2664.0000000000,09,003,Coyoac?ín,09003
SACM,480757.0000000000,2138752.0000000000,-0.03083333333333330000,2008,2009,1325,289,301,8760,9125,-2664.0000000000,09,003,Coyoac?ín,09003
SACM,478175.0000000000,2149700.0000000000,-0.02475000000000000000,2008,2009,1326,289,301,8760,9125,-2138.4000000000,09,016,Miguel Hidalgo,09016
SACM,490429.0000000000,2140629.0000000000,-0.03883333333333330000,2008,2009,1327,289,301,8760,9125,-3355.2000000000,09,007,Iztapalapa,09007
SACM,489524.0000000000,2140324.0000000000,-0.05250000000000000000,2008,2009,1328,289,301,8760,9125,-4536.0000000000,09,007,Iztapalapa,09007
SACM,481415.0000000000,2133236.0000000000,-0.02391666666666660000,2008,2009,1329,289,301,8760,9125,-2066.4000000000,09,012,Tlalpan,09012
SACM,479963.0000000000,2138791.0000000000,-0.02577777777777770000,2008,2009,1330,289,301,8760,9125,-2227.2000000000,09,010,?ülvaro Obreg??n,09010
SACM,479233.0000000000,2137630.0000000000,-0.01874999999999990000,2008,2009,1331,289,301,8760,9125,-1620.0000000000,09,010,?ülvaro Obreg??n,09010
SACM,477965.0000000000,2135930.0000000000,-0.03483333333333330000,2008,2009,1332,289,301,8760,9125,-3009.6000000000,09,010,?ülvaro Obreg??n,09010
SACM,477155.0000000000,2135188.0000000000,-0.03583333333333330000,2008,2009,1333,289,301,8760,9125,-3096.0000000000,09,010,?ülvaro Obreg??n,09010
SACM,480823.0000000000,2144109.0000000000,-0.01020000000000000000,2008,2009,1334,289,301,8760,9125,-881.2800000000,09,014,Benito Ju?írez,09014
SACM,480797.0000000000,2141915.0000000000,-0.04949999999999990000,2008,2009,1335,289,301,8760,9125,-4276.8000000000,09,014,Benito Ju?írez,09014
SACM,483898.0000000000,2137741.0000000000,-0.02900000000000000000,2008,2009,1336,289,301,8760,9125,-2505.6000000000,09,003,Coyoac?ín,09003
SACM,478785.0000000000,2149904.0000000000,-0.03316666666666660000,2008,2009,1337,289,301,8760,9125,-2865.6000000000,09,016,Miguel Hidalgo,09016
SACM,478689.0000000000,2150496.0000000000,-0.02991666666666660000,2008,2009,1338,289,301,8760,9125,-2584.8000000000,09,016,Miguel Hidalgo,09016
SACM,476811.0000000000,2147687.0000000000,-0.01674999999999990000,2008,2009,1339,289,301,8760,9125,-1447.2000000000,09,016,Miguel Hidalgo,09016
SACM,476811.0000000000,2147687.0000000000,-0.01674999999999990000,2008,2009,1340,289,301,8760,9125,-1447.2000000000,09,016,Miguel Hidalgo,09016
SACM,481481.0000000000,2149520.0000000000,-0.02549999999999990000,2008,2009,1341,289,301,8760,9125,-2203.2000000000,09,016,Miguel Hidalgo,09016
SACM,480760.0000000000,2150404.0000000000,-0.02641666666666660000,2008,2009,1342,289,301,8760,9125,-2282.4000000000,09,016,Miguel Hidalgo,09016
SACM,480221.0000000000,2151033.0000000000,-0.01916666666666660000,2008,2009,1343,289,301,8760,9125,-1656.0000000000,09,016,Miguel Hidalgo,09016
SACM,480664.0000000000,2144482.0000000000,-0.02618181818181810000,2008,2009,1344,289,301,8760,9125,-2262.1090909091,09,014,Benito Ju?írez,09014
SACM,485903.0000000000,2144382.0000000000,-0.04516666666666660000,2008,2009,1345,289,301,8760,9125,-3902.4000000000,09,014,Benito Ju?írez,09014
SACM,486679.0000000000,2133212.0000000000,-0.01700000000000000000,2008,2009,1346,289,301,8760,9125,-1468.8000000000,09,012,Tlalpan,09012
SACM,487734.0000000000,2132727.0000000000,-0.03875000000000000000,2008,2009,1347,289,301,8760,9125,-3348.0000000000,09,013,Xochimilco,09013
SACM,485550.0000000000,2142726.0000000000,-0.02075000000000000000,2008,2009,1348,289,301,8760,9125,-1792.8000000000,09,014,Benito Ju?írez,09014
SACM,478259.0000000000,2141807.0000000000,-0.01499999999999990000,2008,2009,1349,289,301,8760,9125,-1296.0000000000,09,010,?ülvaro Obreg??n,09010
SACM,482283.0000000000,2154851.0000000000,-0.05725000000000000000,2008,2009,1350,289,301,8760,9125,-4946.4000000000,09,002,Azcapotzalco,09002
SACM,482419.0000000000,2154039.0000000000,-0.03425000000000000000,2008,2009,1351,289,301,8760,9125,-2959.2000000000,09,002,Azcapotzalco,09002
SACM,482304.0000000000,2153389.0000000000,-0.03674999999999990000,2008,2009,1352,289,301,8760,9125,-3175.2000000000,09,002,Azcapotzalco,09002
SACM,492110.0000000000,2138566.0000000000,-0.03408333333333330000,2008,2009,1353,289,301,8760,9125,-2944.8000000000,09,007,Iztapalapa,09007
SACM,492185.0000000000,2138296.0000000000,-0.03583333333333330000,2008,2009,1354,289,301,8760,9125,-3096.0000000000,09,007,Iztapalapa,09007
SACM,483060.0000000000,2143897.0000000000,-0.04775000000000000000,2008,2009,1355,289,301,8760,9125,-4125.6000000000,09,014,Benito Ju?írez,09014
SACM,496929.0000000000,2143163.0000000000,-0.03683333333333330000,2008,2009,1356,289,301,8760,9125,-3182.4000000000,09,007,Iztapalapa,09007
SACM,497573.0000000000,2142887.0000000000,-0.05899999999999990000,2008,2009,1357,289,301,8760,9125,-5097.6000000000,09,007,Iztapalapa,09007
SACM,485811.0000000000,2136521.0000000000,-0.06299999999999990000,2008,2009,1358,289,301,8760,9125,-5443.2000000000,09,003,Coyoac?ín,09003
SACM,497336.0000000000,2141954.0000000000,-0.05075000000000000000,2008,2009,1359,289,301,8760,9125,-4384.8000000000,09,007,Iztapalapa,09007
SACM,496897.0000000000,2141745.0000000000,-0.03966666666666660000,2008,2009,1360,289,301,8760,9125,-3427.2000000000,09,007,Iztapalapa,09007
SACM,496437.0000000000,2142004.0000000000,-0.03374999999999990000,2008,2009,1361,289,301,8760,9125,-2916.0000000000,09,007,Iztapalapa,09007
SACM,496509.0000000000,2142463.0000000000,-0.01783333333333330000,2008,2009,1362,289,301,8760,9125,-1540.8000000000,09,007,Iztapalapa,09007
SACM,477073.0000000000,2150067.0000000000,-0.02370000000000000000,2008,2009,1363,289,301,8760,9125,-2047.6800000000,09,016,Miguel Hidalgo,09016
SACM,489138.0000000000,2132973.0000000000,-0.04308333333333330000,2008,2009,1364,289,301,8760,9125,-3722.4000000000,09,013,Xochimilco,09013
SACM,484686.0000000000,2140946.0000000000,-0.04416666666666660000,2008,2009,1365,289,301,8760,9125,-3816.0000000000,09,014,Benito Ju?írez,09014
SACM,479631.0000000000,2143506.0000000000,-0.01974999999999990000,2008,2009,1366,289,301,8760,9125,-1706.4000000000,09,010,?ülvaro Obreg??n,09010
SACM,492322.0000000000,2140499.0000000000,-0.01799999999999990000,2008,2009,1367,289,301,8760,9125,-1555.2000000000,09,007,Iztapalapa,09007
SACM,492326.0000000000,2140858.0000000000,-0.03945454545454540000,2008,2009,1368,289,301,8760,9125,-3408.8727272727,09,007,Iztapalapa,09007
SACM,484258.0000000000,2143551.0000000000,-0.04591666666666660000,2008,2009,1369,289,301,8760,9125,-3967.2000000000,09,014,Benito Ju?írez,09014
SACM,486349.0000000000,2143484.0000000000,-0.06899999999999990000,2008,2009,1370,289,301,8760,9125,-5961.6000000000,09,006,Iztacalco,09006
SACM,482187.0000000000,2138640.0000000000,-0.04499999999999990000,2008,2009,1371,289,301,8760,9125,-3888.0000000000,09,003,Coyoac?ín,09003
SACM,484853.0000000000,2136072.0000000000,-0.04016666666666660000,2008,2009,1372,289,301,8760,9125,-3470.4000000000,09,003,Coyoac?ín,09003
SACM,481404.0000000000,2150143.0000000000,-0.03275000000000000000,2008,2009,1373,289,301,8760,9125,-2829.6000000000,09,016,Miguel Hidalgo,09016
SACM,481648.0000000000,2151031.0000000000,-0.05374999999999990000,2008,2009,1374,289,301,8760,9125,-4644.0000000000,09,016,Miguel Hidalgo,09016
SACM,481638.0000000000,2133393.0000000000,-0.04966666666666660000,2008,2009,1375,289,301,8760,9125,-4291.2000000000,09,012,Tlalpan,09012
SACM,478238.0000000000,2150738.0000000000,-0.03766666666666660000,2008,2009,1376,289,301,8760,9125,-3254.4000000000,09,016,Miguel Hidalgo,09016
SACM,477902.0000000000,2150276.0000000000,-0.02870000000000000000,2008,2009,1377,289,301,8760,9125,-2479.6800000000,09,016,Miguel Hidalgo,09016
SACM,478946.0000000000,2154626.0000000000,-0.05783333333333330000,2008,2009,1378,289,301,8760,9125,-4996.8000000000,09,002,Azcapotzalco,09002
SACM,487813.0000000000,2142061.0000000000,-0.05775000000000000000,2008,2009,1379,289,301,8760,9125,-4989.6000000000,09,007,Iztapalapa,09007
SACM,479995.0000000000,2155926.0000000000,-0.02349999999999990000,2008,2009,1380,289,301,8760,9125,-2030.4000000000,09,002,Azcapotzalco,09002
SACM,478781.0000000000,2155913.0000000000,-0.03350000000000000000,2008,2009,1381,289,301,8760,9125,-2894.4000000000,09,002,Azcapotzalco,09002
SACM,478540.0000000000,2153210.0000000000,-0.03114285714285710000,2008,2009,1382,289,301,8760,9125,-2690.7428571429,09,002,Azcapotzalco,09002
SACM,478126.0000000000,2154207.0000000000,-0.02000000000000000000,2008,2009,1383,289,301,8760,9125,-1728.0000000000,09,002,Azcapotzalco,09002
SACM,487121.0000000000,2145200.0000000000,-0.02614285714285710000,2008,2009,1384,289,301,8760,9125,-2258.7428571429,09,006,Iztacalco,09006
SACM,480995.0000000000,2131462.0000000000,-0.05500000000000000000,2008,2009,1385,289,301,8760,9125,-4752.0000000000,09,012,Tlalpan,09012
SACM,487649.0000000000,2141016.0000000000,-0.05275000000000000000,2008,2009,1386,289,301,8760,9125,-4557.6000000000,09,007,Iztapalapa,09007
SACM,488361.0000000000,2140458.0000000000,-0.03266666666666660000,2008,2009,1387,289,301,8760,9125,-2822.4000000000,09,007,Iztapalapa,09007
SACM,480210.0000000000,2151387.0000000000,-0.02174999999999990000,2008,2009,1388,289,301,8760,9125,-1879.2000000000,09,016,Miguel Hidalgo,09016
SACM,478505.0000000000,2144514.0000000000,-0.02550000000000000000,2008,2009,1389,289,301,8760,9125,-2203.2000000000,09,010,?ülvaro Obreg??n,09010
SACM,477626.0000000000,2144350.0000000000,-0.00962499999999999000,2008,2009,1390,289,301,8760,9125,-831.6000000000,09,010,?ülvaro Obreg??n,09010
SACM,475535.0000000000,2138416.0000000000,-0.01441666666666660000,2008,2009,1391,289,301,8760,9125,-1245.6000000000,09,010,?ülvaro Obreg??n,09010
SACM,478906.0000000000,2138404.0000000000,-0.04491666666666660000,2008,2009,1392,289,301,8760,9125,-3880.8000000000,09,010,?ülvaro Obreg??n,09010
SACM,483222.0000000000,2133095.0000000000,-0.03100000000000000000,2008,2009,1393,289,301,8760,9125,-2678.4000000000,09,012,Tlalpan,09012
SACM,490508.0000000000,2143981.0000000000,-0.01400000000000000000,2008,2009,1394,289,301,8760,9125,-1209.6000000000,09,006,Iztacalco,09006
SACM,487114.0000000000,2141384.0000000000,-0.04166666666666660000,2008,2009,1395,289,301,8760,9125,-3600.0000000000,09,007,Iztapalapa,09007
SACM,486789.0000000000,2140914.0000000000,-0.05825000000000000000,2008,2009,1396,289,301,8760,9125,-5032.8000000000,09,007,Iztapalapa,09007
SACM,487174.0000000000,2140802.0000000000,-0.05558333333333330000,2008,2009,1397,289,301,8760,9125,-4802.4000000000,09,007,Iztapalapa,09007
SACM,481682.0000000000,2148727.0000000000,-0.06000000000000000000,2008,2009,1398,289,301,8760,9125,-5184.0000000000,09,016,Miguel Hidalgo,09016
SACM,487435.0000000000,2140423.0000000000,-0.04616666666666660000,2008,2009,1399,289,301,8760,9125,-3988.8000000000,09,007,Iztapalapa,09007
SACM,487191.0000000000,2140016.0000000000,-0.01440000000000000000,2008,2009,1400,289,301,8760,9125,-1244.1600000000,09,003,Coyoac?ín,09003
SACM,487162.0000000000,2141990.0000000000,-0.04891666666666660000,2008,2009,1401,289,301,8760,9125,-4226.4000000000,09,007,Iztapalapa,09007
SACM,487094.0000000000,2143085.0000000000,-0.04933333333333330000,2008,2009,1402,289,301,8760,9125,-4262.4000000000,09,006,Iztacalco,09006
SACM,480489.0000000000,2134541.0000000000,-0.05400000000000000000,2008,2009,1403,289,301,8760,9125,-4665.6000000000,09,003,Coyoac?ín,09003
SACM,479950.0000000000,2133465.0000000000,-0.00200000000000000000,2008,2009,1404,289,301,8760,9125,-172.8000000000,09,012,Tlalpan,09012
SACM,485383.0000000000,2135593.0000000000,-0.05483333333333330000,2008,2009,1405,289,301,8760,9125,-4737.6000000000,09,003,Coyoac?ín,09003
SACM,477978.0000000000,2138211.0000000000,-0.00625000000000000000,2008,2009,1406,289,301,8760,9125,-540.0000000000,09,010,?ülvaro Obreg??n,09010
SACM,487969.0000000000,2141751.0000000000,-0.04033333333333330000,2008,2009,1407,289,301,8760,9125,-3484.8000000000,09,007,Iztapalapa,09007
SACM,492240.0000000000,2141176.0000000000,-0.04266666666666660000,2008,2009,1408,289,301,8760,9125,-3686.4000000000,09,007,Iztapalapa,09007
SACM,482650.0000000000,2152058.0000000000,-0.05058333333333330000,2008,2009,1409,289,301,8760,9125,-4370.4000000000,09,002,Azcapotzalco,09002
SACM,479198.0000000000,2154207.0000000000,-0.05933333333333330000,2008,2009,1410,289,301,8760,9125,-5126.4000000000,09,002,Azcapotzalco,09002
SACM,488334.0000000000,2145956.0000000000,-0.03991666666666660000,2008,2009,1411,289,301,8760,9125,-3448.8000000000,09,017,Venustiano Carranza,09017
SACM,482632.0000000000,2132332.0000000000,-0.00100000000000000000,2008,2009,1412,289,301,8760,9125,-86.4000000000,09,012,Tlalpan,09012
SACM,485274.0000000000,2140695.0000000000,-0.03749999999999990000,2008,2009,1413,289,301,8760,9125,-3240.0000000000,09,014,Benito Ju?írez,09014
SACM,485111.0000000000,2142220.0000000000,-0.03950000000000000000,2008,2009,1414,289,301,8760,9125,-3412.8000000000,09,014,Benito Ju?írez,09014
SACM,485226.0000000000,2139758.0000000000,-0.01224999999999990000,2008,2009,1415,289,301,8760,9125,-1058.4000000000,09,003,Coyoac?ín,09003
SACM,483287.0000000000,2146238.0000000000,-0.03824999999999990000,2008,2009,1416,289,301,8760,9125,-3304.8000000000,09,015,Cuauht??moc,09015
SACM,482687.0000000000,2138340.0000000000,-0.00400000000000000000,2008,2009,1417,289,301,8760,9125,-345.6000000000,09,003,Coyoac?ín,09003
SACM,483779.0000000000,2141901.0000000000,-0.05141666666666660000,2008,2009,1418,289,301,8760,9125,-4442.4000000000,09,014,Benito Ju?írez,09014
SACM,484551.0000000000,2144735.0000000000,-0.05291666666666660000,2008,2009,1419,289,301,8760,9125,-4572.0000000000,09,014,Benito Ju?írez,09014
SACM,483034.0000000000,2142593.0000000000,-0.03516666666666660000,2008,2009,1420,289,301,8760,9125,-3038.4000000000,09,014,Benito Ju?írez,09014
SACM,491725.0000000000,2138701.0000000000,-0.04441666666666660000,2008,2009,1421,289,301,8760,9125,-3837.6000000000,09,007,Iztapalapa,09007
SACM,492113.0000000000,2140360.0000000000,-0.03400000000000000000,2008,2009,1422,289,301,8760,9125,-2937.6000000000,09,007,Iztapalapa,09007
SACM,497979.0000000000,2128002.0000000000,-0.03425000000000000000,2008,2009,1423,289,301,8760,9125,-2959.2000000000,09,013,Xochimilco,09013
SACM,498560.0000000000,2127688.0000000000,-0.01983333333333330000,2008,2009,1424,289,301,8760,9125,-1713.6000000000,09,011,Tl?íhuac,09011
SACM,499305.0000000000,2127979.0000000000,-0.03599999999999990000,2008,2009,1425,289,301,8760,9125,-3110.4000000000,09,011,Tl?íhuac,09011
SACM,487085.0000000000,2126212.0000000000,-0.04883333333333330000,2008,2009,1426,289,301,8760,9125,-4219.2000000000,09,013,Xochimilco,09013
SACM,486650.0000000000,2126527.0000000000,-0.03483333333333330000,2008,2009,1427,289,301,8760,9125,-3009.6000000000,09,013,Xochimilco,09013
SACM,493006.0000000000,2128467.0000000000,-0.03558333333333330000,2008,2009,1428,289,301,8760,9125,-3074.4000000000,09,013,Xochimilco,09013
SACM,492890.0000000000,2127862.0000000000,-0.02150000000000000000,2008,2009,1429,289,301,8760,9125,-1857.6000000000,09,013,Xochimilco,09013
SACM,489528.0000000000,2127154.0000000000,-0.02524999999999990000,2008,2009,1430,289,301,8760,9125,-2181.6000000000,09,013,Xochimilco,09013
SACM,496162.0000000000,2128409.0000000000,-0.05516666666666660000,2008,2009,1431,289,301,8760,9125,-4766.4000000000,09,013,Xochimilco,09013
SACM,487902.0000000000,2127087.0000000000,-0.04991666666666660000,2008,2009,1432,289,301,8760,9125,-4312.8000000000,09,013,Xochimilco,09013
SACM,484033.0000000000,2133858.0000000000,-0.01300000000000000000,2008,2009,1433,289,301,8760,9125,-1123.2000000000,09,003,Coyoac?ín,09003
SACM,487793.0000000000,2137344.0000000000,-0.04499999999999990000,2008,2009,1434,289,301,8760,9125,-3888.0000000000,09,003,Coyoac?ín,09003
SACM,484817.0000000000,2130992.0000000000,-0.02625000000000000000,2008,2009,1435,289,301,8760,9125,-2268.0000000000,09,012,Tlalpan,09012
SACM,484526.0000000000,2130414.0000000000,-0.02666666666666660000,2008,2009,1436,289,301,8760,9125,-2304.0000000000,09,012,Tlalpan,09012
SACM,485444.0000000000,2131291.0000000000,-0.05058333333333330000,2008,2009,1437,289,301,8760,9125,-4370.4000000000,09,013,Xochimilco,09013
SACM,487217.0000000000,2127605.0000000000,-0.04341666666666660000,2008,2009,1438,289,301,8760,9125,-3751.2000000000,09,013,Xochimilco,09013
SACM,483072.0000000000,2129627.0000000000,-0.03299999999999990000,2008,2009,1439,289,301,8760,9125,-2851.2000000000,09,012,Tlalpan,09012
SACM,486440.0000000000,2128685.0000000000,-0.06533333333333330000,2008,2009,1440,289,301,8760,9125,-5644.8000000000,09,013,Xochimilco,09013
SACM,485681.0000000000,2132491.0000000000,-0.06741666666666660000,2008,2009,1441,289,301,8760,9125,-5824.8000000000,09,012,Tlalpan,09012
SACM,492715.0000000000,2127316.0000000000,-0.04433333333333330000,2008,2009,1442,289,301,8760,9125,-3830.4000000000,09,013,Xochimilco,09013
SACM,478498.0000000000,2156819.0000000000,-0.06033333333333330000,2008,2009,1443,289,301,8760,9125,-5212.8000000000,09,002,Azcapotzalco,09002
SACM,478144.0000000000,2155925.0000000000,-0.03258333333333330000,2008,2009,1444,289,301,8760,9125,-2815.2000000000,09,002,Azcapotzalco,09002
SACM,480463.0000000000,2157220.0000000000,-0.05358333333333330000,2008,2009,1445,289,301,8760,9125,-4629.6000000000,15,104,Tlalnepantla de Baz,15104
SACM,478144.0000000000,2155181.0000000000,-0.04408333333333330000,2008,2009,1446,289,301,8760,9125,-3808.8000000000,09,002,Azcapotzalco,09002
SACM,478895.0000000000,2155313.0000000000,-0.02491666666666660000,2008,2009,1447,289,301,8760,9125,-2152.8000000000,09,002,Azcapotzalco,09002
SACM,477447.0000000000,2154531.0000000000,-0.03849999999999990000,2008,2009,1448,289,301,8760,9125,-3326.4000000000,09,002,Azcapotzalco,09002
