3.31330060185404E-02,3.26144444448514E-02,3.31410952377069E-02,3.14556339265968E-02,3.35970952082771E-02,3.24769597595144E-02,3.43743024024685E-02,2.84900033671598E-02,1.19955144745613E-01,1.36215930710207E-01,1.21960382294088E-01,1.46181037698884E-01,2.98347149113517E-02
2.18800249994329E-01,2.21319759891459E-01,2.21706291227047E-01,2.14522965709065E-01,1.49009177237430E-01,1.64972431043823E-01,1.68130699274130E-01,1.95110022188001E-01,1.26509318490717E-01,1.30784966229744E-01,1.29043605251928E-01,1.52175377321071E-01,6.40169157448608E-02
9.84674845290508E-02,9.57308218271217E-02,9.86883998328191E-02,1.03947440690146E-01,1.50211592793648E-01,1.46609674779895E-01,1.45028475291651E-01,1.44766899448167E-01,1.06582237359868E-01,1.19944337135809E-01,1.12551598292897E-01,1.27558920450462E-01,4.43204820486726E-02
1.35876580259001E-01,1.38422781095909E-01,1.41463432027650E-01,1.34552313159804E-01,1.96527870350310E-01,2.03505638572055E-01,2.08839024866960E-01,2.13064716301786E-01,2.17951708371066E-01,1.97226079679815E-01,2.52192233428139E-01,1.78053627062210E-01,7.02757833699736E-02
2.70867274388875E-02,2.62108884923151E-02,2.67139302185030E-02,2.80516982962517E-02,3.29075476945777E-02,3.69555988641406E-02,3.32113566307007E-02,3.41974184355634E-02,1.16171413787118E-01,1.26777276104729E-01,1.21024578244620E-01,1.32495381179848E-01,4.62458879234631E-02
2.98792650824158E-02,2.76074880538123E-02,2.75454862801357E-02,2.62938038344609E-02,2.73378872530515E-02,2.93762989176474E-02,2.87289798520303E-02,2.34707443384984E-02,1.11091909089316E-01,1.23452908841690E-01,1.17066931788415E-01,1.35699308696599E-01,2.74552049529715E-02
3.62668497503677E-02,3.46481713965616E-02,3.31938551463732E-02,3.18560147094137E-02,6.66939009134070E-02,4.36346990976726E-02,5.61657576564380E-02,4.42292760047526E-02,1.18702676405172E-01,1.22417247695103E-01,1.14579668602936E-01,1.37096169962274E-01,4.25407178558992E-02
3.46449129122621E-02,2.94439357157011E-02,3.26629169857612E-02,2.99066216036200E-02,3.42818071348031E-02,3.10825663140551E-02,3.25470397909105E-02,3.06117489613937E-02,1.19195060076259E-01,1.25626502334230E-01,1.17844181004664E-01,1.30751023320770E-01,2.60997773089552E-02
2.33456220261505E-02,2.40974744052795E-02,2.32071127384691E-02,2.54983198672216E-02,2.88464586601527E-02,2.43650727713424E-02,2.81103314411496E-02,2.60829215124408E-02,1.10251360433635E-01,1.21146794900567E-01,1.08802425216788E-01,1.30509819591373E-01,3.47529467426942E-02
2.93269754245905E-02,2.91730375454147E-02,2.83807052831228E-02,2.62760409523104E-02,2.47549344195209E-02,2.57809241340166E-02,2.71825188245617E-02,2.58164305788397E-02,1.21033990982767E-01,1.23221827736481E-01,1.18145100863949E-01,1.33907893371350E-01,2.36775367173722E-02
2.95841919109502E-02,2.64523520753459E-02,2.73840604203456E-02,2.55528166318322E-02,3.28033620476900E-02,3.09695808967877E-02,3.32696959158865E-02,3.02329414109605E-02,1.16824893834881E-01,1.22996061717380E-01,1.18171413221139E-01,1.30779521457746E-01,3.04939793247990E-02
3.46965522063326E-02,3.52860609239651E-02,3.55630735616438E-02,4.41956831242608E-02,7.15712673747518E-02,6.30830433228717E-02,6.48305547275297E-02,6.41740199561794E-02,1.15236833739652E-01,1.21208235492933E-01,1.17015146296517E-01,1.27812459239758E-01,3.35065220660419E-02
2.93606892910324E-02,3.01590595614230E-02,2.93065477914029E-02,2.81480999132795E-02,3.76881485114245E-02,3.22435909719012E-02,3.10269680378779E-02,3.61353573405615E-02,1.17009798020951E-01,1.21092717085846E-01,1.13788545740382E-01,1.29936450994456E-01,3.56859234245462E-02
6.96173690008318E-02,6.85894560120432E-02,7.34788048669702E-02,6.35260885104973E-02,5.73782016423125E-02,5.69020278548336E-02,5.82090557242846E-02,5.17762157485652E-02,1.17323320430321E-01,1.22079324907219E-01,1.13742639021319E-01,1.28070022823234E-01,4.72051208498487E-02
2.71001264775235E-02,2.60232960391936E-02,2.65360779378903E-02,2.91543341138097E-02,3.07499418377657E-02,3.00708974874038E-02,3.49524536156146E-02,3.11124589857050E-02,1.12036191531116E-01,1.18121535017102E-01,1.14389883615122E-01,1.22663825800906E-01,2.81277362519890E-02
2.93354204721881E-02,2.76130589672134E-02,2.78869493850235E-02,2.83801959932667E-02,3.19205688530136E-02,2.52923360576659E-02,3.06289415605960E-02,2.65775800859854E-02,1.23014511000963E-01,1.23800931817816E-01,1.21376879647239E-01,1.29512890068737E-01,2.65290630034555E-02
3.34518304945839E-02,3.41663517058010E-02,3.24712971006654E-02,3.23104556855186E-02,2.89818717421142E-02,2.76515627506867E-02,2.82722963878388E-02,3.05744294932161E-02,1.24264235865644E-01,1.27150461872258E-01,1.22391207770884E-01,1.36605233253615E-01,2.75556343632245E-02
2.57685400326371E-02,2.73173544740288E-02,2.52970395204541E-02,3.22391370863758E-02,2.75609665103243E-02,2.24687344201955E-02,2.52944183355432E-02,2.49724477266731E-02,1.15606821917961E-01,1.22123231320757E-01,1.18292951887849E-01,1.31279878404874E-01,2.85447300288569E-02
2.13888780321691E-02,2.10964194131389E-02,2.31393901417249E-02,2.00136352008178E-02,3.00601562153471E-02,2.67552799473038E-02,2.87597413873523E-02,2.44026201362616E-02,1.23539997350678E-01,1.25589421352316E-01,1.20569943687562E-01,1.31581225806584E-01,2.92399344495160E-02
2.91218112976791E-02,2.85684548258562E-02,2.78091692537636E-02,2.75649964531111E-02,3.25152107057422E-02,3.42403885917937E-02,3.26344631512913E-02,3.01620709479894E-02,1.23614824669527E-01,1.18512407870638E-01,1.14868235659469E-01,1.24801469896077E-01,3.00997120594475E-02
4.21481318270362E-02,3.55596834422597E-02,3.79636373698758E-02,3.48415385662910E-02,3.13331290358896E-02,3.04125163132517E-02,3.61668666001031E-02,3.48508750487363E-02,1.16641578434739E-01,1.18548940687075E-01,1.16545761445168E-01,1.26519925822924E-01,2.39286232915049E-02
3.17920941344461E-02,3.25999411554878E-02,3.45548638975809E-02,3.82837797874552E-02,5.24347735752136E-02,5.20603972345152E-02,5.09949160886729E-02,5.00884873649510E-02,1.18609045197387E-01,1.21976417467026E-01,1.18133607237963E-01,1.36165653352427E-01,2.67461977700926E-02
3.01488680245445E-02,3.04365069873616E-02,3.20424298777270E-02,4.05997147031305E-02,5.09278183063024E-02,4.95518563855786E-02,4.59661187958912E-02,5.08439483816914E-02,1.17425947656257E-01,1.23718293004009E-01,1.19402272660433E-01,1.29123555802856E-01,2.64276255757505E-02
3.81555354692238E-02,3.83591357221277E-02,3.92861826770482E-02,5.37073259096918E-02,3.16998957440443E-02,3.17630521125028E-02,3.25052533185159E-02,4.35768114255870E-02,1.17747626138861E-01,1.23113480555462E-01,1.16257182873817E-01,1.31081657924867E-01,3.05569088687978E-02
3.18267596118884E-02,3.14786461291941E-02,3.20386926019790E-02,5.00274029131804E-02,5.61139221081954E-02,5.45529581154120E-02,5.49678358425373E-02,6.85808096055011E-02,1.14965924971599E-01,1.14557274168956E-01,1.08081830866464E-01,1.18561985849757E-01,3.47936886407053E-02
2.79790170729206E-02,2.89492170942845E-02,2.80847791636536E-02,3.42773497241729E-02,7.01581399908724E-02,6.68847705531715E-02,6.33021560634713E-02,7.54161413708370E-02,1.12233305926535E-01,1.20179867093151E-01,1.12197564053559E-01,1.21601787887032E-01,2.39850172412274E-02
2.07575882430525E-01,2.07546945179749E-01,2.13762003383537E-01,1.91077444387695E-01,5.10929263445716E-02,5.17250463352509E-02,5.50518551461371E-02,4.61152363186729E-02,1.25330846502976E-01,1.31704185881729E-01,1.26638366457518E-01,1.30393651261551E-01,4.21767964869449E-02
1.13280205248691E-01,1.10205469321839E-01,1.08984556787613E-01,1.02497611096311E-01,4.04570545982924E-02,4.94556371998774E-02,4.60968596629366E-02,4.71123342040512E-02,1.21326164228673E-01,1.22627271764660E-01,1.21554994891449E-01,1.36708764237367E-01,3.07017549468939E-02
1.03638228303798E-01,1.02577460584154E-01,9.85050832650058E-02,9.52845552418400E-02,5.20222176871019E-02,6.19716080448277E-02,5.98539041611536E-02,5.63918338077139E-02,1.12502504120351E-01,1.17152436997354E-01,1.16536454939053E-01,1.27822891451269E-01,3.42713339472094E-02
3.20366112005006E-02,3.04298071036326E-02,3.03350419012617E-02,3.07834502542618E-02,2.65235411922653E-02,2.54036199749613E-02,2.97387244125398E-02,3.19967226127007E-02,1.15896799525001E-01,1.20652568417846E-01,1.15229670400805E-01,1.26026106768609E-01,2.75854801332868E-02
2.41478980605592E-02,2.34189626522483E-02,2.45952242935790E-02,2.45174638572199E-02,4.97306552282768E-02,5.19343993124102E-02,4.73818281114054E-02,5.18139768126898E-02,1.25666925774100E-01,1.22228170135335E-01,1.19842910637133E-01,1.25796293216956E-01,3.04397494984136E-02
3.12527452054088E-02,3.03925719822884E-02,3.39129408597445E-02,3.05120068675538E-02,3.13498677080839E-02,3.10347259071412E-02,3.28380883209950E-02,2.99010157034395E-02,1.19074203521667E-01,1.19312518386285E-01,1.19081361126629E-01,1.26433175948386E-01,2.68602461299019E-02
2.61496548929376E-02,2.92328836139970E-02,2.98117796039770E-02,2.83557458682491E-02,8.56022718989012E-02,9.43899725209804E-02,8.82899737610627E-02,7.25538599389204E-02,1.25675867972612E-01,1.22005072013150E-01,1.15075205084188E-01,1.29910262692624E-01,3.01423501008738E-02
