2.027244332160405352e-02,2.059535643095771612e-02,2.084052334338193022e-02,2.165644422303588529e-02,2.858165299148435895e-02,3.276256517874850255e-02,2.774326947596632634e-02,2.782399329056019568e-02,1.102160146628592408e-01,1.122836463800142015e-01,1.059999827115585685e-01,1.020911076259432698e-01
1.902929763980830136e-01,1.931194890545183118e-01,1.937511276002818195e-01,1.890650192571151356e-01,1.953164312810576897e-01,2.128836253327938410e-01,1.914187019017476732e-01,1.895387507843381003e-01,1.339479618008337647e-01,1.303539774846735610e-01,1.319977520202992027e-01,1.302695374105959369e-01
6.167218178449623833e-02,6.275089876006131884e-02,6.075210982390630982e-02,6.324277681792070394e-02,5.027051832953026433e-02,5.229663934320821772e-02,5.360804691038324743e-02,5.802180093882521733e-02,8.989935709400634356e-02,7.619582416657762203e-02,8.685314754683268190e-02,8.461880019984086010e-02
1.943106486510537412e-01,1.916883182140796671e-01,1.969510452127919697e-01,1.997805769597469638e-01,2.391234214313009421e-01,2.445335731323533268e-01,2.435005687383558493e-01,2.426482728418383472e-01,2.265203617804687486e-01,2.259813532629618982e-01,2.343987702275955876e-01,2.481708923156307756e-01
2.825443699890296465e-02,2.847794342015271679e-02,2.889860704050238246e-02,2.874166931049045373e-02,3.471873666638317785e-02,3.879914283675028192e-02,3.418801353283889427e-02,3.485826500412579632e-02,8.942204297772024524e-02,7.433118874843806789e-02,8.568425135893006916e-02,8.291240641365422992e-02
2.024972786921360249e-02,2.087188859760511286e-02,2.066582043466018773e-02,2.121075586442325994e-02,2.928970986397001416e-02,3.341670181621464453e-02,2.855095986886491133e-02,2.859133855685083020e-02,8.466244507694717369e-02,7.184681363695054335e-02,8.204435060898726539e-02,7.796539094094336042e-02
2.884639428904912581e-02,2.861979611161681245e-02,2.945877215238735386e-02,3.391759445065010287e-02,7.826192617705093890e-02,6.797075921653467079e-02,7.753841441447668903e-02,8.147941053971374803e-02,1.026705608274238735e-01,1.015043522537079773e-01,1.005949191045966973e-01,1.010330133601897717e-01
1.870769736841016578e-02,1.921161852873286627e-02,1.896241996249204906e-02,1.882017914890852378e-02,2.705221046877982066e-02,3.170848501572971767e-02,2.603416352261079744e-02,2.683925035382963425e-02,8.355440779786248162e-02,6.940995179977074714e-02,8.055772167249961035e-02,7.745544944276579191e-02
1.903479892829453360e-02,1.992231928121411186e-02,1.972716288937660656e-02,2.150203440172636371e-02,2.831041836820768001e-02,3.215018415521749690e-02,2.719499033912096617e-02,2.762446022128049392e-02,8.352913156377164694e-02,7.014132044423147805e-02,8.023351251233919179e-02,7.748398650838228541e-02
1.993216828926547279e-02,2.036065213098123619e-02,2.026841236719601966e-02,2.076330576610205259e-02,2.797323653386364281e-02,3.301260437234201928e-02,2.731322105112525891e-02,2.762692708444299330e-02,8.406210136850358894e-02,7.008929982001869952e-02,8.060541475623184127e-02,7.754806268080902121e-02
1.971245256552912190e-02,2.046438547827324553e-02,2.093574185808972504e-02,2.124492286474271782e-02,2.771981732604004295e-02,3.169172420441447591e-02,2.628179843024154236e-02,2.661904042081270072e-02,9.549908027104830888e-02,8.522503852255529366e-02,9.048498386116847481e-02,8.612784391428320030e-02
6.577943590347495872e-02,6.232263461122029835e-02,6.410241226377819124e-02,6.265745497372002260e-02,7.014692952995602027e-02,7.003757676773911256e-02,6.955194357267162342e-02,7.177939898306870403e-02,8.482047215970764387e-02,7.166165495152174159e-02,8.183737143599394137e-02,7.879605680805097656e-02
