1.99074356704953E-02,2.07574308293014E-02,2.06705763187822E-02,2.17744615925227E-02,2.83449431369949E-02,3.31528446545319E-02,2.74618046930804E-02,2.78864308597450E-02,1.10036463362625E-01,1.12542716799393E-01,1.06437452010138E-01,1.02388816562426E-01,1.51389279606451E-01
1.90022490085951E-01,1.92323292328227E-01,1.94586581621844E-01,1.88409022147168E-01,1.95548730902652E-01,2.12409292701924E-01,1.90693845739059E-01,1.90166154156779E-01,1.33979588050211E-01,1.30286824082468E-01,1.31551015916066E-01,1.29954523172745E-01,3.41455408960579E-01
6.06723181987740E-02,6.18690703296962E-02,6.10529086122365E-02,6.23379933854395E-02,5.02198410570460E-02,5.15482945387758E-02,5.33204001458109E-02,5.75513002542156E-02,8.96483820873558E-02,7.63653132895601E-02,8.66957629582289E-02,8.46859905604248E-02,1.47869525334822E-01
1.95002545743686E-01,1.92233122328387E-01,1.96875290039899E-01,1.99454678659393E-01,2.38992617521778E-01,2.44304908312780E-01,2.43377865807366E-01,2.42350622241514E-01,2.26256556477010E-01,2.25415024303395E-01,2.34016397541174E-01,2.48386324846623E-01,1.35858359691145E-01
2.84542014463161E-02,2.84547818050115E-02,2.85651798966186E-02,2.90862136383523E-02,3.48420104433526E-02,3.87083330557587E-02,3.35298645242564E-02,3.48412804213924E-02,8.93479381675096E-02,7.43874045997397E-02,8.54165896828425E-02,8.27082425547754E-02,1.50124421886510E-01
2.01223632312092E-02,2.08961212936049E-02,2.07289000256883E-02,2.12343260344581E-02,2.93815477150926E-02,3.30105512205224E-02,2.77749877745893E-02,2.85877588389380E-02,8.49629691273234E-02,7.24086529055529E-02,8.20520240137121E-02,7.87555229693288E-02,1.49310431515204E-01
2.93057308083290E-02,2.84601395647345E-02,3.01606206499637E-02,3.37804117762043E-02,7.86761039353616E-02,6.84801187202348E-02,7.68318402107073E-02,8.15841697983306E-02,1.02176392764409E-01,1.01321795138860E-01,1.00447959980184E-01,1.01120066212248E-01,1.49117811421781E-01
1.86296077500456E-02,1.91246428508736E-02,1.88419945873275E-02,1.92541646939677E-02,2.74134553965534E-02,3.16688253459557E-02,2.59863266790782E-02,2.67774868200703E-02,8.36571640450680E-02,7.02132196475507E-02,8.07336932347572E-02,7.71049791332602E-02,1.49110272630115E-01
1.92879533525212E-02,1.97886201108025E-02,2.00666449459163E-02,2.14487719103218E-02,2.83024807406549E-02,3.22401568878897E-02,2.73860743758653E-02,2.77526376867546E-02,8.36397953178799E-02,6.96534330029485E-02,8.01280210461356E-02,7.71804548818395E-02,1.49152092195803E-01
2.03760883470763E-02,2.09040252882157E-02,2.06005990618470E-02,2.07998513746251E-02,2.86525729097028E-02,3.29802046494361E-02,2.71816276414768E-02,2.70005482421369E-02,8.39347255554362E-02,7.04981711681183E-02,8.01921228384443E-02,7.72572203582341E-02,1.49994201816672E-01
2.00072642522193E-02,2.01385906512216E-02,2.07821138404864E-02,2.16639864734419E-02,2.75381209998942E-02,3.22483332810537E-02,2.58202454495128E-02,2.62601026292634E-02,9.59936018146379E-02,8.55018512854590E-02,9.08553233452401E-02,8.63415779461658E-02,1.50053473942082E-01
6.53405534611219E-02,6.23516374117665E-02,6.46362395569439E-02,6.25082731028742E-02,7.08676444598980E-02,7.02334521179406E-02,6.94023152968511E-02,7.17023080983784E-02,8.47138387983418E-02,7.17360516953933E-02,8.16404065144825E-02,7.83316044493096E-02,1.30779122150299E-01
2.27826844489335E-02,2.24973394762209E-02,2.21632227503366E-02,2.31500406343987E-02,3.54769890735207E-02,3.88565825856637E-02,3.35455225433359E-02,3.40949349788561E-02,8.54311582796145E-02,7.22567469999233E-02,8.17991827639779E-02,7.86684725176259E-02,1.48400007627327E-01
6.06371214805465E-02,5.74715773972397E-02,5.66801377643670E-02,5.75702301218356E-02,1.06472009379401E-01,1.01392806680025E-01,9.60253825706077E-02,9.38415010216355E-02,1.53612809415601E-01,1.36595574459912E-01,1.48213448542008E-01,1.48534394333189E-01,1.46476960978208E-01
