2.03785556785664E-02,2.08204350936148E-02,2.06223188019080E-02,2.18591215441998E-02,2.84713639863615E-02,3.29554943121983E-02,2.81092114426873E-02,2.80574702985735E-02,1.09929770185488E-01,1.12102128737891E-01,1.05776561807296E-01,1.02461052653858E-01,1.53628133529890E-01
1.90180126236720E-01,1.92640731220591E-01,1.95064710691014E-01,1.89419862568884E-01,1.96338594828371E-01,2.12961483799391E-01,1.90758662006945E-01,1.89931140703945E-01,1.34129282455475E-01,1.29892867466847E-01,1.32154362470992E-01,1.29982581267500E-01,3.52594490447325E-01
6.10605780523198E-02,6.17219996995079E-02,6.13592160741188E-02,6.26699083695903E-02,5.00272598286618E-02,5.17767947374664E-02,5.29790074097722E-02,5.78803539901453E-02,8.95883833030758E-02,7.62558559898665E-02,8.66732115025271E-02,8.49812572068568E-02,1.50142316514447E-01
1.95516101743464E-01,1.92654826551538E-01,1.96150949809137E-01,1.99182473572796E-01,2.39282624450121E-01,2.43912175143162E-01,2.43533975004272E-01,2.42425179788800E-01,2.25573780669700E-01,2.25347227127203E-01,2.33543815174617E-01,2.48592724393786E-01,1.35264034095402E-01
2.80921042116122E-02,2.82924999455213E-02,2.82243326646419E-02,2.91517842798141E-02,3.43513921127248E-02,3.89032535205396E-02,3.37440701289520E-02,3.48441162077621E-02,8.95785290120583E-02,7.47035413206568E-02,8.58199666797913E-02,8.26607861600438E-02,1.53141549157135E-01
2.01786800462652E-02,2.05167942102610E-02,2.10686622818320E-02,2.13372570516592E-02,2.92434918804694E-02,3.35774919526469E-02,2.84615667957770E-02,2.87643234398521E-02,8.51128965082209E-02,7.21256751534843E-02,8.14270311361326E-02,7.78965845145454E-02,1.52561083835553E-01
2.85208073500570E-02,2.94442505150669E-02,2.99198767710129E-02,3.34052341997122E-02,7.82363457170190E-02,6.79613021135858E-02,7.76433192725206E-02,8.16758012243715E-02,1.02126596835634E-01,1.01096744037337E-01,1.00681254140647E-01,1.00864509135240E-01,1.52797971385087E-01
1.80786702814514E-02,1.88680086312543E-02,1.87153459662016E-02,1.88743414220447E-02,2.72262335179648E-02,3.16262716261497E-02,2.56030507290697E-02,2.69677995560254E-02,8.37819953868431E-02,6.93856094604587E-02,8.06854300694839E-02,7.69262012991294E-02,1.51906050666193E-01
1.90375442688403E-02,2.00076196415747E-02,1.98480399615825E-02,2.13135956709278E-02,2.86120811117864E-02,3.21512698940145E-02,2.77161517343514E-02,2.77346060220384E-02,8.36770493527653E-02,7.00022852295823E-02,7.98519677129441E-02,7.71771455652760E-02,1.52377137092329E-01
1.97144041418784E-02,2.06951255198159E-02,2.05104638328749E-02,2.10222886097299E-02,2.81938217702152E-02,3.33365573109947E-02,2.66028750558403E-02,2.73347436509590E-02,8.42986144625628E-02,7.03466495822861E-02,8.04724493495155E-02,7.78737509637796E-02,1.54363916135913E-01
1.95316933128993E-02,2.09731668296928E-02,2.05896414781126E-02,2.16144093231339E-02,2.75729516700731E-02,3.20092077339238E-02,2.64244475814700E-02,2.69928962883955E-02,9.53412847675866E-02,8.49177622020273E-02,9.11394389900375E-02,8.67073057034008E-02,1.54714739848221E-01
6.60925475792220E-02,6.20279963749954E-02,6.35391479506913E-02,6.33191769307329E-02,7.04049080252000E-02,7.01643022110239E-02,6.87099156679813E-02,7.11433104971826E-02,8.44629198836571E-02,7.15725438536260E-02,8.21135624893750E-02,7.83949595559145E-02,1.31620681472931E-01
2.31516819708578E-02,2.19773117358199E-02,2.16683887899689E-02,2.34747121259861E-02,3.53832282862720E-02,3.84809032862265E-02,3.34199206987800E-02,3.42177458235505E-02,8.55494181180506E-02,7.22270743551262E-02,8.16918162182662E-02,7.85333364784142E-02,1.52044155572827E-01
6.09533354251656E-02,5.79796269187704E-02,5.59694790753747E-02,5.80613331730594E-02,1.06423016412273E-01,1.00589834344128E-01,9.60361993704390E-02,9.35661860977493E-02,1.53769496224126E-01,1.36908250274898E-01,1.48082634192139E-01,1.48059005518888E-01,1.49345659894900E-01
2.05176627624885E-02,2.15296284748510E-02,2.08454971716612E-02,2.25514033673632E-02,3.19836278976429E-02,3.65014937329224E-02,3.05285114069081E-02,3.12877110635439E-02,8.78492553204661E-02,7.40247904858203E-02,8.42053593058200E-02,8.12633212717408E-02,1.52553262098756E-01
1.85506759135070E-02,1.97362588353929E-02,2.00462315033604E-02,2.09062171228294E-02,2.86432432567961E-02,3.23311001807625E-02,2.76573596309732E-02,2.79174091080993E-02,9.84092538949459E-02,8.99914840538305E-02,9.41479885414248E-02,9.03382986596835E-02,1.53132786997929E-01
1.84785462480518E-02,1.89816190238897E-02,1.87666115665259E-02,2.04213642148778E-02,2.81312872772407E-02,3.30562102406629E-02,2.72581573119969E-02,2.76455652926742E-02,8.49286387317527E-02,7.12089751341428E-02,8.16463627708751E-02,7.75459278353756E-02,1.53270305208526E-01
1.91500100792011E-02,1.99962278071043E-02,1.91814245700252E-02,2.04829287688805E-02,2.72306201256180E-02,3.17441164627594E-02,2.55828636802760E-02,2.61749340418270E-02,8.36137615454740E-02,7.01578024929818E-02,8.05207495961427E-02,7.69364312725710E-02,1.53013712188228E-01
1.77153779301955E-02,1.87718820911337E-02,1.84620163691605E-02,1.91170390881826E-02,2.75580225973919E-02,3.24531045887325E-02,2.66928886067900E-02,2.72252266240310E-02,8.42129890680769E-02,6.99012091711156E-02,8.12572830801500E-02,7.79659509040055E-02,1.52766641857462E-01
1.93431416315233E-02,1.96062365582706E-02,2.03430149827623E-02,2.04879773436794E-02,2.82901740947342E-02,3.24856074662143E-02,2.65985251056523E-02,2.74089078769375E-02,8.42730979612083E-02,7.05229398614154E-02,8.04397018649917E-02,7.79191364903335E-02,1.54106385062767E-01
2.11479714061614E-02,2.22408310626031E-02,2.20124204081211E-02,2.22467169327971E-02,2.86438516688537E-02,3.36553144943002E-02,2.74101199387834E-02,2.86385687615222E-02,8.45895931093154E-02,7.05186389553812E-02,8.08736061759173E-02,7.78918656378143E-02,1.52305130111544E-01
2.14312287302507E-02,2.15183931060436E-02,2.20187595654956E-02,2.57109044410864E-02,2.86218969430762E-02,3.46699882374482E-02,2.72452165659998E-02,2.88236659780994E-02,8.42703674392462E-02,7.12380804354812E-02,8.11682591031636E-02,7.76859118163115E-02,1.54760459333095E-01
1.93995156241174E-02,2.05448694604881E-02,2.17370731456902E-02,2.46723756214652E-02,3.00847180511668E-02,3.48528566561118E-02,2.83268926422568E-02,2.95089055036725E-02,8.43602754688196E-02,6.99976997278190E-02,8.08250995049408E-02,7.76093530531612E-02,1.53238684656252E-01
2.21415483178367E-02,2.26168567471825E-02,2.28238337560974E-02,4.57454527441486E-02,4.38989495081165E-02,4.53789632030340E-02,4.21185295246641E-02,5.42194901091244E-02,9.31223819301003E-02,7.99366633615200E-02,8.79886208896365E-02,8.79274555086506E-02,1.53854903258364E-01
1.91468113683773E-02,1.95612329005643E-02,1.99219596072562E-02,3.56663631620899E-02,4.70763216991077E-02,4.93791157294401E-02,4.61720178439505E-02,5.53964073985121E-02,9.18383121313657E-02,7.83561720819261E-02,8.71062773059863E-02,8.66433261606387E-02,1.51879318212425E-01
1.85524478097993E-02,1.90905716275444E-02,1.84824158055687E-02,2.88476231171442E-02,5.36768882211529E-02,5.33185767829668E-02,5.05894295125565E-02,5.54284505063933E-02,8.84747860067647E-02,7.46125691252627E-02,8.46320375007580E-02,8.32492124023436E-02,1.52839835214702E-01
1.49274087181033E-01,1.51315468197313E-01,1.49676205103515E-01,1.40668275779908E-01,6.84827196174653E-02,8.10796897183095E-02,7.38970922960694E-02,6.97636030528010E-02,9.58960189441894E-02,8.40889842063226E-02,9.37448300155690E-02,8.95636934839777E-02,1.75426711719556E-01
1.01153775985717E-01,1.00602936184576E-01,9.84027286337473E-02,9.36873923885966E-02,5.50856388496513E-02,6.63212040377324E-02,6.00652675810923E-02,5.65979062083358E-02,9.05474845541849E-02,7.85284752587513E-02,8.84370300402820E-02,8.45214816374037E-02,1.55270107878288E-01
6.63487997420303E-02,6.41277229082749E-02,6.22285581411682E-02,6.00630647427424E-02,4.07550811028059E-02,5.03350226503545E-02,4.50259118065969E-02,4.31882754720090E-02,8.71504638609850E-02,7.27285110408450E-02,8.34465554770692E-02,8.10451385952657E-02,1.52727530849636E-01
1.85472057393332E-02,1.89051270224075E-02,1.89511714052964E-02,2.04924253267178E-02,2.78215364735438E-02,3.30195338733335E-02,2.67524736682658E-02,2.76870645319663E-02,8.46821466514781E-02,7.11056098020268E-02,8.15053700597320E-02,7.74958123143969E-02,1.52341286587292E-01
